yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1883,BL2,AA,sweenro01,25,,25,25,0,23,0,0,0,0,0,0,3,3,,
1883,BSN,NL,brownle01,14,,14,14,0,0,14,0,0,0,0,0,0,0,,
1883,BSN,NL,buffich01,86,,86,86,43,0,2,0,0,0,0,13,40,51,,
1883,BSN,NL,burdoja01,96,,96,96,0,0,0,96,0,0,0,0,0,0,,
1883,BSN,NL,hackeme01,46,,46,46,0,44,0,0,0,0,0,3,1,4,,
1883,BSN,NL,hinesmi01,63,,63,63,0,59,0,0,0,0,0,2,5,7,,
1883,BSN,NL,hornujo01,98,,98,98,0,0,0,0,1,0,98,0,0,98,,
1883,BSN,NL,morrijo01,97,,97,97,2,0,81,2,6,2,0,7,0,7,,
1883,BSN,NL,radfopa01,72,,72,72,0,0,0,0,0,0,1,24,50,72,,
1883,BSN,NL,smithed02,30,,30,30,0,1,0,0,0,0,0,30,0,30,,
1883,BSN,NL,suttoez01,94,,94,94,0,0,0,0,93,1,0,0,1,1,,
1883,BSN,NL,whitnji01,96,,96,96,62,0,2,0,0,0,0,30,10,40,,
1883,BSN,NL,wisesa01,96,,96,96,0,0,0,0,0,96,0,0,0,0,,
1883,CHN,NL,ansonca01,98,,98,98,2,1,98,0,0,0,0,0,1,1,,
1883,CHN,NL,burnsto01,97,,97,97,0,0,0,19,0,79,1,0,0,1,,
1883,CHN,NL,corcola01,68,,68,68,56,0,0,1,0,3,8,4,1,13,,
1883,CHN,NL,dalryab01,80,,80,80,0,0,0,0,0,0,80,0,0,80,,
1883,CHN,NL,flintsi01,85,,85,85,0,83,0,0,0,0,0,0,23,23,,
1883,CHN,NL,goldsfr01,60,,60,60,46,0,2,0,0,0,10,3,3,16,,
1883,CHN,NL,gorege01,92,,92,92,0,0,0,0,0,0,0,92,0,92,,
1883,CHN,NL,kellyki01,98,,98,98,1,38,0,3,2,0,0,0,82,82,,
1883,CHN,NL,pfefffr01,96,,96,96,0,0,1,79,1,18,0,0,0,0,,
1883,CHN,NL,sundabi01,14,,14,14,0,0,0,0,0,0,1,0,13,14,,
1883,CHN,NL,willine01,98,,98,98,1,3,0,0,97,0,0,0,0,0,,
1883,CL2,NL,bradlge01,4,,4,4,0,0,0,0,0,4,0,0,0,0,,
1883,CL2,NL,briodfa01,40,,40,40,0,33,2,4,1,0,0,0,0,0,,
1883,CL2,NL,brougca01,4,,4,4,0,4,0,0,0,0,0,0,0,0,,
1883,CL2,NL,bushodo01,63,,63,63,0,63,0,0,0,0,0,0,0,0,,
1883,CL2,NL,cadych01,3,,3,3,1,0,0,0,0,0,0,0,2,2,,
1883,CL2,NL,crowlbi01,11,,11,11,0,0,0,0,0,0,0,0,11,11,,
1883,CL2,NL,dailyhu01,45,,45,45,45,0,0,0,0,0,0,0,1,1,,
1883,CL2,NL,dunlafr01,93,,93,93,0,0,0,93,0,0,0,0,1,1,,
1883,CL2,NL,evansja01,90,,90,90,1,0,0,1,3,3,0,0,86,86,,
1883,CL2,NL,glassja01,96,,96,96,0,0,0,3,0,93,0,0,0,0,,
1883,CL2,NL,hotalpe01,100,,100,100,0,0,0,0,0,0,0,100,0,100,,
1883,CL2,NL,huntele01,1,,1,1,1,0,0,0,0,0,0,0,1,1,,
1883,CL2,NL,mccorji01,43,,43,43,43,0,1,0,0,0,0,0,1,1,,
1883,CL2,NL,muldomi01,98,,98,98,0,0,0,0,98,0,0,0,2,2,,
1883,CL2,NL,phillbi01,97,,97,97,0,0,97,0,0,0,0,0,0,0,,
1883,CL2,NL,sawyewi01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1883,CL2,NL,yorkto01,100,,100,100,0,0,0,0,0,0,100,0,0,100,,
1980,ATL,NL,alexado01,35,35.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,asselbr01,87,53.0,87,61,0,0,0,0,0,0,29,32,2,61,0.0,26.0
1980,ATL,NL,benedbr01,120,111.0,120,120,0,120,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,blankla01,88,51.0,88,85,0,0,0,1,43,56,0,0,0,0,0.0,12.0
1980,ATL,NL,boggsto01,32,26.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,bradfla01,56,0.0,56,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,burroje01,99,72.0,99,73,0,0,0,0,0,0,73,0,0,73,0.0,27.0
1980,ATL,NL,campri01,77,0.0,77,77,77,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,chambch01,158,158.0,158,158,0,0,158,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,coopega01,21,0.0,21,13,0,0,0,0,0,0,11,2,0,13,0.0,1.0
1980,ATL,NL,garbege01,68,0.0,68,68,68,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,gomezlu01,121,101.0,121,119,0,0,0,0,0,119,0,0,0,0,0.0,0.0
1980,ATL,NL,hannapr01,32,2.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,harpete01,21,13.0,21,18,0,0,0,0,0,0,15,1,4,18,0.0,3.0
1980,ATL,NL,hornebo01,124,119.0,124,121,0,0,1,0,121,0,0,0,0,0,0.0,5.0
1980,ATL,NL,hraboal01,45,0.0,45,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,hubbagl01,117,113.0,117,117,0,0,0,117,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,lummi01,93,7.0,93,29,0,0,10,0,0,0,19,0,0,19,0.0,65.0
1980,ATL,NL,mahleri01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,matthga01,155,142.0,155,143,0,0,0,0,0,0,6,0,137,143,0.0,11.0
1980,ATL,NL,matulri01,33,30.0,33,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,mcwilla01,30,30.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,milleed04,11,5.0,11,9,0,0,0,0,0,0,1,8,0,9,0.0,0.0
1980,ATL,NL,murphda05,156,151.0,156,155,0,0,1,0,0,0,4,129,21,154,0.0,1.0
1980,ATL,NL,nahorbi01,59,39.0,59,55,0,54,1,0,0,0,0,0,0,0,0.0,8.0
1980,ATL,NL,niekrph01,40,38.0,40,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,ATL,NL,nolanjo01,17,3.0,17,6,0,6,0,0,0,0,0,0,0,0,0.0,13.0
1980,ATL,NL,pocorbi01,70,9.0,70,10,0,10,0,0,0,0,0,0,0,0,0.0,61.0
1980,ATL,NL,ramirra01,50,42.0,50,46,0,0,0,0,0,46,0,0,0,0,0.0,0.0
1980,ATL,NL,roystje01,123,94.0,123,114,0,0,0,49,51,0,41,0,0,41,0.0,4.0
1980,ATL,NL,ruizch02,25,4.0,25,21,0,0,0,2,16,4,0,0,0,0,0.0,5.0
1980,ATL,NL,spikech01,41,1.0,41,7,0,0,0,0,0,0,1,0,6,7,0.0,34.0
1980,BAL,AL,ayalabe01,76,41.0,76,19,0,0,0,0,0,0,17,0,2,19,26.0,35.0
1980,BAL,AL,belanma01,113,75.0,113,109,0,0,0,0,0,109,0,0,0,0,0.0,2.0
1980,BAL,AL,boddimi01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,BAL,AL,bonnebo01,4,1.0,4,3,0,0,0,0,0,3,0,0,0,0,0.0,0.0
1980,BAL,AL,bumbral01,160,155.0,160,160,0,0,0,0,0,0,0,160,0,160,0.0,1.0
1980,BAL,AL,coreyma01,36,8.0,36,34,0,0,0,0,0,0,16,0,19,34,0.0,7.0
1980,BAL,AL,crowlte01,92,45.0,92,3,0,0,3,0,0,0,0,0,0,0,43.0,46.0
1980,BAL,AL,dauerri01,152,146.0,152,151,0,0,0,137,34,0,0,0,0,0,0.0,1.0
1980,BAL,AL,decindo01,145,138.0,145,142,0,0,1,0,142,0,0,0,0,0,0.0,3.0
1980,BAL,AL,dempsri01,119,95.0,119,117,0,113,2,0,0,0,3,0,3,6,0.0,11.0
1980,BAL,AL,flanami01,40,3.0,3,37,37,0,0,0,0,0,0,0,0,0,3.0,0.0
1980,BAL,AL,fordda02,25,0.0,0,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,BAL,AL,garciki01,111,94.0,111,108,0,0,0,27,1,96,0,0,1,1,0.0,0.0
1980,BAL,AL,grahada01,86,70.0,86,80,0,73,0,0,9,0,1,0,0,1,0.0,7.0
1980,BAL,AL,hartzpa01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,BAL,AL,hazewdr01,6,1.0,6,3,0,0,0,0,0,0,0,0,3,3,0.0,1.0
1980,BAL,AL,kellypa01,89,50.0,89,36,0,0,0,0,0,0,36,0,0,36,23.0,34.0
1980,BAL,AL,kerrijo01,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,BAL,AL,krencwa01,9,3.0,9,7,0,0,0,1,0,6,0,0,0,0,0.0,1.0
1980,BAL,AL,lowenjo01,104,54.0,104,92,0,0,0,0,0,0,88,0,6,92,2.0,15.0
1980,BAL,AL,martide01,26,1.0,1,25,25,0,0,0,0,0,0,0,0,0,1.0,0.0
1980,BAL,AL,martiti01,54,1.0,1,53,53,0,0,0,0,0,0,0,0,0,1.0,0.0
1980,BAL,AL,mayle01,78,47.0,78,7,0,0,7,0,0,0,0,0,0,0,41.0,28.0
1980,BAL,AL,mcgresc01,37,1.0,1,36,36,0,0,0,0,0,0,0,0,0,1.0,0.0
1980,BAL,AL,murraed02,158,155.0,158,154,0,0,154,0,0,0,0,0,0,0,1.0,3.0
1980,BAL,AL,palmeji01,37,3.0,3,34,34,0,0,0,0,0,0,0,0,0,3.0,0.0
1980,BAL,AL,rayfofl01,8,4.0,8,5,0,0,0,1,4,0,0,0,0,0,0.0,2.0
1980,BAL,AL,roeniga01,118,77.0,118,113,0,0,0,0,0,0,87,10,53,113,0.0,19.0
1980,BAL,AL,sakatle01,43,20.0,43,37,0,0,0,33,0,5,0,0,0,0,0.0,6.0
1982,PIT,NL,milnejo01,33,0.0,33,1,0,0,1,0,0,0,0,0,0,0,0.0,32.0
1913,PIT,NL,hyattha01,63,,63,63,0,0,5,0,0,0,1,0,5,5,,
1887,NY1,NL,mattimi01,8,,8,8,7,0,0,0,0,0,0,2,0,2,,
1922,CHA,AL,johnser01,144,,144,144,0,0,0,0,0,141,0,0,0,0,,
1916,CIN,NL,huhnem01,37,,37,37,0,18,14,0,0,0,0,0,1,1,,
1945,BRO,NL,hermaba01,37,,37,37,0,0,0,0,0,0,0,0,3,3,,
1950,SLA,AL,sleatlo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1971,CLE,AL,brownla01,13,,13,13,0,0,0,0,0,13,0,0,0,0,,
1973,MON,NL,tayloch02,8,,8,8,8,0,0,0,0,0,0,0,0,0,,
1927,WS1,AL,ricesa01,142,,142,142,0,0,0,0,0,0,1,0,138,139,,
1942,BOS,AL,gilbean01,6,,6,6,0,0,0,0,0,0,0,5,0,5,,
1923,CHA,AL,davenlu01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1898,SLN,NL,gillpge01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1968,WS2,AL,schoege01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1918,SLN,NL,anderge01,35,,35,35,0,0,0,0,0,0,0,0,35,35,,
1976,MON,NL,roeniga01,29,23.0,29,25,0,0,0,0,0,0,3,0,22,25,0.0,5.0
1980,CLE,AL,stantmi01,51,0.0,0,51,51,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,BOS,AL,hickmch01,28,,28,28,0,0,0,0,0,0,27,0,0,27,,
1965,NYN,NL,huntro01,57,,57,57,0,0,0,46,6,0,0,0,0,0,,
2000,NYA,AL,clemero02,32,1.0,1,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,CAL,AL,mclemma01,5,2.0,5,2,0,0,0,2,0,0,0,0,0,0,0.0,0.0
1932,SLN,NL,derripa01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1933,CIN,NL,stoutal01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1967,BOS,AL,santijo02,50,,50,50,50,0,0,0,0,0,0,0,0,0,,
1953,CLE,AL,mccosba01,22,,22,22,0,0,0,0,0,0,0,0,0,0,,
1974,NYA,AL,maddoel01,137,115.0,137,135,0,0,0,2,1,0,0,112,25,135,0.0,3.0
1905,NYA,AL,puttmam01,18,,18,18,17,0,0,0,0,0,0,0,0,0,,
1948,SLA,AL,schuljo05,43,,43,43,0,0,0,0,0,0,0,0,0,0,,
1880,BSN,NL,burdoja01,86,,86,86,0,0,0,86,0,0,0,0,0,0,,
1974,OAK,AL,johnsde01,50,47.0,50,28,0,0,28,0,0,0,0,0,0,0,22.0,3.0
2003,MIN,AL,lecroma01,107,88.0,107,38,0,22,17,0,0,0,0,0,0,0,56.0,15.0
1902,BLA,AL,lawsobo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1995,MIN,AL,hawkila01,6,0.0,0,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,ATL,NL,clontbr01,51,0.0,50,51,51,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,OAK,AL,murphdw01,159,156.0,159,158,0,0,0,0,0,0,0,158,0,158,0.0,0.0
1890,PH4,AA,meyerhe01,5,,5,5,0,0,0,0,5,0,0,0,0,0,,
1954,PIT,NL,abramca01,17,,17,17,0,0,0,0,0,0,5,3,5,13,,
1995,KCA,AL,conveji01,9,0.0,0,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,NYN,NL,isrinja01,14,14.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,HOU,NL,fergujo01,132,117.0,132,123,0,122,1,0,0,0,0,0,0,0,0.0,14.0
1989,ATL,NL,smoltjo01,33,29.0,33,29,29,0,0,0,0,0,0,0,0,0,0.0,1.0
1980,LAN,NL,weissga01,8,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,HOU,NL,everead01,104,97.0,104,99,0,0,0,0,0,99,0,0,0,0,0.0,4.0
1995,SEA,AL,griffke02,72,71.0,72,70,0,0,0,0,0,0,0,70,0,70,2.0,0.0
1918,DET,AL,harpege02,69,,69,69,0,0,0,0,0,0,0,1,63,64,,
1925,CHN,NL,gonzami01,70,,70,70,0,50,9,0,0,0,0,0,0,0,,
1998,OAK,AL,velanjo01,8,2.0,8,8,0,0,0,1,0,7,0,0,0,0,0.0,0.0
1930,SLN,NL,graboal01,35,,35,35,33,0,0,0,0,0,0,0,0,0,,
2010,DET,AL,damonjo01,145,132.0,145,36,0,0,0,0,0,0,33,4,0,36,98.0,13.0
1995,PHI,NL,abbotky01,18,0.0,18,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,BAL,AL,alomaro01,147,143.0,147,144,0,0,0,144,0,0,0,0,0,0,2.0,4.0
1941,CHN,NL,sturgbo01,129,,129,129,0,0,0,1,1,126,0,0,0,0,,
2009,TBA,AL,kaplega01,99,66.0,99,88,0,0,0,0,0,0,14,12,66,88,0.0,17.0
1884,PH4,AA,atkinal01,22,,22,22,22,0,0,0,0,0,0,1,1,2,,
1941,DET,AL,bartedi01,5,,5,5,0,0,0,0,0,5,0,0,0,0,,
1878,ML2,NL,goodmja01,60,,60,60,0,0,60,0,0,0,0,0,0,0,,
1982,HOU,NL,kniceal01,59,32.0,59,41,0,23,0,0,1,0,2,0,15,17,0.0,22.0
1990,LAN,NL,samueju01,143,132.0,143,139,0,0,0,108,0,0,0,31,0,31,0.0,7.0
1976,PHI,NL,schuero01,35,0.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,CHA,AL,macharo01,10,4.0,10,10,0,10,0,0,0,0,0,0,0,0,0.0,2.0
1922,CIN,NL,burnsge01,156,,156,156,0,0,0,0,0,0,0,109,47,156,,
1946,WS1,AL,evansal01,88,,88,88,0,81,0,0,0,0,0,0,0,0,,
1960,PIT,NL,gielpa01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
1996,COL,NL,swiftbi02,7,3.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,SLN,NL,jastela01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
2001,TOR,AL,freelry01,9,6.0,9,7,0,0,0,7,0,0,1,0,0,1,0.0,0.0
1999,CLE,AL,wagnepa01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,NYA,AL,cantwmi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
