yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1986,NL,SFN,SFG,W,3,162,81.0,83,79,Н,,Н,Н,698,5501,1394,269,29,114,536,1087.0,148.0,93.0,,,618,540,3,18,10,35,4380,1264,121,591,992,143,149.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1528748.0,95,95,SFG,SFN,SFN
1902,NL,SLN,STL,,6,140,70.0,56,78,,,Н,,517,4751,1226,116,37,10,273,438.0,158.0,,,,695,473,3,112,7,4,3681,1399,16,338,400,323,107.0,0,Кардиналы Сент-Луиса,Поле Робисон,226417.0,96,99,STL,SLN,SLN
1964,AL,CLE,CLE,,6,164,82.0,79,83,,,Н,Н,689,5603,1386,208,22,164,500,1063.0,79.0,51.0,,,693,620,3,37,16,37,4461,1443,154,565,1162,118,149.0,0,Индейцы Кливленда,Стадион Кливленда,653293.0,99,99,CLE,CLE,CLE
1997,AL,OAK,OAK,W,4,162,81.0,65,97,Н,Н,Н,Н,764,5589,1451,274,23,197,642,1181.0,71.0,36.0,,,946,881,5,2,1,38,4335,1734,197,642,953,121,170.0,0,Аклендская атлетика,Оклендская Колизей,1264218.0,96,97,OAK,OAK,OAK
2012,AL,TEX,TEX,W,2,162,81.0,93,69,Н,Y,Н,Н,808,5590,1526,303,32,200,478,1103.0,91.0,44.0,57.0,53.0,707,639,4,7,2,43,4326,1378,175,446,1286,85,136.0,0,Техасские рейнджеры,Рейнджеры Баллпарк в Арлингтоне,3460280.0,112,111,TEX,TEX,TEX
1989,NL,SFN,SFG,W,1,162,81.0,92,70,Y,,Y,Н,699,5469,1365,241,52,141,508,1071.0,87.0,54.0,,,600,534,3,12,16,47,4371,1320,120,471,802,113,135.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,2059701.0,97,96,SFG,SFN,SFN
1987,AL,SEA,SEA,W,4,162,81.0,78,84,Н,,Н,Н,760,5508,1499,282,48,161,500,863.0,174.0,73.0,,,801,713,4,39,10,33,4290,1503,199,497,919,121,150.0,0,Морские пехотинцы Сиэтла,Королевство,1134255.0,105,106,SEA,SEA,SEA
1896,NL,CL4,CLV,,2,135,,80,48,,,Н,,840,4856,1463,207,72,28,436,316.0,175.0,,,,650,459,3,113,9,5,3585,1363,27,280,336,280,,0,Кливленд Паук,Парк I Лиги,152000.0,106,104,CLV,CL4,CL4
1910,AL,CLE,CLE,,5,161,80.0,71,81,,,Н,Н,548,5385,1316,188,64,9,366,,189.0,,,,657,469,2,92,13,5,4401,1392,10,488,617,246,112.0,0,Кливленд Напс,&lt; &lt; Парк II Лиги &gt; &gt;,293456.0,101,103,CLE,CLE,CLE
1988,AL,DET,DET,E,2,162,81.0,88,74,Н,,Н,Н,703,5433,1358,213,28,143,588,841.0,87.0,42.0,,,658,596,3,34,8,36,4335,1361,150,497,890,109,129.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,2081162.0,97,97,DET,DET,DET
1922,AL,WS1,MIN,,6,154,79.0,69,85,,,Н,Н,650,5201,1395,229,76,45,458,442.0,94.0,54.0,,,706,577,3,84,13,10,4086,1485,49,500,422,201,161.0,0,Сенаторы Вашингтона,Стадион Гриффита I,458552.0,95,96,WSH,WS1,WS1
1944,NL,SLN,STL,,1,157,77.0,105,49,,,Y,Y,772,5475,1507,274,59,100,544,473.0,37.0,,,,490,423,2,89,26,12,4281,1228,55,468,637,112,162.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,461968.0,103,99,STL,SLN,SLN
1971,AL,ML4,MIL,W,6,161,82.0,69,92,Н,,Н,Н,534,5185,1188,160,23,104,543,924.0,82.0,53.0,,,609,532,3,32,23,32,4248,1303,130,569,795,138,152.0,0,Милуоки Брюэрс,Окружной стадион,731531.0,98,100,MIL,MIL,MIL
2007,AL,KCA,KCR,C,5,162,,69,93,Н,Н,Н,Н,706,5534,1447,300,46,102,428,1069.0,78.0,44.0,89.0,47.0,778,716,4,2,6,36,4312,1547,168,520,993,106,159.0,0,Канзас-Сити Роялс,Стадион Кауффмана,1616867.0,100,101,KCR,KCA,KCA
1891,NL,CHN,CHC,,2,137,,82,53,,,Н,,832,4873,1233,159,88,60,526,457.0,238.0,,,,730,470,3,114,6,3,3660,1207,53,475,477,397,,0,Чикагские кольты,Парк &lt; &lt; Саутсайд I &gt; &gt;,181431.0,106,105,CHC,CHN,CHN
1884,UA,ALT,ALT,,10,25,,6,19,,,Н,,90,899,223,30,6,2,22,130.0,,,,,216,114,4,20,0,0,657,292,3,52,93,156,,0,Горный город Альтоона,,,101,109,ALT,ALT,ALT
1994,AL,NYA,NYY,E,1,113,57.0,70,43,,,,,670,3986,1155,238,16,139,530,660.0,55.0,40.0,,,534,491,4,8,0,31,3057,1045,120,398,656,80,122.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,1675556.0,97,96,NYY,NYA,NYA
1961,NL,PIT,PIT,,6,154,77.0,75,79,,,Н,Н,694,5311,1448,232,57,128,428,721.0,26.0,30.0,,,675,593,3,34,9,29,4086,1442,121,400,759,150,189.0,0,Питтсбургские пираты,Поле Форбса,1199128.0,101,99,PIT,PIT,PIT
1993,AL,ML4,MIL,E,7,162,81.0,69,93,Н,,Н,Н,733,5525,1426,240,25,125,555,932.0,138.0,93.0,,,792,715,4,26,6,29,4341,1511,153,522,810,131,148.0,0,Милуоки Брюэрс,Окружной стадион,1688080.0,99,99,MIL,MIL,MIL
1961,AL,CHA,CHW,,4,163,81.0,86,76,,,Н,Н,765,5556,1475,216,46,138,550,612.0,100.0,40.0,,,726,653,4,39,3,33,4344,1491,158,498,814,128,138.0,0,Чикаго Уайт Сокс,Парк Комиски,1146019.0,99,97,CHW,CHA,CHA
1935,NL,BSN,ATL,,8,153,75.0,38,115,,,Н,Н,575,5309,1396,233,33,75,353,436.0,20.0,,,,852,729,4,54,6,5,3990,1645,81,404,355,197,101.0,0,Бостонские храбрые,Поле храбрых,232754.0,92,94,BSN,BSN,BSN
2000,AL,CHA,CHW,C,1,162,81.0,95,67,Y,Н,Н,Н,978,5646,1615,325,33,216,591,960.0,119.0,42.0,53.0,61.0,839,751,4,5,7,43,4350,1509,195,614,1037,133,190.0,0,Чикаго Уайт Сокс,Парк Комиски II,1947799.0,102,102,CHW,CHA,CHA
1911,AL,WS1,MIN,,7,154,77.0,64,90,,,Н,Н,625,5065,1308,159,54,16,466,,215.0,,,,766,529,3,106,13,3,4059,1471,39,410,628,306,90.0,0,Сенаторы Вашингтона,Стадион Гриффита I,244884.0,98,98,WSH,WS1,WS1
1991,NL,PIT,PIT,E,1,162,84.0,98,64,Y,,Н,Н,768,5449,1433,259,50,126,620,901.0,124.0,46.0,,,632,557,3,18,11,51,4368,1411,117,401,919,120,134.0,0,Питтсбургские пираты,Три речного стадиона,2065302.0,99,98,PIT,PIT,PIT
1994,NL,NYN,NYM,E,3,113,53.0,55,58,,,,,506,3869,966,164,21,117,336,807.0,25.0,26.0,,,526,469,4,7,2,35,3069,1069,117,332,640,89,112.0,0,Нью-Йорк Метс,Шейский стадион,1151471.0,99,99,NYM,NYN,NYN
2001,AL,TEX,TEX,W,4,162,82.0,73,89,Н,Н,Н,Н,890,5685,1566,326,23,246,548,1093.0,97.0,32.0,75.0,55.0,968,913,5,4,3,37,4315,1670,222,596,951,114,167.0,0,Техасские рейнджеры,Баллпарк в Арлингтоне,2831021.0,104,105,TEX,TEX,TEX
1936,NL,CIN,CIN,,5,154,76.0,74,80,,,Н,Н,722,5393,1476,224,73,82,410,584.0,68.0,,,,760,641,4,50,6,23,4101,1576,51,418,459,191,150.0,0,Красные Цинциннати,Кросли Филд,466345.0,93,95,CIN,CIN,CIN
2010,NL,FLO,FLA,E,3,162,,80,82,Н,Н,Н,Н,719,5531,1403,294,37,152,514,1375.0,92.0,26.0,55.0,43.0,717,652,4,5,17,39,4315,1433,134,549,1168,141,130.0,0,Флорида Марлинс,стадион &quot; Дельфин &quot;,,105,104,FLA,FLO,FLO
1904,AL,DET,DET,,7,162,79.0,62,90,,,Н,,505,5321,1231,154,69,11,344,635.0,112.0,,,,627,440,2,143,15,2,4290,1345,16,433,556,273,92.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт,177796.0,97,98,DET,DET,DET
1886,AA,BR3,LAD,,3,141,,76,61,,,Н,Н,832,5053,1261,196,80,16,433,523.0,248.0,,,,832,469,3,138,6,0,3702,1202,17,464,540,610,,0,Бруклинские серые,Вашингтон Парк I,,100,100,BRO,BR3,BR3
1923,AL,CLE,CLE,,3,153,78.0,82,71,,,Н,Н,888,5290,1594,301,75,59,633,384.0,79.0,77.0,,,746,598,3,77,10,11,4128,1517,36,465,407,227,143.0,0,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;,558856.0,100,100,CLE,CLE,CLE
1987,AL,BOS,BOS,E,5,162,80.0,78,84,Н,,Н,Н,842,5586,1554,273,26,174,606,825.0,77.0,45.0,,,825,761,4,47,13,16,4308,1584,190,517,1034,110,158.0,0,Бостонский ред Сокс,Парк Фенвей II,2231551.0,103,102,BOS,BOS,BOS
1965,AL,MIN,MIN,,1,162,81.0,102,60,,,Y,Н,774,5488,1396,257,42,150,554,969.0,92.0,33.0,,,600,508,3,32,12,45,4371,1278,166,503,934,172,158.0,0,Близнецы из Миннесоты,Столичный стадион,1463258.0,105,103,MIN,MIN,MIN
2011,AL,BAL,BAL,E,5,162,,69,93,Н,Н,Н,Н,708,5585,1434,273,13,191,452,1120.0,81.0,25.0,52.0,43.0,860,786,4,3,7,32,4340,1568,210,535,1044,110,159.0,0,Балтимор Ориолс,Парк Ориол в Камден-Ярдс,1755461.0,96,97,BAL,BAL,BAL
1926,AL,SLA,BAL,,7,155,79.0,62,92,,,Н,Н,682,5259,1449,253,78,72,437,465.0,62.0,71.0,,,845,708,4,64,5,9,4104,1549,86,654,337,228,167.0,0,Сент-Луис Браунс,Парк IV для спортсменов,283986.0,105,107,SLB,SLA,SLA
1905,AL,SLA,BAL,,8,156,79.0,54,99,,,Н,Н,511,5204,1205,153,49,16,362,,130.0,,,,608,421,2,134,10,2,4152,1245,19,389,633,284,78.0,0,Сент-Луис Браунс,Парк III для спортсменов,339112.0,95,96,SLB,SLA,SLA
1981,AL,MIN,MIN,W,7,110,61.0,41,68,Н,,Н,Н,378,3676,884,147,36,47,275,497.0,34.0,27.0,,,486,433,3,13,6,22,2937,1021,79,376,500,93,103.0,0,Близнецы из Миннесоты,Столичный стадион,469090.0,107,108,MIN,MIN,MIN
1882,NL,TRN,TRT,,7,85,,35,48,,,Н,,430,3057,747,116,59,12,109,298.0,,,,,522,259,3,81,6,0,2271,837,13,168,189,432,70.0,0,Тройские троянцы,Клуб Тройных шаров,,95,98,TRO,TRN,TRN
1978,NL,NYN,NYM,E,6,162,80.0,66,96,Н,,Н,Н,607,5433,1332,227,47,86,549,829.0,100.0,77.0,,,690,626,3,21,7,26,4365,1447,114,531,775,132,160.0,0,Нью-Йорк Метс,Шейский стадион,1007328.0,96,97,NYM,NYN,NYN
2008,AL,SEA,SEA,W,4,162,,61,101,Н,Н,Н,Н,671,5643,1498,285,20,124,417,890.0,90.0,32.0,38.0,42.0,811,754,4,4,4,36,4306,1544,161,626,1016,99,159.0,0,Морские пехотинцы Сиэтла,Поле Safeco,2329702.0,97,97,SEA,SEA,SEA
2003,AL,KCA,KCR,C,3,162,80.0,83,79,Н,Н,Н,Н,836,5568,1526,288,39,162,476,926.0,120.0,42.0,75.0,57.0,867,809,5,7,10,36,4316,1569,190,566,865,108,143.0,0,Канзас-Сити Роялс,Стадион Кауффмана,1779895.0,107,108,KCR,KCA,KCA
1967,AL,BOS,BOS,,1,162,81.0,92,70,,,Y,Н,722,5471,1394,216,39,158,522,1020.0,68.0,59.0,,,614,545,3,41,9,44,4377,1307,142,477,1010,142,142.0,0,Бостонский ред Сокс,Парк Фенвей II,1727832.0,109,109,BOS,BOS,BOS
1878,NL,CN1,CNR,,2,61,,37,23,,,Н,,333,2281,629,67,22,5,58,141.0,,,,,281,112,1,61,6,0,1644,546,2,63,220,254,37.0,0,Красные Цинциннати,Авеню Земля,,91,92,CIN,CN1,CN1
1989,AL,TEX,TEX,W,4,162,81.0,83,79,Н,,Н,Н,695,5458,1433,260,46,122,503,989.0,101.0,49.0,,,714,623,3,26,7,44,4302,1279,119,654,1112,136,137.0,0,Техасские рейнджеры,Арлингтонский стадион,2043993.0,102,102,TEX,TEX,TEX
1977,AL,KCA,KCR,W,1,162,81.0,102,60,Y,,Н,Н,822,5594,1549,299,77,146,522,687.0,170.0,87.0,,,651,571,3,41,15,42,4380,1377,110,499,850,137,145.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,1852603.0,102,100,KCR,KCA,KCA
1961,AL,NYA,NYY,,1,163,81.0,109,53,,,Y,Y,827,5559,1461,194,40,240,543,785.0,28.0,18.0,,,612,558,3,47,14,39,4353,1288,137,542,866,124,180.0,0,Нью-Йорк Янкиз,Стадион I Янки,1747725.0,95,93,NYY,NYA,NYA
1955,AL,DET,DET,,5,154,77.0,79,75,,,Н,Н,775,5283,1407,211,38,130,641,583.0,41.0,22.0,,,658,581,3,66,16,12,4140,1381,126,517,629,139,159.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион Бриггс,1181838.0,98,98,DET,DET,DET
1986,NL,SDN,SDP,W,4,162,81.0,74,88,Н,,Н,Н,656,5515,1442,239,25,136,484,917.0,96.0,68.0,,,723,640,3,13,7,32,4329,1406,150,607,934,135,135.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1805716.0,98,98,SDP,SDN,SDN
1931,AL,BOS,BOS,,6,153,80.0,62,90,,,Н,Н,625,5379,1409,289,34,37,405,565.0,42.0,43.0,,,800,698,4,61,5,10,4098,1559,54,473,365,187,127.0,0,Бостонский ред Сокс,Парк Фенвей I,350975.0,94,98,BOS,BOS,BOS
1992,AL,BOS,BOS,E,7,162,81.0,73,89,Н,,Н,Н,599,5461,1343,259,21,84,591,865.0,44.0,48.0,,,669,576,3,22,13,39,4344,1403,107,535,943,139,170.0,0,Бостонский ред Сокс,Парк Фенвей II,2468574.0,106,107,BOS,BOS,BOS
1931,AL,PHA,OAK,,1,153,75.0,107,45,,,Y,Н,858,5377,1544,311,64,118,528,543.0,25.0,23.0,,,626,526,3,97,12,16,4095,1342,73,457,574,140,151.0,0,Филадельфия Атлетика,Парк Шиве,627464.0,106,103,PHA,PHA,PHA
2011,NL,PHI,PHI,E,1,162,,102,60,Y,Н,Н,Н,713,5579,1409,258,38,153,539,1024.0,96.0,24.0,56.0,38.0,529,495,3,18,21,47,4431,1320,120,404,1299,74,134.0,0,Филадельфия Филадельфия,Парк &lt; &lt; Граждане банка &gt; &gt;,3680718.0,105,103,PHI,PHI,PHI
1936,NL,NY1,SFG,,1,154,78.0,92,62,,,Y,Н,742,5449,1529,237,48,97,431,452.0,31.0,,,,621,532,3,60,12,22,4155,1458,75,401,500,168,164.0,0,Нью-Йорк Гиганты,Поло Земля IV,837952.0,100,97,NYG,NY1,NY1
1980,NL,LAN,LAD,W,2,163,82.0,92,71,Н,,Н,Н,663,5568,1462,209,24,148,492,846.0,123.0,72.0,,,591,532,3,24,19,42,4416,1358,105,480,835,123,149.0,0,Лос-Анджелес Доджерс,Стадион Dodger,3249287.0,99,98,LAD,LAN,LAN
1916,NL,CIN,CIN,,7,155,76.0,60,93,,,Н,Н,505,5254,1336,187,88,14,362,573.0,157.0,,,,617,485,3,86,7,6,4224,1356,35,461,569,228,126.0,0,Красные Цинциннати,Кросли Филд,255846.0,98,99,CIN,CIN,CIN
1889,NL,PHI,PHI,,4,130,,63,64,,,Н,Н,742,4695,1248,215,52,44,393,353.0,269.0,,,,748,512,4,106,4,2,3459,1288,33,428,443,466,,0,Филадельфийские квакеры,Филадельфийские бейсбольные земли,,109,108,PHI,PHI,PHI
2000,AL,NYA,NYY,E,1,161,80.0,87,74,Y,Н,Y,Y,871,5556,1541,294,25,205,631,1007.0,99.0,48.0,57.0,50.0,814,753,4,9,6,40,4272,1458,177,577,1040,109,135.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,3055435.0,99,98,NYY,NYA,NYA
1921,NL,PIT,PIT,,2,154,76.0,90,63,,,Н,Н,692,5379,1533,231,104,37,341,371.0,134.0,93.0,,,595,498,3,88,10,10,4245,1448,37,322,500,171,129.0,0,Питтсбургские пираты,Поле Форбса,701567.0,102,101,PIT,PIT,PIT
1923,AL,DET,DET,,2,155,77.0,83,71,,,Н,Н,831,5266,1579,270,69,41,596,385.0,87.0,62.0,,,741,624,4,61,9,12,4119,1502,58,449,447,200,103.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,911377.0,98,97,DET,DET,DET
1992,AL,KCA,KCR,W,5,162,81.0,72,90,Н,,Н,Н,610,5501,1411,284,42,75,439,741.0,131.0,71.0,,,667,613,3,9,12,44,4341,1426,106,512,834,122,164.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,1867689.0,102,103,KCR,KCA,KCA
1896,NL,BRO,LAD,,10,133,,58,73,,,Н,,692,4548,1292,174,87,28,344,269.0,198.0,,,,764,540,4,97,3,1,3432,1353,39,400,259,297,,0,Бруклинские женихи,Восточный парк,201000.0,94,95,BRO,BRO,BRO
1928,NL,SLN,STL,,1,154,77.0,95,59,,,Y,Н,807,5357,1505,292,70,113,568,438.0,82.0,,,,636,531,3,83,4,21,4245,1470,86,399,422,152,134.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,761574.0,103,102,STL,SLN,SLN
1980,NL,ATL,ATL,W,4,161,80.0,81,80,Н,,Н,Н,630,5402,1352,226,22,144,434,899.0,73.0,52.0,,,660,598,3,29,9,37,4284,1397,131,454,696,162,156.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,1048411.0,103,103,ATL,ATL,ATL
1985,NL,CHN,CHC,E,4,162,81.0,77,84,Н,,Н,Н,686,5492,1397,239,28,150,562,937.0,182.0,49.0,,,729,667,4,20,8,42,4326,1492,156,519,820,134,150.0,0,Чикаго Кабс,Филд Уригли,2161534.0,110,110,CHC,CHN,CHN
2011,AL,TOR,TOR,E,4,162,,81,81,Н,Н,Н,Н,743,5559,1384,285,34,186,525,1184.0,131.0,52.0,48.0,47.0,761,700,4,7,10,33,4376,1433,179,540,1169,110,146.0,0,Торонтские синие джеи,Центр Роджерс,1818103.0,104,104,TOR,TOR,TOR
1966,NL,NYN,NYM,,9,161,81.0,66,95,,,Н,Н,587,5371,1286,187,35,98,446,992.0,55.0,46.0,,,761,661,4,37,9,22,4281,1497,166,521,773,159,171.0,0,Нью-Йорк Метс,Шейский стадион,1932693.0,97,100,NYM,NYN,NYN
1994,NL,MON,WSN,E,1,114,52.0,74,40,,,,,585,4000,1111,246,30,108,379,669.0,137.0,36.0,,,454,410,3,4,2,46,3108,970,100,288,805,94,90.0,0,Монреальские выставки,Олимпийская система,1276250.0,101,101,MON,MON,MON
1974,AL,ML4,MIL,E,5,162,81.0,76,86,Н,,Н,Н,647,5472,1335,228,49,120,500,909.0,106.0,75.0,,,660,609,3,43,11,24,4371,1476,126,493,621,127,168.0,0,Милуоки Брюэрс,Окружной стадион,955741.0,99,99,MIL,MIL,MIL
1952,AL,WS1,MIN,,5,157,78.0,78,76,,,Н,Н,598,5357,1282,225,44,50,580,607.0,48.0,37.0,,,608,535,3,75,10,15,4287,1405,78,577,574,130,152.0,0,Сенаторы Вашингтона,Стадион Гриффита I,699457.0,97,97,WSH,WS1,WS1
1918,NL,CHN,CHC,,1,131,74.0,84,45,,,Y,Н,538,4325,1147,164,53,21,358,343.0,159.0,,,,393,290,2,92,23,8,3591,1050,13,296,472,188,91.0,0,Чикаго Кабс,Филд Уригли,337256.0,102,101,CHC,CHN,CHN
2007,AL,MIN,MIN,C,3,162,,79,83,Н,Н,Н,Н,718,5522,1460,273,36,118,512,839.0,112.0,30.0,48.0,45.0,725,663,4,5,8,38,4310,1505,185,420,1094,95,149.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,2296383.0,95,95,MIN,MIN,MIN
1935,NL,CHN,CHC,,1,154,77.0,100,54,,,Y,Н,847,5486,1581,303,62,88,464,471.0,66.0,,,,597,505,3,81,12,14,4182,1417,85,400,589,186,163.0,0,Чикаго Кабс,Филд Уригли,692604.0,101,98,CHC,CHN,CHN
1980,AL,KCA,KCR,W,1,162,81.0,97,65,Y,,Y,Н,809,5714,1633,266,59,115,508,709.0,185.0,43.0,,,694,621,3,37,10,42,4377,1496,129,465,614,141,150.0,0,Канзас-Сити Роялс,Стадион &lt; &lt; Роялс &gt; &gt;,2288714.0,100,100,KCR,KCA,KCA
1903,AL,CLE,CLE,,3,140,74.0,77,63,,,Н,Н,639,4773,1265,231,95,31,259,595.0,175.0,,,,579,377,2,125,20,1,3729,1161,16,271,521,322,99.0,0,Кливленд Напс,Парк I Лиги,311280.0,98,96,CLE,CLE,CLE
1912,NL,NY1,SFG,,1,154,76.0,103,48,,,Y,Н,823,5067,1451,231,89,47,514,497.0,319.0,,,,571,392,2,93,8,15,4107,1352,36,338,652,280,123.0,0,Нью-Йорк Гиганты,Поло Земля IV,638000.0,104,100,NYG,NY1,NY1
1996,AL,SEA,SEA,W,2,161,81.0,85,76,Н,Н,Н,Н,993,5668,1625,343,19,245,670,1052.0,90.0,39.0,,,895,828,5,4,4,34,4293,1562,216,605,1000,110,155.0,0,Морские пехотинцы Сиэтла,Королевство,2723850.0,100,99,SEA,SEA,SEA
1912,AL,WS1,MIN,,2,154,78.0,91,61,,,Н,Н,699,5075,1298,202,86,20,472,,274.0,,,,581,411,2,98,11,7,4128,1219,24,525,828,297,92.0,0,Сенаторы Вашингтона,Стадион Гриффита I,350663.0,101,101,WSH,WS1,WS1
1887,AA,LS2,LOU,,4,139,,76,60,,,Н,Н,956,4916,1420,194,98,27,436,356.0,466.0,,,,854,511,3,133,3,1,3615,1274,31,357,544,574,,0,Полковники Луисвиля,Парк I Eclipse,,102,102,LOU,LS2,LS2
2012,AL,LAA,ANA,W,3,162,81.0,89,73,Н,Н,Н,Н,767,5536,1518,273,22,187,449,1113.0,134.0,33.0,47.0,41.0,699,640,4,6,5,38,4300,1339,186,483,1157,98,138.0,0,Лос-Анджелесские ангелы Анахейма,Анахаймский стадион Ангела,3061770.0,92,92,LAA,ANA,ANA
1976,AL,DET,DET,E,5,161,80.0,74,87,Н,,Н,Н,609,5441,1401,207,38,101,450,730.0,107.0,59.0,,,709,615,3,55,12,20,4293,1426,101,550,738,168,161.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Стадион тигр,1467020.0,103,105,DET,DET,DET
1996,NL,PHI,PHI,E,5,162,81.0,67,95,Н,Н,Н,Н,650,5499,1405,249,39,132,536,1092.0,117.0,41.0,,,790,710,4,12,6,42,4269,1463,160,510,1044,115,145.0,0,Филадельфия Филадельфия,Стадион ветеранов,1801677.0,100,101,PHI,PHI,PHI
1945,NL,CHN,CHC,,1,155,76.0,98,56,,,Y,Н,735,5298,1465,229,52,57,554,462.0,69.0,,,,532,452,2,86,15,14,4098,1301,57,385,541,119,124.0,0,Чикаго Кабс,Филд Уригли,1036386.0,98,96,CHC,CHN,CHN
1902,NL,PIT,PIT,,1,142,71.0,103,36,,,Y,,775,4926,1410,189,95,18,372,446.0,222.0,,,,440,323,2,131,21,3,3792,1142,4,250,564,247,87.0,0,Питтсбургские пираты,Парк выставки,243826.0,104,99,PIT,PIT,PIT
1953,NL,CIN,CIN,,6,155,78.0,68,86,,,Н,Н,714,5343,1396,190,34,166,485,701.0,25.0,20.0,,,788,704,4,47,7,15,4095,1484,179,488,506,129,176.0,0,Красные Цинциннати,Кросли Филд,548086.0,100,101,CIN,CIN,CIN
1991,NL,SDN,SDP,W,3,162,81.0,84,78,Н,,Н,Н,636,5408,1321,204,36,121,501,1069.0,101.0,64.0,,,646,576,3,14,11,47,4356,1385,139,457,921,113,130.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1804289.0,103,103,SDP,SDN,SDN
1974,NL,SLN,STL,E,2,161,81.0,86,75,Н,,Н,Н,677,5620,1492,216,46,83,531,752.0,172.0,62.0,,,643,570,3,37,13,20,4419,1399,97,616,794,147,192.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1838413.0,100,100,STL,SLN,SLN
1915,FL,BLF,BLT,,8,154,,47,107,,,Н,,550,5060,1235,196,53,36,470,641.0,128.0,,,,760,598,3,85,5,7,4080,1455,52,466,570,273,140.0,0,Балтиморские террапины,,,103,105,BAL,BLF,BLF
1985,NL,SLN,STL,E,1,162,81.0,101,61,Y,,Y,Н,747,5467,1446,245,59,87,586,853.0,314.0,96.0,,,572,504,3,37,20,44,4392,1343,98,453,798,108,166.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2637563.0,100,99,STL,SLN,SLN
1966,AL,NYA,NYY,,10,160,82.0,70,89,,,Н,Н,611,5330,1254,182,36,162,485,817.0,49.0,29.0,,,612,536,3,29,7,32,4245,1318,124,443,842,142,142.0,0,Нью-Йорк Янкиз,Стадион I Янки,1124648.0,95,96,NYY,NYA,NYA
1984,AL,TOR,TOR,E,2,163,81.0,89,73,Н,,Н,Н,750,5687,1555,275,68,143,460,816.0,193.0,67.0,,,696,628,3,34,10,33,4392,1433,140,528,875,123,166.0,0,Торонтские синие джеи,Выставочный стадион,2110009.0,104,103,TOR,TOR,TOR
1993,NL,LAN,LAD,W,4,162,81.0,81,81,Н,,Н,Н,675,5588,1458,234,28,130,492,937.0,126.0,61.0,,,662,572,3,17,9,36,4416,1406,103,567,1043,132,141.0,0,Лос-Анджелес Доджерс,Стадион Dodger,3170393.0,95,95,LAD,LAN,LAN
1894,NL,NY1,SFG,,2,137,,88,44,,,Н,,940,4806,1446,197,96,43,476,217.0,319.0,,,,789,516,3,111,5,5,3636,1292,37,539,395,443,,0,Нью-Йорк Гиганты,Поло Земля III,387000.0,99,99,NYG,NY1,NY1
1984,AL,NYA,NYY,E,3,162,81.0,87,75,Н,,Н,Н,758,5661,1560,275,32,130,534,673.0,62.0,38.0,,,679,615,3,15,12,43,4395,1485,120,518,992,142,177.0,0,Нью-Йорк Янкиз,Стадион &lt; &lt; Янки &gt; &gt; II,1821815.0,96,95,NYY,NYA,NYA
2004,AL,ANA,ANA,W,1,162,81.0,92,70,Y,Н,Н,Н,836,5675,1603,272,37,162,450,942.0,143.0,46.0,73.0,41.0,734,692,4,2,11,50,4363,1476,170,502,1164,90,126.0,0,Анахеймские ангелы,Анахаймский стадион Ангелов,3375677.0,97,97,ANA,ANA,ANA
1889,AA,SL4,STL,,2,141,,90,45,,,Н,Н,957,4939,1312,211,64,58,493,477.0,336.0,,,,680,412,3,121,7,3,3711,1166,39,413,617,438,,0,Сент-Луис Браунс,Парк I для спортсменов,,113,110,STL,SL4,SL4
1912,AL,PHA,OAK,,3,153,77.0,90,62,,,Н,Н,779,5111,1442,204,108,22,485,,258.0,,,,658,501,3,95,11,9,4071,1273,12,518,601,263,115.0,0,Филадельфия Атлетика,Парк Шиве,517653.0,97,93,PHA,PHA,PHA
