yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1960,CHA,AL,mcbrike01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1897,WSN,NL,tucketo01,93,,93,93,0,0,93,0,0,0,0,0,0,0,,
2000,SLN,NL,chrisja01,21,0.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1877,CN1,NL,smithha01,10,,10,10,0,8,0,3,0,0,0,3,0,3,,
1951,PHI,NL,bloodji01,21,,21,21,0,0,6,8,0,0,0,0,0,0,,
1974,CIN,NL,kenneju01,22,4.0,22,21,0,0,0,17,5,0,0,0,0,0,0.0,2.0
1995,SLN,NL,petkoma01,26,21.0,26,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,CAL,AL,downibr01,155,148.0,155,34,0,0,0,0,0,0,34,0,0,34,115.0,7.0
2000,CLE,AL,alomasa02,97,93.0,97,95,0,95,0,0,0,0,0,0,0,0,0.0,3.0
1969,ATL,NL,asprobo01,82,,82,82,0,0,0,2,23,18,24,0,0,24,,
1924,CHA,AL,steenmi01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1931,PIT,NL,jensewo01,73,,73,73,0,0,0,0,0,0,64,3,0,67,,
1973,TEX,AL,merriji01,0,,0,0,35,0,0,0,0,0,0,0,0,0,,
1979,HOU,NL,sprowbo01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,WS7,AA,barrbo01,39,,39,39,32,0,2,0,0,0,1,4,0,5,,
1923,SLA,AL,grantge02,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1960,CHA,AL,stalege01,64,,64,64,64,0,0,0,0,0,0,0,0,0,,
1957,WS1,AL,becquju01,105,,105,105,0,0,43,0,0,0,0,0,0,0,,
1909,PHI,NL,clemewa01,3,,3,3,0,0,0,0,0,0,0,0,0,0,,
1978,BAL,AL,fordda02,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,CHN,NL,buechst01,104,100.0,104,102,0,0,6,1,99,0,0,0,0,0,0.0,2.0
1929,DET,AL,gehrich01,155,,155,155,0,0,0,154,0,0,0,0,0,0,,
1981,LAN,NL,roeniro01,22,11.0,22,20,0,0,0,0,0,0,5,6,10,20,0.0,4.0
1932,PHI,NL,scarrru01,11,,11,11,0,0,0,0,0,0,1,0,0,1,,
1963,PIT,NL,lynchje01,88,,88,88,0,0,0,0,0,0,64,0,0,64,,
1931,CHA,AL,cissebi01,109,,109,109,0,0,0,23,1,83,0,0,0,0,,
2004,SEA,AL,jarvike01,8,0.0,0,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1989,DET,AL,brumlmi02,92,58.0,92,76,0,0,0,24,11,42,1,1,2,4,1.0,3.0
1998,MIL,NL,pulsibi01,11,10.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,PIT,NL,grunwal01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1934,BOS,AL,seedsbo01,8,,8,8,0,0,0,0,0,0,0,0,1,1,,
1914,CLE,AL,birmijo01,19,,19,19,0,0,0,0,0,0,0,6,8,14,,
1926,BRO,NL,pettyje01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1988,CAL,AL,mooredo01,27,0.0,1,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,DET,AL,mcintma01,131,,131,131,0,0,0,0,0,0,131,0,0,131,,
2004,MIN,AL,puntoni01,38,22.0,38,32,0,0,0,19,2,11,0,2,0,2,0.0,4.0
1913,BSN,NL,tylerle01,43,,43,43,39,0,0,0,0,0,0,0,0,0,,
2003,DET,AL,paquecr01,11,8.0,11,10,0,0,5,0,0,0,3,0,2,5,0.0,3.0
1927,CIN,NL,purdypi01,18,,18,18,0,0,0,0,0,0,0,16,0,16,,
1986,CLE,AL,bernato01,146,144.0,146,146,0,0,0,146,0,0,0,0,0,0,0.0,1.0
1965,CHA,AL,vossbi01,11,,11,11,0,0,0,0,0,0,0,0,10,10,,
1960,BAL,AL,barbest01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
2004,BOS,AL,nelsojo01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,PIT,NL,gilmole01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2006,TEX,AL,loeka01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,PIT,NL,meadole01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1991,ATL,NL,breamsi01,91,72.0,91,85,0,0,85,0,0,0,0,0,0,0,0.0,11.0
1983,DET,AL,abbotgl01,7,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,PIT,NL,jonesco02,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
2001,MIN,AL,lecroma01,15,9.0,15,5,0,3,2,0,0,0,0,0,0,0,9.0,3.0
1992,LAN,NL,grosske01,34,30.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,CLE,AL,congabu01,9,,9,9,0,0,0,0,0,0,0,0,6,6,,
1885,DTN,NL,mortoch01,22,,22,22,0,0,0,0,18,4,0,0,0,0,,
2003,TBA,AL,diazma02,4,2.0,4,1,0,0,0,0,0,0,1,0,0,1,1.0,2.0
1925,PIT,NL,mcinnst01,59,,59,59,0,0,46,0,0,0,0,0,0,0,,
1992,CHN,NL,pedrejo01,4,0.0,4,4,0,4,0,0,0,0,0,0,0,0,0.0,1.0
2001,CHN,NL,farnsky01,76,0.0,72,76,76,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,KC1,AL,kirkbi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1989,OAK,AL,snydebr01,2,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,SLN,NL,derripa01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1962,PIT,NL,virdobi01,156,,156,156,0,0,0,0,0,0,0,156,0,156,,
1922,SLN,NL,goodwma01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1980,CLE,AL,brohaja01,53,37.0,53,47,0,0,0,47,0,0,0,0,0,0,0.0,11.0
1977,SEA,AL,stinsbo01,105,91.0,105,99,0,99,0,0,0,0,0,0,0,0,1.0,11.0
1911,CLE,AL,kahlege01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1879,CHN,NL,remseja01,42,,42,42,0,0,11,0,0,0,5,26,0,31,,
1981,MON,NL,scottro01,95,92.0,95,93,0,0,0,93,0,0,0,0,0,0,0.0,0.0
2003,BOS,AL,burkejo03,32,1.0,1,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,PHA,AL,niemial01,69,,69,69,0,0,0,52,0,5,0,0,0,0,,
1943,WS1,AL,vernomi01,145,,145,145,0,0,143,0,0,0,0,0,0,0,,
1999,TBA,AL,perryhe01,66,52.0,66,58,0,0,14,0,42,0,6,0,0,6,5.0,7.0
1940,WS1,AL,earlyja01,80,,80,80,0,56,0,0,0,0,0,0,0,0,,
1962,SFN,NL,halleto01,99,,99,99,0,91,0,0,0,0,0,0,0,0,,
2005,OAK,AL,etherse01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,SFN,NL,johnsjo07,47,0.0,44,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0
2003,BOS,AL,embreal01,65,0.0,5,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,HOU,NL,dukesto01,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1936,SLA,AL,soltemo01,152,,152,152,0,0,0,0,0,0,145,6,0,147,,
1983,TOR,AL,collida02,118,95.0,118,112,0,0,5,0,0,0,111,1,1,112,0.0,21.0
1975,NYA,AL,johnsal01,52,26.0,52,7,0,0,0,0,0,0,5,0,2,7,20.0,18.0
1924,PHA,AL,perkicy01,128,,128,128,0,128,0,0,0,0,0,0,0,0,,
1962,MIN,AL,goryljo01,37,,37,37,0,0,0,4,0,1,0,0,0,0,,
1974,NYN,NL,strohjo01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,PHI,NL,politcl01,12,8.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,CHN,NL,liebejo01,35,32.0,33,34,34,0,0,0,0,0,0,0,0,0,0.0,1.0
1957,NY1,NL,consusa01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1990,MON,NL,hudlere01,4,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0
1968,CHA,AL,heldwo01,40,,40,40,0,0,0,1,5,0,9,3,23,33,,
1921,DET,AL,colebe01,30,,30,30,20,0,0,0,0,0,0,0,0,0,,
1997,OAK,AL,mathetj01,24,0.0,1,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,SLN,NL,walkebi01,22,,22,22,21,0,0,0,0,0,0,0,0,0,,
1945,SLA,AL,jonesea01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
2011,CHA,AL,thornma01,62,0.0,4,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0
1883,BSN,NL,radfopa01,72,,72,72,0,0,0,0,0,0,1,24,50,72,,
1962,PIT,NL,francea01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1926,BOS,AL,jacobba01,98,,98,98,0,0,0,0,0,0,6,57,36,98,,
1917,DET,AL,bolanbe01,45,,45,45,43,0,0,0,0,0,0,0,1,1,,
2003,CLE,AL,herreal01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,NY1,NL,milnepe01,12,,12,12,0,0,0,0,0,0,2,5,2,9,,
1980,DET,AL,tobikda01,17,0.0,1,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,BRO,NL,mccarja01,25,,25,25,0,0,0,0,0,0,25,0,0,25,,
1989,CHA,AL,palldo01,53,0.0,0,53,53,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,KCA,AL,paepkde01,12,,12,12,0,8,0,0,0,0,0,0,0,0,,
1886,WS8,NL,odayha01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,
1969,BAL,AL,johnsda02,142,,142,142,0,0,0,142,0,2,0,0,0,0,,
1993,LAN,NL,harrile01,107,26.0,107,57,0,0,0,35,17,3,0,0,2,2,0.0,56.0
2009,ATL,NL,mclouna01,84,82.0,84,84,0,0,0,0,0,0,0,84,0,84,0.0,1.0
2004,TOR,AL,clarkho02,40,31.0,40,31,0,0,11,1,1,0,9,0,11,19,2.0,6.0
1994,COL,NL,owensja02,6,4.0,6,6,0,6,0,0,0,0,0,0,0,0,0.0,0.0
1934,NYA,AL,vanatru01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1947,BSN,NL,wrighed01,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1939,WS1,AL,wrighta01,129,,129,129,0,0,0,0,0,0,39,0,84,123,,
1983,BAL,AL,rodriau01,45,18.0,45,45,0,0,0,0,45,0,0,0,0,0,0.0,0.0
1923,BRO,NL,bergmo01,49,,49,49,0,0,0,1,0,47,0,0,0,0,,
2002,MIL,NL,wrighja01,19,19.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,DTN,NL,meinkfr01,1,,1,1,1,0,0,0,0,0,1,0,0,1,,
2003,ANA,AL,owenser01,111,60.0,111,97,0,0,0,0,0,0,10,48,42,97,0.0,12.0
1938,SLN,NL,bremehe01,50,,50,50,0,50,0,0,0,0,0,0,0,0,,
2007,WAS,NL,jimenda01,73,16.0,73,22,0,0,0,10,1,11,0,0,0,0,0.0,51.0
1926,NY1,NL,terrybi01,98,,98,98,0,0,38,0,0,0,1,0,13,14,,
1968,CLE,AL,mayele01,109,,109,109,0,0,1,0,0,0,71,0,10,80,,
1947,SLA,AL,dillibo01,137,,137,137,0,0,0,0,137,0,0,0,0,0,,
1915,BRO,NL,getzgu01,130,,130,130,0,0,0,0,128,2,0,0,0,0,,
2004,KCA,AL,seaneru01,16,0.0,4,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,CIN,NL,estessh01,6,6.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,SEA,AL,lovulto01,36,14.0,36,24,0,0,0,20,5,0,0,0,0,0,1.0,13.0
1992,SDN,NL,pettiga01,30,4.0,30,14,0,0,0,0,0,0,0,13,1,14,0.0,15.0
1916,PHA,AL,thompsh01,15,,15,15,0,0,0,0,0,0,1,6,1,8,,
1961,ML1,NL,mcmilro01,154,,154,154,0,0,0,0,0,154,0,0,0,0,,
1945,BSN,NL,cozarch01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1987,HOU,NL,lopezau01,26,0.0,26,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1881,CL2,NL,bradlge01,60,,60,60,6,0,0,0,48,6,1,0,0,1,,
1963,KC1,AL,bowsfte01,43,,43,43,41,0,0,0,0,0,0,0,0,0,,
2007,TBA,AL,howeljp01,10,2.0,2,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,COL,NL,niedda01,6,1.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,PHA,AL,galanau01,12,,12,12,0,0,0,0,0,0,7,0,2,9,,
2007,CHA,AL,konerpa01,151,150.0,151,141,0,0,141,0,0,0,0,0,0,0,10.0,0.0
1944,BSN,NL,rossch01,54,,54,54,0,0,0,0,0,0,25,0,15,38,,
1992,TEX,AL,mcculla01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,NYA,AL,byrneto01,14,,14,14,4,0,0,0,0,0,0,0,0,0,,
2008,CLE,AL,hafnetr01,57,54.0,57,0,0,0,0,0,0,0,0,0,0,0,54.0,3.0
1990,TEX,AL,mcmurcr01,23,0.0,0,23,23,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,SLN,NL,jeffcha01,12,,12,12,11,0,0,0,0,0,0,0,0,0,,
1871,WS3,,hallge01,32,,32,32,0,0,0,0,0,0,1,31,0,32,,
1889,PIT,NL,sundabi01,81,,81,81,0,0,0,0,0,0,1,0,80,81,,
1896,LS3,NL,cunnibe01,29,,29,29,27,0,0,0,0,1,0,0,0,0,,
1984,CHA,AL,bannifl01,34,0.0,1,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,PIT,NL,vioxji01,137,,137,137,0,0,0,124,0,10,0,0,0,0,,
1968,NYA,AL,smithch04,46,,46,46,0,0,0,0,13,0,0,0,0,0,,
1976,NYA,AL,tovarce01,13,11.0,13,3,0,0,0,3,0,0,0,0,0,0,9.0,2.0
1924,PHI,NL,hamilea01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1961,BAL,AL,triangu01,115,,115,115,0,114,0,0,0,0,0,0,0,0,,
1913,CIN,NL,hoblidi01,137,,137,137,0,0,134,0,0,0,0,0,0,0,,
1957,BRO,NL,nealch01,128,,128,128,0,0,0,3,23,100,0,0,0,0,,
1998,FLO,NL,zaungr01,106,77.0,106,89,0,88,0,1,0,0,0,0,0,0,0.0,23.0
1906,CHA,AL,dundogu01,33,,33,33,0,0,0,18,0,14,0,0,0,0,,
1996,PIT,NL,hayesch01,128,120.0,128,124,0,0,0,0,124,0,0,0,0,0,0.0,6.0
1985,TOR,AL,alexado01,36,0.0,0,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,SLN,NL,stechge01,29,0.0,28,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,PIT,NL,parrajo01,6,2.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,BRO,NL,marriwi01,109,,109,109,0,0,0,0,104,0,0,0,0,0,,
2010,BAL,AL,meredcl01,21,0.0,2,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,ANA,AL,percitr01,55,0.0,4,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,KCA,AL,keougjo01,110,,110,110,0,0,0,0,0,0,1,7,93,100,,
1957,BRO,NL,erskica01,21,,21,21,15,0,0,0,0,0,0,0,0,0,,
1974,NYN,NL,garrewa01,151,142.0,151,149,0,0,0,0,144,9,0,0,0,0,0.0,4.0
1956,CHN,NL,meyerru01,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
2004,ANA,AL,ortizra01,34,1.0,1,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,OAK,AL,macfami01,81,56.0,81,79,0,79,0,0,0,0,0,0,0,0,0.0,6.0
2009,DET,AL,santira01,93,73.0,93,91,0,0,0,29,2,69,0,0,0,0,0.0,8.0
1953,DET,AL,kalinal01,30,,30,30,0,0,0,0,0,0,5,11,4,20,,
1913,PHI,NL,caprora01,2,,2,2,0,0,0,0,0,0,1,0,0,1,,
1936,SLN,NL,alstowa01,1,,1,1,0,0,1,0,0,0,0,0,0,0,,
1983,TEX,AL,bellbu01,156,153.0,156,154,0,0,0,0,154,0,0,0,0,0,0.0,2.0
2000,HOU,NL,bagweje01,159,158.0,159,158,0,0,158,0,0,0,0,0,0,0,1.0,0.0
1961,WS2,AL,klippjo01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1988,ATL,NL,mahleri01,39,34.0,39,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,PHI,NL,frymawo01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
1898,SLN,NL,kinslto01,14,,14,14,0,14,0,0,0,0,0,0,0,0,,
1900,SLN,NL,dillapa01,57,,57,57,0,0,0,0,21,3,0,20,6,26,,
1932,BRO,NL,sukefcl01,59,,59,59,0,36,0,0,0,0,0,0,0,0,,
1917,DET,AL,jamesbi01,34,,34,34,34,0,0,0,0,0,0,0,0,0,,
1914,KCF,FL,enzenja01,26,,26,26,0,24,0,0,0,0,0,0,0,0,,
1903,PIT,NL,pfiesja01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1980,KCA,AL,eastwra01,14,0.0,0,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
2008,OAK,AL,dinarle01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,CHA,AL,baineha01,141,123.0,141,137,0,0,0,0,0,0,0,0,137,137,0.0,11.0
1896,CL4,NL,mckeaed01,133,,133,133,0,0,0,0,0,133,0,0,0,0,,
2002,BAL,AL,ryanbj01,67,0.0,4,67,67,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,BOS,AL,connobu01,43,,43,43,0,0,0,0,2,34,0,0,0,0,,
1994,SEA,AL,fermife01,101,99.0,101,101,0,0,0,25,0,77,0,0,0,0,0.0,0.0
1928,NYA,AL,collipa01,70,,70,70,0,70,0,0,0,0,0,0,0,0,,
2003,TOR,AL,reichda01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,SLN,NL,lahtije01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,BOS,AL,waltefr01,40,,40,40,0,38,0,0,0,0,0,0,0,0,,
1987,HOU,NL,smithda02,50,0.0,50,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,ATL,NL,hubbatr01,61,11.0,61,44,0,0,0,0,0,0,36,0,10,44,0.0,12.0
1909,PIT,NL,leachto01,151,,151,151,0,0,0,0,13,0,0,138,0,138,,
1974,ML4,AL,johnsti01,93,63.0,93,88,0,0,0,26,1,64,1,0,0,1,0.0,8.0
1926,BOS,AL,macfada01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1995,NYA,AL,boggswa01,126,111.0,126,122,0,0,9,0,117,0,0,0,0,0,0.0,14.0
1997,SDN,NL,shiplcr01,63,24.0,63,41,0,0,4,16,2,21,0,0,0,0,0.0,25.0
1977,SEA,AL,paganda01,24,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,CIN,NL,remlimi01,35,27.0,34,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,NYA,AL,winfida01,20,16.0,20,12,0,0,0,0,0,0,12,0,0,12,7.0,4.0
1912,CHA,AL,kuhnwa01,76,,76,76,0,75,0,1,0,0,0,0,0,0,,
1938,BSN,NL,macfada01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1966,PHI,NL,shortch02,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1934,BRO,NL,mccarjo03,17,,17,17,0,0,13,0,0,0,0,0,0,0,,
1991,ML4,AL,gantnji01,140,136.0,140,140,0,0,0,59,90,0,0,0,0,0,0.0,4.0
1978,CHA,AL,bosleth01,66,55.0,66,64,0,0,0,0,0,0,15,39,14,64,0.0,1.0
2001,MON,NL,blumge01,148,120.0,148,137,0,0,14,25,73,4,35,0,0,35,0.0,16.0
1965,CHA,AL,howarbr01,30,,30,30,30,0,0,0,0,0,0,0,0,0,,
1889,PIT,NL,morried01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
2000,NYA,AL,josefe01,20,3.0,20,14,0,0,0,0,0,0,6,0,8,14,1.0,6.0
1994,OAK,AL,karsast01,4,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,CHN,NL,clinege01,101,46.0,101,62,0,0,0,0,0,0,50,2,11,62,0.0,45.0
1944,DET,AL,orreljo01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1967,MIN,AL,rolanji01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
2007,WAS,NL,bowiemi01,30,6.0,28,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,SLN,NL,milleed03,64,,64,64,0,0,0,1,0,51,0,0,0,0,,
1956,ML1,NL,spahnwa01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
2004,FLO,NL,cabremi01,160,159.0,160,158,0,0,0,0,0,0,59,0,100,158,1.0,1.0
2001,NYN,NL,alfoned01,124,119.0,124,122,0,0,0,122,0,0,0,0,0,0,0.0,2.0
1932,PHA,AL,rommeed01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1895,CHN,NL,moranbi01,15,,15,15,0,15,0,0,0,0,0,0,0,0,,
1945,NY1,NL,meadch01,11,,11,11,0,0,0,0,0,0,0,1,11,11,,
1909,SLN,NL,murphho01,25,,25,25,0,0,0,0,0,0,0,19,0,19,,
1964,BAL,AL,cimolgi01,38,,38,38,0,0,0,0,0,0,11,2,23,35,,
2005,SLN,NL,rodrijo03,56,36.0,56,45,0,0,0,0,0,0,40,0,9,45,0.0,14.0
1885,BFN,NL,lilliji01,112,,112,112,0,0,1,0,0,3,21,4,89,112,,
1997,CIN,NL,graveda01,10,0.0,9,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1966,LAN,NL,suttodo01,38,,38,38,37,0,0,0,0,0,0,0,0,0,,
1971,CLE,AL,farmeed01,43,,43,43,43,0,0,0,0,0,0,0,0,0,,
1874,PH2,,paborch01,17,,17,17,0,0,0,0,0,0,2,3,13,17,,
1964,SFN,NL,alouje01,115,,115,115,0,0,0,0,0,0,9,4,99,108,,
1980,ATL,NL,coopega01,21,0.0,21,13,0,0,0,0,0,0,11,2,0,13,0.0,1.0
1926,CHA,AL,bergmo01,41,,41,41,0,0,0,2,1,31,0,0,0,0,,
1883,BSN,NL,morrijo01,97,,97,97,2,0,81,2,6,2,0,7,0,7,,
1932,NYA,AL,jorgear01,56,,56,56,0,56,0,0,0,0,0,0,0,0,,
1982,NYA,AL,evansba01,17,8.0,17,17,0,0,0,8,5,4,0,0,0,0,0.0,1.0
1914,CHN,NL,allismi01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
1914,CHA,AL,bodiepi01,107,,107,107,0,0,0,0,0,0,2,92,1,95,,
1978,SLN,NL,forscbo01,34,34.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,PHI,NL,ashburi01,151,,151,151,0,0,0,0,0,0,0,147,0,147,,
1971,CIN,NL,merriji01,29,,29,29,28,0,0,0,0,0,0,0,0,0,,
1962,ML1,NL,lemasde01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1914,DET,AL,cobbty01,98,,98,98,0,0,0,0,0,0,0,96,0,96,,
1891,CHN,NL,carrocl01,130,,130,130,0,0,0,0,0,0,0,1,130,130,,
1947,CLE,AL,dorseca01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1894,PIT,NL,ehretre01,46,,46,46,46,0,0,0,0,0,0,0,0,0,,
1986,ATL,NL,assenpa01,61,0.0,61,61,61,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,TEX,AL,alicelu01,68,37.0,68,47,0,0,0,37,10,0,1,0,0,1,1.0,17.0
1996,TOR,AL,brumfja01,90,71.0,90,83,0,0,0,0,0,0,18,39,37,83,2.0,13.0
1946,BOS,AL,brownma01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1961,WS2,AL,bouldca01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1935,CHA,AL,vancejo01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
1883,CL5,AA,wheelha01,82,,82,82,1,0,0,1,0,0,82,0,0,82,,
1993,PHI,NL,deleojo01,24,3.0,24,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,HOU,NL,thompmi02,9,5.0,9,6,0,0,0,0,0,0,0,0,6,6,0.0,3.0
1941,PIT,NL,vaughar01,106,,106,106,0,0,0,0,3,97,0,0,0,0,,
1976,CAL,AL,alvaror01,15,10.0,15,11,0,0,0,0,0,0,11,0,0,11,1.0,5.0
1995,ATL,NL,smoltjo01,29,29.0,29,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,BAL,AL,robinbr01,145,,145,145,0,0,0,16,140,0,0,0,0,0,,
1973,CHA,AL,allenha02,28,,28,28,0,1,8,1,9,0,4,0,1,5,,
1962,CHN,NL,hobbigl01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1956,PHI,NL,sanfoja02,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
2002,MON,NL,vazquja01,34,33.0,33,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,BSN,NL,hearnbu02,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
2008,ATL,NL,boyerbl01,76,0.0,72,76,76,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,BOS,AL,dragodi01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,BOS,AL,apontlu01,40,0.0,0,40,40,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,CIN,NL,willisc01,63,0.0,61,63,63,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,CHN,NL,freembu02,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1929,WS1,AL,harrisp01,6,,6,6,0,0,0,0,0,0,0,4,0,4,,
1980,HOU,NL,sprowbo01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,PHI,NL,rowanaa01,161,155.0,161,161,0,0,0,0,0,0,0,161,0,161,0.0,2.0
2008,PIT,NL,vanbejo01,9,5.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0
1966,PHI,NL,knowlda01,69,,69,69,69,0,0,0,0,0,0,0,0,0,,
1943,CLE,AL,reynoal01,39,,39,39,34,0,0,0,0,0,0,0,0,0,,
1899,SLN,NL,heidrem01,146,,146,146,0,0,0,0,0,0,0,2,143,145,,
1919,PHA,AL,zinnji01,10,,10,10,5,0,0,0,0,0,0,0,0,0,,
1995,CAL,AL,holzema01,12,0.0,0,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,CAL,AL,fordda01,65,58.0,65,45,0,0,0,0,0,0,0,0,45,45,14.0,7.0
1986,CHA,AL,deleojo01,13,0.0,0,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0
