playerid,yearid,stint,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
mcdowsa01,1967,1,CLE,AL,13,15,37,37,10,1,0,709,201,101,21,123,236,0.0,3.0,3.0,18.0,7.0,0,1014.0,0.0,112,,,
harmobo01,1911,1,SLN,NL,23,16,51,41,28,2,4,1044,290,121,10,181,144,0.0,3.0,,3.0,7.0,0,1424.0,7.0,155,,,
brantje01,1995,1,CIN,NL,3,2,56,0,0,0,28,211,53,22,11,20,62,0.0,2.0,3.0,2.0,1.0,2,283.0,49.0,22,,,
cookro02,1971,1,HOU,NL,0,4,5,4,0,0,0,77,23,14,2,8,10,0.0,4.0,1.0,1.0,1.0,0,110.0,1.0,14,,,
dawlejo01,2004,1,CLE,AL,0,0,2,2,0,0,0,25,7,5,1,7,8,0.0,5.0,0.0,0.0,0.0,0,37.0,0.0,5,,,
stephje01,1967,1,BOS,AL,3,1,8,6,0,0,1,119,32,17,4,16,24,0.0,3.0,2.0,1.0,1.0,0,161.0,1.0,18,,,
rueteki01,1997,1,SFN,NL,13,6,32,32,0,0,0,572,194,73,17,51,115,0.0,3.0,8.0,3.0,1.0,0,802.0,0.0,83,,,
busbyst01,1973,1,KCA,AL,16,15,37,37,7,1,0,715,246,112,18,105,174,0.0,4.0,7.0,9.0,6.0,0,1037.0,0.0,125,,,
greenda02,1964,1,PHI,NL,2,1,25,0,0,0,0,126,63,27,4,14,21,0.0,5.0,0.0,0.0,2.0,0,196.0,7.0,31,,,
rhodego01,1932,2,BOS,AL,1,8,12,11,4,0,0,238,79,45,5,31,22,0.0,5.0,,1.0,0.0,0,341.0,1.0,46,,,
ewingbo01,1903,1,CIN,NL,14,13,29,28,27,1,1,740,254,76,3,64,104,0.0,2.0,,4.0,10.0,0,1034.0,1.0,127,,,
schaege01,1913,1,WS1,AL,0,0,1,0,0,0,0,1,2,2,1,0,0,0.0,54.0,,0.0,0.0,0,3.0,0.0,2,,,
hardeme01,1936,1,CLE,AL,15,15,36,30,13,0,1,674,294,129,13,71,84,0.0,5.0,,4.0,6.0,0,1031.0,6.0,155,,,
grahaos01,1907,1,WS1,AL,4,9,20,14,6,0,0,312,116,46,3,29,44,0.0,3.0,,6.0,10.0,1,451.0,6.0,66,,,
boskish01,1993,1,CHN,NL,5,3,39,2,0,0,0,197,63,25,7,21,39,0.0,3.0,2.0,5.0,7.0,0,277.0,10.0,30,,,
bargecy01,1912,1,BRO,NL,1,9,16,11,6,0,0,282,120,57,4,42,30,0.0,5.0,,0.0,4.0,0,426.0,4.0,78,,,
trachst01,1995,1,CHN,NL,7,13,30,29,2,0,0,482,174,92,25,76,117,0.0,5.0,8.0,2.0,0.0,1,722.0,0.0,104,,,
brennwi01,1988,1,LAN,NL,0,1,4,2,0,0,0,28,13,7,0,6,7,0.0,6.0,1.0,2.0,0.0,1,44.0,2.0,7,,,
groombo01,1918,1,CLE,AL,2,2,14,5,0,0,0,130,70,34,0,18,8,0.0,7.0,,0.0,1.0,0,203.0,4.0,42,,,
kliemed01,1946,1,CLE,AL,0,0,9,0,0,0,0,45,18,11,0,10,2,0.0,6.0,,1.0,0.0,0,72.0,3.0,13,,,
caudibi01,1986,1,TOR,AL,2,4,40,0,0,0,2,109,36,25,6,17,32,0.0,6.0,1.0,0.0,2.0,1,163.0,20.0,25,,,
perripo01,1916,1,NY1,NL,18,11,40,28,17,5,2,753,243,73,11,56,115,0.0,2.0,,3.0,7.0,0,1030.0,7.0,82,,,
gonzaed01,2003,1,ARI,NL,2,1,9,2,0,0,0,55,28,10,3,7,14,0.0,4.0,2.0,2.0,0.0,0,85.0,1.0,10,,,
fridask01,1923,1,WS1,AL,0,1,7,2,1,0,0,90,35,23,2,22,9,0.0,6.0,,1.0,2.0,0,141.0,3.0,27,,,
vanhage01,1891,1,BL3,AA,0,1,6,1,0,0,0,69,38,13,1,10,7,,5.0,,0.0,0.0,0,0.0,5.0,34,,,
boskish01,1994,1,CHN,NL,0,0,2,0,0,0,0,11,3,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0,14.0,0.0,0,,,
pettyje01,1925,1,BRO,NL,9,9,28,22,7,0,0,459,188,83,15,47,39,0.0,4.0,,1.0,2.0,0,682.0,4.0,97,,,
boehrbr01,2001,2,SFN,NL,0,3,29,0,0,0,1,103,32,16,4,17,27,,4.0,5.0,0.0,2.0,0,156.0,9.0,20,,,
mingost01,1974,1,KCA,AL,2,3,36,0,0,0,2,202,53,21,4,23,43,0.0,2.0,5.0,3.0,2.0,0,281.0,15.0,31,,,
mossoea01,1951,1,BRO,NL,0,0,3,0,0,0,0,5,2,6,1,7,1,0.0,32.0,,0.0,0.0,0,13.0,0.0,6,,,
mormaal01,1998,2,SFN,NL,0,1,9,0,0,0,0,21,8,4,4,3,7,,5.0,0.0,0.0,0.0,0,32.0,3.0,4,,,
lylesp01,1972,1,NYA,AL,9,5,59,0,0,0,35,323,84,23,3,29,75,0.0,1.0,7.0,5.0,0.0,0,427.0,56.0,25,,,
loopebr01,2004,1,NYN,NL,2,5,71,0,0,0,29,250,86,25,5,16,60,0.0,2.0,3.0,1.0,3.0,0,346.0,60.0,28,,,
bonhabi01,1977,1,CHN,NL,10,13,34,34,1,0,0,644,207,104,15,82,134,0.0,4.0,16.0,3.0,3.0,2,915.0,0.0,111,,,
gumbeha01,1946,1,CIN,NL,6,8,36,10,5,0,4,357,112,43,8,42,44,0.0,3.0,,1.0,1.0,0,504.0,19.0,48,,,
zuberbi01,1941,1,WS1,AL,6,4,36,7,1,0,2,289,110,58,5,61,51,0.0,5.0,,5.0,2.0,0,446.0,19.0,63,,,
hargeal01,1983,1,CHN,NL,0,0,5,0,0,0,0,12,6,4,0,2,5,0.0,9.0,0.0,0.0,0.0,0,19.0,2.0,4,,,
sanfoja02,1961,1,SFN,NL,13,9,38,33,6,0,0,652,203,102,22,87,112,0.0,4.0,7.0,3.0,5.0,4,923.0,1.0,114,,,
kepshku01,1984,1,SLN,NL,6,5,17,16,2,2,0,327,100,40,7,44,71,0.0,3.0,4.0,5.0,0.0,2,453.0,0.0,47,,,
hamptmi01,2002,1,COL,NL,7,15,30,30,0,0,0,536,228,122,24,91,74,,6.0,4.0,9.0,7.0,2,838.0,0.0,135,,,
wilheka01,1915,1,BLF,FL,0,0,1,0,0,0,0,3,0,0,0,0,0,9.0,0.0,,0.0,0.0,0,0.0,0.0,0,,,
rosscl01,1954,1,CIN,NL,0,0,4,0,0,0,1,8,0,0,0,0,1,0.0,0.0,,0.0,0.0,0,8.0,3.0,0,,,
hansoer01,1994,1,CIN,NL,5,5,22,21,0,0,0,368,137,56,10,23,101,0.0,4.0,3.0,8.0,3.0,1,519.0,1.0,60,,,
sutheda01,1968,1,CLE,AL,0,0,3,0,0,0,0,10,6,3,0,4,2,0.0,8.0,1.0,3.0,0.0,0,20.0,1.0,3,,,
sewelri01,1943,1,PIT,NL,21,9,35,31,25,2,3,796,267,75,6,75,65,0.0,2.0,,2.0,2.0,1,1113.0,4.0,94,,,
estessh01,2003,1,CHN,NL,8,11,29,28,1,1,0,457,182,97,20,83,103,0.0,5.0,1.0,6.0,1.0,0,699.0,0.0,113,,,
gumbead01,1889,1,CHN,NL,16,13,31,28,25,2,0,739,258,99,16,76,91,0.0,3.0,,7.0,14.0,0,1070.0,3.0,148,,,
curtija01,1961,1,CHN,NL,10,13,31,27,6,0,0,541,220,98,23,51,57,0.0,4.0,6.0,1.0,1.0,0,802.0,2.0,117,,,
wynnebi02,1967,1,NYN,NL,0,0,6,1,0,0,0,26,12,3,0,2,4,0.0,3.0,0.0,0.0,0.0,0,41.0,3.0,4,,,
mitchcl01,1916,1,CIN,NL,11,10,29,24,17,1,0,584,211,68,4,45,52,0.0,3.0,,3.0,10.0,0,819.0,5.0,87,,,
steelbi01,1910,1,SLN,NL,4,4,9,8,8,0,1,215,71,26,1,24,25,0.0,3.0,,2.0,6.0,0,299.0,1.0,35,,,
valdeis01,2002,1,TEX,AL,6,9,23,23,0,0,0,440,135,64,19,36,75,,3.0,1.0,0.0,9.0,2,608.0,0.0,65,,,
penceru01,1921,1,CHA,AL,0,0,4,0,0,0,0,16,6,5,0,7,2,0.0,8.0,,0.0,1.0,0,31.0,2.0,5,,,
patteda04,2003,1,DET,AL,0,0,19,0,0,0,3,53,15,8,1,4,19,0.0,4.0,0.0,0.0,1.0,0,73.0,9.0,8,,,
osburpa01,1974,1,CIN,NL,0,0,6,0,0,0,0,27,11,8,2,4,4,0.0,8.0,0.0,0.0,0.0,0,42.0,1.0,9,,,
morehse01,1958,1,PHI,NL,1,6,27,11,0,0,0,277,121,60,8,26,54,0.0,5.0,3.0,2.0,1.0,1,416.0,8.0,67,,,
alfonan01,2001,1,FLO,NL,4,4,58,0,0,0,28,185,68,21,6,15,40,,3.0,3.0,2.0,5.0,0,268.0,52.0,24,,,
jonesbo03,1997,1,NYN,NL,15,9,30,30,2,1,0,580,177,78,24,63,125,0.0,3.0,3.0,3.0,2.0,1,806.0,0.0,88,,,
spahnwa01,1965,1,NYN,NL,4,12,20,19,5,0,0,378,140,61,18,35,56,0.0,4.0,1.0,1.0,2.0,0,543.0,1.0,70,,,
pughti01,1993,1,CIN,NL,10,15,31,27,3,1,0,493,200,96,19,59,94,0.0,5.0,1.0,3.0,7.0,2,738.0,3.0,102,,,
perezme01,1989,1,CHA,AL,11,14,31,31,2,0,0,550,187,102,23,90,141,0.0,5.0,3.0,12.0,3.0,5,810.0,0.0,106,,,
myersbr01,2006,1,PHI,NL,12,7,31,31,1,0,0,594,194,86,29,63,189,,3.0,3.0,3.0,3.0,0,833.0,0.0,93,,,
nelsoly01,1938,1,PHA,AL,10,11,32,23,13,0,2,573,215,120,29,79,75,0.0,5.0,,5.0,5.0,0,870.0,8.0,142,,,
mechegi01,2005,1,SEA,AL,10,8,29,26,0,0,0,430,153,81,18,72,83,,5.0,1.0,4.0,2.0,0,638.0,2.0,92,,,
frencla01,1929,1,PIT,NL,7,5,30,13,6,0,1,369,130,67,10,62,49,0.0,4.0,,3.0,3.0,0,552.0,10.0,78,,,
murphto02,1976,2,BOS,AL,4,5,37,0,0,0,8,243,91,31,5,25,32,0.0,3.0,11.0,3.0,2.0,0,351.0,20.0,43,,,
darenvi01,1999,1,FLO,NL,0,1,56,0,0,0,0,104,50,34,3,21,16,0.0,8.0,1.0,1.0,5.0,3,180.0,5.0,36,,,
mcdermi01,1889,1,LS2,AA,1,8,9,9,9,0,0,253,108,39,4,34,22,,4.0,,0.0,0.0,0,0.0,0.0,65,,,
pizarju01,1970,1,CHN,NL,0,0,12,0,0,0,1,47,16,8,2,9,14,0.0,4.0,0.0,0.0,1.0,0,73.0,4.0,9,,,
mcgloly01,1974,1,SLN,NL,16,12,31,31,8,3,0,712,212,71,12,89,142,0.0,2.0,14.0,6.0,2.0,0,988.0,0.0,80,,,
rusieam01,1893,1,NY1,NL,33,21,56,52,50,4,1,1446,451,173,15,218,208,0.0,3.0,,26.0,0.0,0,0.0,4.0,260,,,
wagnery01,2007,1,WAS,NL,0,2,14,0,0,0,0,47,20,10,2,8,9,,5.0,2.0,1.0,0.0,0,73.0,2.0,11,,,
burnsbi01,1911,2,PHI,NL,6,10,21,14,8,3,1,363,132,46,5,26,47,0.0,3.0,,1.0,6.0,1,492.0,6.0,59,,,
wilkide01,1990,1,CHN,NL,0,0,7,0,0,0,1,22,11,8,1,7,3,0.0,9.0,0.0,3.0,1.0,0,41.0,3.0,8,,,
ramospe01,1966,1,NYA,AL,3,9,52,1,0,0,13,269,98,36,10,18,58,0.0,3.0,4.0,3.0,1.0,0,377.0,38.0,43,,,
spencge01,1951,1,NY1,NL,10,4,57,4,2,0,6,396,125,55,21,56,36,0.0,3.0,,2.0,1.0,0,555.0,20.0,62,,,
kerksbi01,1939,1,PHI,NL,0,2,23,2,1,0,0,188,81,50,13,32,13,0.0,7.0,,4.0,0.0,0,290.0,16.0,52,,,
bentoru01,1920,1,NY1,NL,9,16,33,25,12,4,2,580,222,65,8,31,52,0.0,3.0,,5.0,3.0,0,821.0,5.0,82,,,
hadlebu01,1937,1,NYA,AL,11,8,29,25,6,0,0,535,199,105,16,83,70,0.0,5.0,,5.0,3.0,0,803.0,3.0,122,,,
augusje01,1979,1,ML4,AL,9,6,43,2,0,0,5,257,95,33,6,30,41,0.0,3.0,4.0,4.0,1.0,0,375.0,23.0,38,,,
shawje01,1995,2,CHA,AL,0,0,9,0,0,0,0,29,12,7,2,1,6,0.0,6.0,0.0,0.0,1.0,0,41.0,1.0,7,,,
sasakka01,2000,1,SEA,AL,2,5,63,0,0,0,37,188,42,22,10,31,78,0.0,3.0,5.0,1.0,2.0,0,265.0,58.0,25,,,
tallebr01,2008,1,TOR,AL,1,2,51,0,0,0,0,169,52,18,4,22,47,,2.0,3.0,0.0,1.0,0,240.0,15.0,19,,,
clevete01,1962,1,NYA,AL,2,0,21,0,0,0,0,114,36,12,3,17,11,0.0,2.0,5.0,0.0,1.0,0,164.0,11.0,14,,,
willste01,1961,1,BOS,AL,3,2,17,0,0,0,0,59,24,13,2,19,11,0.0,5.0,0.0,4.0,0.0,0,101.0,7.0,17,,,
burnsbi01,1909,2,CHA,AL,7,13,23,19,10,3,0,504,161,38,2,34,50,0.0,2.0,,5.0,8.0,3,614.0,2.0,65,,,
mcraeno01,1969,1,DET,AL,0,0,3,0,0,0,0,9,2,2,0,1,3,0.0,6.0,0.0,1.0,0.0,0,12.0,2.0,2,,,
reyesde01,2004,1,KCA,AL,4,8,40,12,0,0,0,324,114,57,12,50,91,0.0,4.0,3.0,6.0,4.0,2,483.0,5.0,64,,,
reisbo01,1935,1,BRO,NL,3,2,14,2,1,0,2,124,46,13,0,24,7,0.0,2.0,,2.0,1.0,0,194.0,8.0,26,,,
donovbi02,1942,1,BSN,NL,3,6,31,10,2,0,0,268,97,34,2,32,23,0.0,3.0,,0.0,0.0,1,383.0,12.0,43,,,
greggda01,1913,1,CLE,AL,0,0,1,0,0,0,0,3,2,2,0,0,0,0.0,18.0,,0.0,1.0,2,6.0,1.0,2,,,
jacksmi01,1973,2,CLE,AL,0,0,1,0,0,0,0,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0,,,
brennto01,1982,1,CLE,AL,4,2,30,4,0,0,2,278,112,44,9,10,46,0.0,4.0,1.0,2.0,2.0,1,393.0,14.0,51,,,
lemonbo01,1958,1,CLE,AL,0,1,11,1,0,0,0,76,41,15,3,16,8,0.0,5.0,2.0,1.0,1.0,0,128.0,4.0,15,,,
matuzha01,1936,1,PHA,AL,0,1,6,1,0,0,0,45,21,12,0,4,8,0.0,7.0,,1.0,0.0,0,71.0,3.0,14,,,
austde01,1966,1,SLN,NL,0,1,9,0,0,0,1,29,12,7,1,6,7,0.0,6.0,2.0,0.0,0.0,0,46.0,5.0,7,,,
laxtobi01,1977,1,SEA,AL,3,2,43,0,0,0,3,218,62,40,10,39,49,0.0,4.0,5.0,3.0,4.0,0,316.0,16.0,44,,,
weilabo01,1931,1,CHA,AL,2,7,15,8,3,0,0,225,75,43,3,46,38,0.0,5.0,,1.0,4.0,1,351.0,0.0,55,,,
castica02,1997,1,CHA,AL,2,1,37,2,0,0,1,199,68,33,9,33,43,0.0,4.0,3.0,3.0,1.0,0,295.0,14.0,35,,,
adkinjo01,2007,1,NYN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,3.0,0.0,0,,,
terrysc01,1989,1,SLN,NL,8,10,31,24,1,0,2,446,142,59,14,43,69,0.0,3.0,6.0,2.0,3.0,2,619.0,5.0,65,,,
aguilri01,1993,1,MIN,AL,4,3,65,0,0,0,34,217,60,25,9,14,59,0.0,3.0,3.0,1.0,1.0,0,287.0,61.0,25,,,
voisebi01,1945,1,NY1,NL,14,14,41,35,14,4,0,697,249,116,15,97,115,0.0,4.0,,3.0,4.0,0,1034.0,2.0,128,,,
grissma01,1957,1,NY1,NL,4,4,55,0,0,0,14,248,74,24,6,23,51,0.0,2.0,6.0,1.0,2.0,0,338.0,38.0,36,,,
hernaxa01,1994,1,NYA,AL,4,4,31,0,0,0,6,120,48,26,7,21,37,0.0,5.0,3.0,3.0,2.0,0,187.0,14.0,27,,,
shortbi01,1966,1,BAL,AL,2,3,6,6,1,1,0,113,34,12,2,10,27,0.0,2.0,0.0,2.0,0.0,0,155.0,0.0,15,,,
slusajo01,2001,1,ATL,NL,0,0,4,0,0,0,0,18,9,6,2,1,5,,9.0,0.0,0.0,0.0,0,28.0,1.0,6,,,
palmmi01,1948,1,BOS,AL,0,0,3,0,0,0,0,9,6,2,0,5,1,0.0,6.0,,0.0,0.0,0,20.0,0.0,2,,,
smallaa01,1998,2,ARI,NL,3,1,23,0,0,0,0,95,32,13,5,8,14,,3.0,1.0,0.0,1.0,0,130.0,9.0,14,,,
burneaj01,2006,1,TOR,AL,10,8,21,21,2,1,0,407,138,60,14,39,118,,3.0,3.0,6.0,8.0,1,577.0,0.0,67,,,
walkeja01,2005,1,DET,AL,4,3,66,0,0,0,0,146,49,20,5,13,30,,3.0,3.0,0.0,2.0,0,208.0,11.0,22,,,
reedri01,2003,1,MIN,AL,6,12,27,21,2,1,0,405,155,76,21,29,71,0.0,5.0,2.0,3.0,5.0,0,583.0,1.0,80,,,
mcbripe01,1898,1,CL4,NL,0,1,1,1,1,0,0,21,9,5,0,4,6,0.0,6.0,,3.0,1.0,0,0.0,0.0,6,,,
bantaja01,1947,1,BRO,NL,0,1,3,1,0,0,0,23,7,6,1,4,3,0.0,7.0,,1.0,1.0,0,38.0,1.0,6,,,
headed01,1944,1,BRO,NL,4,3,9,8,5,1,0,190,54,19,2,19,17,0.0,2.0,,0.0,0.0,0,225.0,0.0,21,,,
whiteri01,2005,1,PIT,NL,4,7,71,0,0,0,2,225,90,31,3,29,40,,3.0,10.0,4.0,4.0,0,338.0,23.0,39,,,
adamsjo02,1997,1,ML4,AL,5,3,30,6,0,0,0,229,78,30,13,19,56,0.0,3.0,0.0,0.0,5.0,1,324.0,3.0,36,,,
witasja01,2002,1,SFN,NL,1,0,44,0,0,0,0,205,58,18,3,21,54,,2.0,3.0,3.0,4.0,0,276.0,8.0,19,,,
ruffire01,1937,1,NYA,AL,20,7,31,31,22,4,0,769,242,85,17,68,131,0.0,2.0,,1.0,1.0,1,1058.0,0.0,101,,,
dennyjo01,1980,1,CLE,AL,8,6,16,16,4,1,0,326,116,53,4,47,59,0.0,4.0,2.0,4.0,5.0,1,464.0,0.0,54,,,
gurala01,1972,1,CHN,NL,0,0,7,0,0,0,0,37,11,5,3,3,13,0.0,3.0,1.0,1.0,0.0,0,49.0,2.0,5,,,
tewksbo01,1987,2,CHN,NL,0,4,7,3,0,0,0,54,32,13,1,13,10,0.0,6.0,3.0,1.0,0.0,2,93.0,3.0,15,,,
juddmi01,2001,1,TBA,AL,1,0,8,2,0,0,0,60,19,9,2,10,11,,4.0,0.0,0.0,1.0,0,90.0,2.0,14,,,
downssc01,2007,1,TOR,AL,4,2,81,0,0,0,1,174,47,14,3,24,57,,2.0,3.0,2.0,1.0,1,239.0,13.0,15,,,
phillja03,1999,1,PIT,NL,0,0,6,0,0,0,0,21,11,9,2,6,7,0.0,11.0,1.0,2.0,0.0,0,37.0,0.0,9,,,
tennefr01,1884,2,BSU,UA,3,1,4,4,4,0,0,105,31,9,0,5,18,,2.0,,0.0,,0,,0.0,21,,,
jungeke01,1938,1,CLE,AL,1,0,9,0,0,0,0,46,21,15,1,18,7,0.0,8.0,,0.0,2.0,0,84.0,3.0,16,,,
puttmam01,1904,1,NYA,AL,2,0,9,3,2,1,0,148,40,15,0,17,26,0.0,2.0,,2.0,0.0,0,209.0,6.0,21,,,
aldrivi01,1927,1,PIT,NL,15,10,35,34,17,1,1,718,248,113,16,74,86,0.0,4.0,,0.0,5.0,0,1028.0,1.0,123,,,
hoytwa01,1919,1,BOS,AL,4,6,13,11,6,1,0,316,99,38,1,22,28,0.0,3.0,,1.0,0.0,0,423.0,2.0,42,,,
mcgeebi01,1940,1,SLN,NL,16,10,38,31,11,3,0,654,222,92,13,96,78,0.0,3.0,,9.0,2.0,2,955.0,1.0,108,,,
foutzda01,1890,1,BRO,NL,2,1,5,2,2,0,2,87,29,6,0,6,4,0.0,1.0,,1.0,0.0,0,0.0,3.0,10,,,
knighja01,1922,1,SLN,NL,0,0,1,1,0,0,0,12,9,4,0,3,1,0.0,9.0,,0.0,0.0,0,23.0,0.0,4,,,
acosted01,1970,1,PIT,NL,0,0,3,0,0,0,1,8,5,4,1,2,1,0.0,13.0,0.0,0.0,1.0,0,16.0,2.0,4,,,
wehrmda01,1981,1,NYA,AL,0,0,5,0,0,0,0,21,6,4,0,7,7,0.0,5.0,2.0,0.0,0.0,0,33.0,2.0,4,,,
kurosry01,1975,1,SLN,NL,0,0,7,0,0,0,0,39,15,11,3,7,6,0.0,7.0,1.0,0.0,0.0,2,61.0,2.0,11,,,
darwida01,1996,1,PIT,NL,7,9,19,19,0,0,0,367,117,41,9,16,69,0.0,3.0,0.0,3.0,6.0,3,493.0,0.0,48,,,
wagnebi02,2002,1,HOU,NL,4,2,70,0,0,0,35,225,51,21,7,22,88,,2.0,5.0,6.0,2.0,0,289.0,61.0,21,,,
sherrge01,2010,1,LAN,NL,2,2,65,0,0,0,0,109,46,27,4,24,25,,6.0,4.0,1.0,1.0,0,180.0,12.0,28,,,
coleda01,1954,1,CHN,NL,3,8,18,14,2,1,0,252,74,50,7,62,37,0.0,5.0,,5.0,1.0,0,379.0,3.0,56,,,
underto01,1977,2,SLN,NL,6,9,19,17,1,0,0,300,104,55,7,57,66,0.0,4.0,4.0,3.0,1.0,0,443.0,2.0,61,,,
rincoju01,2008,2,CLE,AL,1,1,23,0,0,0,0,82,34,17,3,8,19,,5.0,0.0,2.0,1.0,0,121.0,9.0,18,,,
ehmkeho01,1927,1,PHA,AL,12,10,30,27,10,1,0,569,200,89,13,60,68,0.0,4.0,,1.0,14.0,0,816.0,2.0,103,,,
bouldca01,1962,1,WS2,AL,1,2,6,3,1,0,0,60,26,13,0,9,12,0.0,5.0,0.0,2.0,1.0,0,93.0,1.0,13,,,
lushjo01,1907,2,SLN,NL,7,10,20,19,15,3,0,432,132,40,2,42,71,0.0,2.0,,6.0,8.0,1,586.0,1.0,63,,,
mclisca01,1958,1,CLE,AL,16,8,39,30,13,0,1,677,214,75,25,70,97,0.0,2.0,4.0,4.0,1.0,0,941.0,1.0,92,,,
dwyerfr01,1888,1,CHN,NL,4,1,5,5,5,1,0,126,32,5,1,9,17,0.0,1.0,,2.0,0.0,0,171.0,0.0,20,,,
dumouda01,1978,1,CIN,NL,1,0,3,0,0,0,0,15,7,1,0,3,2,0.0,1.0,1.0,1.0,1.0,0,23.0,1.0,1,,,
bosmadi01,1975,2,OAK,AL,11,4,22,21,2,0,0,368,112,48,12,24,42,0.0,3.0,3.0,1.0,3.0,0,500.0,0.0,50,,,
smithle02,1996,2,CIN,NL,3,4,43,0,0,0,2,133,49,20,4,23,35,0.0,4.0,4.0,2.0,1.0,0,201.0,16.0,20,,,
grahabi01,1910,1,SLA,AL,0,8,9,6,1,0,0,129,46,17,2,13,12,0.0,3.0,,4.0,4.0,0,172.0,3.0,31,,,
blankte01,1922,1,CHA,AL,8,10,24,15,7,0,1,383,124,54,4,47,42,0.0,3.0,,3.0,2.0,0,530.0,7.0,58,,,
mcafebi01,1931,1,BSN,NL,0,1,18,1,0,0,0,89,39,21,2,10,9,0.0,6.0,,0.0,0.0,0,129.0,11.0,22,,,
herriar01,1947,1,PIT,NL,1,3,11,0,0,0,2,32,18,10,3,4,6,0.0,8.0,,0.0,0.0,0,55.0,8.0,11,,,
dayza01,2004,1,MON,NL,5,10,19,19,1,1,0,350,117,51,13,45,61,0.0,3.0,7.0,5.0,4.0,0,496.0,0.0,53,,,
aberal01,1950,1,CLE,AL,1,0,1,1,1,0,0,27,5,2,0,4,4,0.0,2.0,,0.0,0.0,0,34.0,0.0,2,,,
eilanda01,2000,1,TBA,AL,2,3,17,10,0,0,0,164,77,44,8,18,17,0.0,7.0,0.0,1.0,4.0,0,260.0,1.0,46,,,
cabrejo01,1999,1,HOU,NL,4,0,26,0,0,0,0,88,21,7,3,9,28,0.0,2.0,2.0,4.0,0.0,0,119.0,11.0,7,,,
miltoer01,2004,1,PHI,NL,14,6,34,34,0,0,0,603,196,106,43,75,161,0.0,4.0,6.0,3.0,1.0,0,862.0,0.0,110,,,
gomeswa01,1997,1,PHI,NL,5,1,37,0,0,0,0,128,45,25,4,24,24,0.0,5.0,0.0,2.0,1.0,0,191.0,13.0,26,,,
olsongr01,1994,1,ATL,NL,0,2,16,0,0,0,1,44,19,15,1,13,10,0.0,9.0,3.0,0.0,1.0,2,77.0,6.0,15,,,
clarkte01,1997,2,TEX,AL,1,4,9,5,0,0,0,92,41,20,3,10,11,0.0,5.0,0.0,1.0,2.0,0,138.0,2.0,20,,,
malliro01,1991,1,HOU,NL,0,2,24,0,0,0,1,70,22,10,2,13,18,0.0,3.0,1.0,1.0,2.0,0,103.0,4.0,10,,,
haywobi01,1968,1,WS2,AL,0,0,14,0,0,0,0,69,27,12,1,12,10,0.0,4.0,0.0,0.0,2.0,0,107.0,2.0,16,,,
burkejo02,1902,1,NY1,NL,0,1,2,1,1,0,0,42,21,9,0,3,3,0.0,5.0,,0.0,0.0,0,0.0,1.0,11,,,
bochtdo01,1996,1,SDN,NL,2,4,63,0,0,0,3,197,45,22,6,39,68,0.0,3.0,8.0,8.0,1.0,2,278.0,17.0,25,,,
jonesda02,1941,1,PHI,NL,0,1,2,1,0,0,0,25,13,7,0,6,2,0.0,7.0,,0.0,0.0,0,45.0,0.0,11,,,
castege01,1935,1,PHA,AL,1,4,25,1,0,0,1,190,86,44,8,37,24,0.0,6.0,,2.0,2.0,0,312.0,11.0,59,,,
nelsoge01,1984,1,CHA,AL,3,5,20,9,2,0,1,224,72,37,9,17,36,0.0,4.0,0.0,4.0,1.0,1,304.0,4.0,38,,,
moonle01,1932,1,CLE,AL,0,0,1,0,0,0,0,17,11,7,0,7,1,0.0,11.0,,0.0,0.0,0,36.0,1.0,8,,,
donahre01,1897,1,SLN,NL,10,35,46,42,38,1,1,1044,484,237,16,106,64,0.0,6.0,,9.0,22.0,0,0.0,4.0,306,,,
osteecl01,1960,1,CIN,NL,0,1,20,3,0,0,0,145,53,27,5,30,15,0.0,5.0,4.0,4.0,1.0,0,217.0,8.0,29,,,
davisbu01,1915,1,PHA,AL,0,2,18,2,2,0,0,200,65,30,1,59,18,0.0,4.0,,6.0,6.0,0,303.0,15.0,53,,,
mcquige01,1909,1,PHI,NL,13,16,41,28,16,4,2,743,202,59,5,54,96,0.0,2.0,,3.0,1.0,0,948.0,11.0,87,,,
bootcch01,2009,1,PIT,NL,0,0,13,0,0,0,0,44,16,18,1,9,13,,11.0,0.0,0.0,1.0,0,70.0,3.0,18,,,
rakowed01,1963,1,KC1,AL,9,10,34,26,7,1,0,523,173,76,18,61,104,0.0,3.0,4.0,8.0,5.0,0,738.0,2.0,85,,,
altampo01,1983,1,PHI,NL,2,3,31,0,0,0,0,124,38,17,9,15,24,0.0,3.0,3.0,2.0,2.0,1,173.0,11.0,18,,,
bradlbi01,1901,1,CLE,AL,0,0,1,0,0,0,0,3,4,0,0,0,0,0.0,0.0,,0.0,0.0,0,0.0,0.0,3,,,
kreugri01,1976,1,BOS,AL,2,1,8,4,1,0,0,93,31,14,3,16,12,0.0,4.0,0.0,0.0,0.0,0,134.0,3.0,14,,,
