playerid,awardid,yearid,lgid,tie,notes
wolffro01,Baseball Magazine All-Star,1945,AL,,С4
rodrial01,Hank Aaron Award,2007,AL,,
frymatr01,Silver Slugger,1992,AL,,СС
donohpe01,Baseball Magazine All-Star,1925,NL,,С3
teixema01,Silver Slugger,2005,AL,,1B
morgajo02,Gold Glove,1973,NL,,2B
bellhe01,Rolaids Relief Man Award,2010,NL,,
killeha01,Lou Gehrig Memorial Award,1971,ML,,
kellech01,Baseball Magazine All-Star,1940,AL,,RF
rudijo01,Gold Glove,1975,AL,,В ЛЮБОЙ ЧАСТИ
scottge02,Gold Glove,1973,AL,,1B
henrito01,Baseball Magazine All-Star,1949,ML,,1B
dawsoan01,Hutch Award,1994,ML,,
bottoji01,TSN All-Star,1925,ML,,1B
rodriiv01,TSN All-Star,1996,AL,,C
smithoz01,Gold Glove,1983,NL,,СС
murraed02,Rookie of the Year,1977,AL,,
cabremi01,Silver Slugger,2005,NL,,В ЛЮБОЙ ЧАСТИ
mayswi01,TSN All-Star,1961,NL,,В ЛЮБОЙ ЧАСТИ
wakefdi01,TSN All-Star,1944,ML,,В ЛЮБОЙ ЧАСТИ
kalinal01,Gold Glove,1962,AL,,В ЛЮБОЙ ЧАСТИ
vaughar01,Baseball Magazine All-Star,1943,NL,,3B
murcebo01,TSN All-Star,1972,AL,,В ЛЮБОЙ ЧАСТИ
francjo01,Lou Gehrig Memorial Award,2001,ML,,
collied01,Baseball Magazine All-Star,1916,AL,,2B
boonebo01,Gold Glove,1986,AL,,C
larkiba01,TSN All-Star,1992,NL,,СС
bondsba01,TSN All-Star,1996,NL,,В ЛЮБОЙ ЧАСТИ
brettge01,Silver Slugger,1988,AL,,1B
violafr01,TSN All-Star,1990,NL,,LHP
clarkfr01,Baseball Magazine All-Star,1909,ML,,LF
grichbo01,TSN All-Star,1976,AL,,2B
aparilu01,Rookie of the Year,1956,AL,,
friscfr01,TSN All-Star,1931,ML,,2B
justida01,Silver Slugger,1993,NL,,В ЛЮБОЙ ЧАСТИ
gibsobo01,Gold Glove,1970,NL,,Р
brownmo01,Baseball Magazine All-Star,1909,NL,,С2
rhoderi01,Silver Slugger,1985,NL,,Р
parkeda01,Silver Slugger,1985,NL,,В ЛЮБОЙ ЧАСТИ
ramirma02,Hank Aaron Award,2004,AL,,
riverma01,TSN Fireman of the Year,1999,AL,,
herrto01,TSN All-Star,1985,NL,,2B
murphdw01,Gold Glove,1982,AL,,В ЛЮБОЙ ЧАСТИ
bondsbo01,TSN Player of the Year,1973,NL,,
delgaca01,TSN All-Star,2003,AL,,1B
speaktr01,Baseball Magazine All-Star,1916,ML,,В ЛЮБОЙ ЧАСТИ
jonesch06,Most Valuable Player,1999,NL,,
hartnga01,Baseball Magazine All-Star,1936,NL,,C
howarry01,Rookie of the Year,2005,NL,,
sandbry01,Silver Slugger,1985,NL,,2B
dimagjo01,Baseball Magazine All-Star,1950,ML,,CF
valenfe01,Silver Slugger,1981,NL,,Р
wynnea01,Cy Young Award,1959,ML,,
crandde01,TSN All-Star,1958,ML,,C
mcraeha01,TSN All-Star,1976,AL,,ДГ
dropowa01,Rookie of the Year,1950,AL,,
strawda01,Rookie of the Year,1983,NL,,
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
pujolal01,Roberto Clemente Award,2008,NL,,
kinerra01,TSN Player of the Year,1950,NL,,
robinaa01,TSN All-Star,1946,ML,,C
cartejo01,Silver Slugger,1992,AL,,В ЛЮБОЙ ЧАСТИ
ramirma02,Hank Aaron Award,1999,AL,,В ЛЮБОЙ ЧАСТИ
lemonbo01,Baseball Magazine All-Star,1948,ML,,С1
rolensc01,Silver Slugger,2002,NL,,3B
bondsba01,Silver Slugger,1994,NL,,В ЛЮБОЙ ЧАСТИ
ceronri01,TSN All-Star,1980,AL,,C
bagweje01,Silver Slugger,1994,NL,,1B
hunteto01,Branch Rickey Award,2009,ML,,
olsongr01,Rookie of the Year,1989,AL,,
bluevi01,TSN All-Star,1978,NL,,LHP
whitefr01,Gold Glove,1986,AL,,2B
beckegl01,Gold Glove,1968,NL,,2B
bondsba01,Most Valuable Player,1990,NL,,
cepedor01,Rookie of the Year,1958,NL,,
trammal01,Gold Glove,1984,AL,,СС
sundbji01,Gold Glove,1978,AL,,C
oliveal01,Silver Slugger,1981,AL,,ДГ
murphda05,Gold Glove,1985,NL,,В ЛЮБОЙ ЧАСТИ
goodedw01,TSN Pitcher of the Year,1985,NL,,
puckeki01,Gold Glove,1992,AL,,В ЛЮБОЙ ЧАСТИ
powelbo01,TSN All-Star,1968,AL,,1B
ziskri01,TSN All-Star,1974,NL,,В ЛЮБОЙ ЧАСТИ
palmeji01,Gold Glove,1977,AL,,Р
ferrewe01,Baseball Magazine All-Star,1936,AL,,С3
ruthba01,Baseball Magazine All-Star,1919,AL,,В ЛЮБОЙ ЧАСТИ
cochrmi01,Baseball Magazine All-Star,1927,AL,,C
blairpa01,Gold Glove,1967,AL,,В ЛЮБОЙ ЧАСТИ
grangwa01,TSN Fireman of the Year,1970,NL,,
biggicr01,Gold Glove,1997,NL,,2B
brancra01,Baseball Magazine All-Star,1947,NL,,С2
wanerpa01,Baseball Magazine All-Star,1937,NL,,RF
gehrilo01,Triple Crown,1934,AL,,
benchjo01,Gold Glove,1977,NL,,C
grissma02,Gold Glove,1994,NL,,В ЛЮБОЙ ЧАСТИ
riceji01,TSN Player of the Year,1978,AL,,
canoro01,Silver Slugger,2010,AL,,2B
eversjo01,Baseball Magazine All-Star,1914,NL,,2B
mcmilro01,Gold Glove,1958,NL,,СС
baylodo01,Silver Slugger,1985,AL,,ДГ
jonesto02,TSN Fireman of the Year,2000,AL,,
speaktr01,Baseball Magazine All-Star,1909,ML,,CF
bushdo01,Baseball Magazine All-Star,1915,AL,,СС
stewada01,ALCS MVP,1990,AL,,
cronijo01,TSN All-Star,1930,ML,,СС
cochrmi01,Baseball Magazine All-Star,1931,AL,,C
pujolal01,TSN All-Star,2005,NL,,1B
cullero01,Baseball Magazine All-Star,1946,AL,,RF
winfida01,TSN All-Star,1984,AL,,В ЛЮБОЙ ЧАСТИ
stuardi01,TSN All-Star,1964,AL,,1B
squirmi01,Gold Glove,1981,AL,,1B
stargwi01,TSN All-Star,1972,NL,,1B
mayswi01,Gold Glove,1962,NL,,В ЛЮБОЙ ЧАСТИ
blackew01,TSN All-Star,1947,ML,,Р
thornan01,Roberto Clemente Award,1979,ML,,
lynnfr01,Gold Glove,1979,AL,,В ЛЮБОЙ ЧАСТИ
jacksre01,World Series MVP,1973,ML,,
collied01,Most Valuable Player,1914,AL,,
mazerbi01,Gold Glove,1967,NL,,2B
bowala01,TSN All-Star,1978,NL,,СС
klingjo01,Baseball Magazine All-Star,1909,ML,,C1
mccovwi01,TSN All-Star,1969,NL,,1B
quiseda01,Rolaids Relief Man Award,1982,AL,,
hislela01,TSN All-Star,1977,AL,,В ЛЮБОЙ ЧАСТИ
blausje01,TSN All-Star,1997,NL,,СС
lavalmi01,Gold Glove,1987,NL,,C
rodriiv01,Gold Glove,1999,AL,,C
delgaca01,Hank Aaron Award,2000,AL,,1B
thomeji01,Lou Gehrig Memorial Award,2004,ML,,
sizemgr01,Gold Glove,2008,AL,,В ЛЮБОЙ ЧАСТИ
rosepe01,Gold Glove,1969,NL,,В ЛЮБОЙ ЧАСТИ
evansdw01,TSN All-Star,1982,AL,,В ЛЮБОЙ ЧАСТИ
kenneve01,Baseball Magazine All-Star,1936,ML,,С4
groatdi01,TSN All-Star,1963,NL,,СС
stewada01,Roberto Clemente Award,1990,ML,,
siebeno01,Gold Glove,1958,AL,,LF
traynpi01,Baseball Magazine All-Star,1934,NL,,3B
howarfr01,TSN All-Star,1968,AL,,В ЛЮБОЙ ЧАСТИ
cobbty01,Baseball Magazine All-Star,1913,ML,,В ЛЮБОЙ ЧАСТИ
mattido01,Silver Slugger,1987,AL,,1B
rijojo01,World Series MVP,1990,ML,,
soriara01,TSN Reliever of the Year,2010,AL,,
traynpi01,TSN All-Star,1929,ML,,3B
gehrilo01,Baseball Magazine All-Star,1930,AL,,1B
saxst01,TSN All-Star,1986,NL,,2B
averyst01,NLCS MVP,1991,NL,,
kammwi01,Baseball Magazine All-Star,1928,AL,,3B
salmoti01,TSN All-Star,1995,AL,,В ЛЮБОЙ ЧАСТИ
varitja01,Gold Glove,2005,AL,,C
rolensc01,Gold Glove,2000,NL,,3B
killeha01,TSN Player of the Year,1969,AL,,
mazerbi01,Gold Glove,1960,NL,,2B
hillaa01,Silver Slugger,2009,AL,,2B
collied01,Baseball Magazine All-Star,1917,AL,,2B
stewada01,Babe Ruth Award,1989,AL,,Р
manushe01,Baseball Magazine All-Star,1926,AL,,В ЛЮБОЙ ЧАСТИ
saberbr01,TSN All-Star,1985,AL,,RHP
mizejo01,TSN All-Star,1942,ML,,1B
robinbr01,TSN All-Star,1972,AL,,3B
earnsge01,Baseball Magazine All-Star,1930,AL,,С3
otisam01,Gold Glove,1973,AL,,В ЛЮБОЙ ЧАСТИ
mayswi01,TSN All-Star,1959,ML,,В ЛЮБОЙ ЧАСТИ
alexape01,Baseball Magazine All-Star,1914,ML,,С1
cronijo01,Baseball Magazine All-Star,1933,ML,,СС
hunteto01,Silver Slugger,2009,AL,,В ЛЮБОЙ ЧАСТИ
rhodedu01,Babe Ruth Award,1954,NL,,В ЛЮБОЙ ЧАСТИ
thomair01,Baseball Magazine All-Star,1911,AL,,C1
robinbr01,Gold Glove,1974,AL,,3B
smithoz01,Gold Glove,1987,NL,,СС
yastrca01,TSN All-Star,1967,AL,,В ЛЮБОЙ ЧАСТИ
soriaal01,TSN All-Star,2004,AL,,2B
kalinal01,Gold Glove,1964,AL,,В ЛЮБОЙ ЧАСТИ
bondsba01,Silver Slugger,2000,NL,,В ЛЮБОЙ ЧАСТИ
jurgebi01,Baseball Magazine All-Star,1941,NL,,СС
santibe01,TSN All-Star,1989,NL,,C
johnswa01,Baseball Magazine All-Star,1925,AL,,С1
parkeda01,Most Valuable Player,1978,NL,,
whitalo01,TSN All-Star,1983,AL,,2B
holmeto01,TSN Player of the Year,1945,NL,,
podrejo01,World Series MVP,1955,ML,,
varitja01,TSN All-Star,2005,AL,,C
allendi01,Most Valuable Player,1972,AL,,
pettyje01,Baseball Magazine All-Star,1927,NL,,С4
loretma01,Hutch Award,2006,ML,,
mauerjo01,Gold Glove,2008,AL,,C
piazzmi01,TSN All-Star,1994,NL,,C
collied01,Baseball Magazine All-Star,1909,AL,,2B
dawsoan01,Silver Slugger,1980,NL,,В ЛЮБОЙ ЧАСТИ
giambja01,Most Valuable Player,2000,AL,,
evansdw01,Silver Slugger,1987,AL,,В ЛЮБОЙ ЧАСТИ
aaronha01,TSN Player of the Year,1963,NL,,
camildo01,Most Valuable Player,1941,NL,,
coopewi01,Baseball Magazine All-Star,1922,NL,,С1
fingero01,TSN Fireman of the Year,1980,NL,Y,
armasto01,TSN All-Star,1984,AL,,В ЛЮБОЙ ЧАСТИ
armasto01,TSN Player of the Year,1981,AL,,
collied01,Baseball Magazine All-Star,1913,AL,,2B
greenha01,Baseball Magazine All-Star,1935,ML,,1B
bakerfr01,Baseball Magazine All-Star,1911,AL,,3B
francju01,Silver Slugger,1991,AL,,2B
moyerja01,Branch Rickey Award,2004,ML,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
leiteal01,Roberto Clemente Award,2000,ML,,
simmote01,TSN All-Star,1979,NL,,C
yastrca01,Gold Glove,1965,AL,,В ЛЮБОЙ ЧАСТИ
gosligo01,Baseball Magazine All-Star,1925,AL,,LF
johnsra05,TSN All-Star,1997,AL,,LHP
pujolal01,Silver Slugger,2008,NL,,1B
averiea01,Baseball Magazine All-Star,1932,AL,,CF
brettge01,TSN All-Star,1988,AL,,1B
wellsda01,ALCS MVP,1998,AL,,
willite01,Baseball Magazine All-Star,1939,ML,,RF
santibe01,Silver Slugger,1990,NL,,C
santoro01,TSN All-Star,1968,NL,,3B
mantlmi01,Hutch Award,1965,ML,,
clemero01,Gold Glove,1970,NL,,В ЛЮБОЙ ЧАСТИ
newhoha01,Baseball Magazine All-Star,1946,ML,,С2
lazzeto01,Baseball Magazine All-Star,1927,AL,,2B
valenfe01,Silver Slugger,1983,NL,,Р
wheatza01,Baseball Magazine All-Star,1924,NL,,LF
santoro01,Lou Gehrig Memorial Award,1973,ML,,
mayle01,TSN All-Star,1971,NL,,1B
jacksjo01,Baseball Magazine All-Star,1914,ML,,В ЛЮБОЙ ЧАСТИ
ferrida01,TSN All-Star,1945,ML,,Р
uhlege01,Baseball Magazine All-Star,1926,ML,,С1
bumbral01,Rookie of the Year,1973,AL,,
cochrmi01,TSN All-Star,1934,ML,,C
kellech01,Baseball Magazine All-Star,1943,AL,,LF
hornsro01,Baseball Magazine All-Star,1921,ML,,2B
aparilu01,Gold Glove,1962,AL,,СС
youngcy01,Baseball Magazine All-Star,1908,AL,,С2
coopemo01,Baseball Magazine All-Star,1944,ML,,С3
johnsra05,TSN All-Star,2001,NL,,LHP
boudrlo01,Baseball Magazine All-Star,1947,ML,,СС
mcgwima01,TSN All-Star,1998,NL,,1B
carltst01,Cy Young Award,1972,NL,,
johnsra05,World Series MVP,2001,ML,Y,
belleal01,Silver Slugger,1998,AL,,В ЛЮБОЙ ЧАСТИ
johnswa01,Baseball Magazine All-Star,1916,AL,,С1
newsobo01,Baseball Magazine All-Star,1940,AL,,С2
maddugr01,Cy Young Award,1995,NL,,
kalinal01,Gold Glove,1966,AL,,В ЛЮБОЙ ЧАСТИ
wingoiv01,Baseball Magazine All-Star,1914,NL,,C2
daubeja01,Baseball Magazine All-Star,1920,NL,,1B
maddugr01,Gold Glove,1997,NL,,Р
cordech01,TSN All-Star,2005,NL,,РП
mesajo01,Rolaids Relief Man Award,1995,AL,,
rijojo01,TSN All-Star,1991,NL,,RHP
griffke02,TSN All-Star,1999,AL,,В ЛЮБОЙ ЧАСТИ
dimagjo01,TSN Major League Player of the Year,1939,ML,,
jonesan01,Gold Glove,2001,NL,,В ЛЮБОЙ ЧАСТИ
brettge01,TSN All-Star,1976,AL,,3B
garvest01,TSN All-Star,1975,NL,,1B
bondsba01,TSN Major League Player of the Year,2001,ML,,
larkiba01,Gold Glove,1994,NL,,СС
brookhu01,Silver Slugger,1985,NL,,СС
ramirar01,Hank Aaron Award,2008,NL,,
gomezle01,Baseball Magazine All-Star,1938,AL,,С2
duganjo01,Baseball Magazine All-Star,1923,AL,,3B
kentje01,Silver Slugger,2000,NL,,2B
mullige01,Baseball Magazine All-Star,1909,AL,,С4
koufasa01,World Series MVP,1963,ML,,
dawsoan01,Gold Glove,1987,NL,,В ЛЮБОЙ ЧАСТИ
rizzuph01,TSN All-Star,1950,ML,,СС
bondsba01,TSN All-Star,1997,NL,,В ЛЮБОЙ ЧАСТИ
thomafr04,Silver Slugger,1993,AL,,1B
schmimi01,TSN Player of the Year,1986,NL,,
cronijo01,Baseball Magazine All-Star,1939,ML,,СС
carltst01,Gold Glove,1981,NL,,Р
jacksjo01,Baseball Magazine All-Star,1914,AL,,В ЛЮБОЙ ЧАСТИ
rodriiv01,Gold Glove,2006,AL,,C
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
uhlege01,Baseball Magazine All-Star,1923,AL,,С1
grimebu01,Baseball Magazine All-Star,1928,ML,,С3
lowelmi01,Silver Slugger,2003,NL,,3B
raschvi01,Baseball Magazine All-Star,1949,ML,,С1
dawsoan01,TSN Player of the Year,1981,NL,,
mccorfr01,TSN All-Star,1940,ML,,1B
lowelmi01,Gold Glove,2005,NL,,3B
larsedo01,Babe Ruth Award,1956,AL,,Р
newcodo01,Cy Young Award,1956,ML,,
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
mantlmi01,Most Valuable Player,1956,AL,,
newcodo01,Most Valuable Player,1956,NL,,
robinfr02,Rookie of the Year,1956,NL,,
berrayo01,TSN All-Star,1956,ML,,C
fordwh01,TSN All-Star,1956,ML,,Р
foxne01,TSN All-Star,1956,ML,,2B
mantlmi01,TSN All-Star,1956,ML,,В ЛЮБОЙ ЧАСТИ
newcodo01,TSN Pitcher of the Year,1956,NL,,
mantlmi01,TSN Player of the Year,1956,AL,,
aaronha01,TSN Player of the Year,1956,NL,,
