playerid,awardid,yearid,lgid,tie,notes
pujolal01,TSN All-Star,2005,NL,,1Б
cullero01,Baseball Magazine All-Star,1946,AL,,RF
winfida01,TSN All-Star,1984,AL,,ОФ
stuardi01,TSN All-Star,1964,AL,,1Б
squirmi01,Gold Glove,1981,AL,,1Б
stargwi01,TSN All-Star,1972,NL,,1Б
mayswi01,Gold Glove,1962,NL,,ОФ
blackew01,TSN All-Star,1947,ML,,П
thornan01,Roberto Clemente Award,1979,ML,,
lynnfr01,Gold Glove,1979,AL,,ОФ
jacksre01,World Series MVP,1973,ML,,
collied01,Most Valuable Player,1914,AL,,
mazerbi01,Gold Glove,1967,NL,,Две единицы
bowala01,TSN All-Star,1978,NL,,SS
klingjo01,Baseball Magazine All-Star,1909,ML,,C1
mccovwi01,TSN All-Star,1969,NL,,1Б
quiseda01,Rolaids Relief Man Award,1982,AL,,
hislela01,TSN All-Star,1977,AL,,ОФ
blausje01,TSN All-Star,1997,NL,,SS
lavalmi01,Gold Glove,1987,NL,,С
rodriiv01,Gold Glove,1999,AL,,С
delgaca01,Hank Aaron Award,2000,AL,,1Б
thomeji01,Lou Gehrig Memorial Award,2004,ML,,
sizemgr01,Gold Glove,2008,AL,,ОФ
rosepe01,Gold Glove,1969,NL,,ОФ
evansdw01,TSN All-Star,1982,AL,,ОФ
kenneve01,Baseball Magazine All-Star,1936,ML,,П4
groatdi01,TSN All-Star,1963,NL,,SS
stewada01,Roberto Clemente Award,1990,ML,,
siebeno01,Gold Glove,1958,AL,,ЛФ
traynpi01,Baseball Magazine All-Star,1934,NL,,3Б
howarfr01,TSN All-Star,1968,AL,,ОФ
cobbty01,Baseball Magazine All-Star,1913,ML,,ОФ
mattido01,Silver Slugger,1987,AL,,1Б
rijojo01,World Series MVP,1990,ML,,
soriara01,TSN Reliever of the Year,2010,AL,,
traynpi01,TSN All-Star,1929,ML,,3Б
gehrilo01,Baseball Magazine All-Star,1930,AL,,1Б
saxst01,TSN All-Star,1986,NL,,Две единицы
averyst01,NLCS MVP,1991,NL,,
kammwi01,Baseball Magazine All-Star,1928,AL,,3Б
salmoti01,TSN All-Star,1995,AL,,ОФ
varitja01,Gold Glove,2005,AL,,С
rolensc01,Gold Glove,2000,NL,,3Б
killeha01,TSN Player of the Year,1969,AL,,
mazerbi01,Gold Glove,1960,NL,,Две единицы
hillaa01,Silver Slugger,2009,AL,,Две единицы
collied01,Baseball Magazine All-Star,1917,AL,,Две единицы
stewada01,Babe Ruth Award,1989,AL,,П
manushe01,Baseball Magazine All-Star,1926,AL,,ОФ
saberbr01,TSN All-Star,1985,AL,,Правостороннее движение
mizejo01,TSN All-Star,1942,ML,,1Б
robinbr01,TSN All-Star,1972,AL,,3Б
earnsge01,Baseball Magazine All-Star,1930,AL,,P3
otisam01,Gold Glove,1973,AL,,ОФ
mayswi01,TSN All-Star,1959,ML,,ОФ
alexape01,Baseball Magazine All-Star,1914,ML,,Q1: Что такое P1?
cronijo01,Baseball Magazine All-Star,1933,ML,,SS
hunteto01,Silver Slugger,2009,AL,,ОФ
rhodedu01,Babe Ruth Award,1954,NL,,ОФ
thomair01,Baseball Magazine All-Star,1911,AL,,C1
robinbr01,Gold Glove,1974,AL,,3Б
smithoz01,Gold Glove,1987,NL,,SS
yastrca01,TSN All-Star,1967,AL,,ОФ
soriaal01,TSN All-Star,2004,AL,,Две единицы
kalinal01,Gold Glove,1964,AL,,ОФ
bondsba01,Silver Slugger,2000,NL,,ОФ
jurgebi01,Baseball Magazine All-Star,1941,NL,,SS
santibe01,TSN All-Star,1989,NL,,С
johnswa01,Baseball Magazine All-Star,1925,AL,,Q1: Что такое P1?
parkeda01,Most Valuable Player,1978,NL,,
whitalo01,TSN All-Star,1983,AL,,Две единицы
holmeto01,TSN Player of the Year,1945,NL,,
podrejo01,World Series MVP,1955,ML,,
varitja01,TSN All-Star,2005,AL,,С
allendi01,Most Valuable Player,1972,AL,,
pettyje01,Baseball Magazine All-Star,1927,NL,,П4
loretma01,Hutch Award,2006,ML,,
mauerjo01,Gold Glove,2008,AL,,С
piazzmi01,TSN All-Star,1994,NL,,С
collied01,Baseball Magazine All-Star,1909,AL,,Две единицы
dawsoan01,Silver Slugger,1980,NL,,ОФ
giambja01,Most Valuable Player,2000,AL,,
evansdw01,Silver Slugger,1987,AL,,ОФ
aaronha01,TSN Player of the Year,1963,NL,,
camildo01,Most Valuable Player,1941,NL,,
coopewi01,Baseball Magazine All-Star,1922,NL,,Q1: Что такое P1?
fingero01,TSN Fireman of the Year,1980,NL,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
armasto01,TSN All-Star,1984,AL,,ОФ
armasto01,TSN Player of the Year,1981,AL,,
collied01,Baseball Magazine All-Star,1913,AL,,Две единицы
greenha01,Baseball Magazine All-Star,1935,ML,,1Б
bakerfr01,Baseball Magazine All-Star,1911,AL,,3Б
francju01,Silver Slugger,1991,AL,,Две единицы
moyerja01,Branch Rickey Award,2004,ML,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
leiteal01,Roberto Clemente Award,2000,ML,,
simmote01,TSN All-Star,1979,NL,,С
yastrca01,Gold Glove,1965,AL,,ОФ
gosligo01,Baseball Magazine All-Star,1925,AL,,ЛФ
johnsra05,TSN All-Star,1997,AL,,ЛХП
pujolal01,Silver Slugger,2008,NL,,1Б
averiea01,Baseball Magazine All-Star,1932,AL,,CF
brettge01,TSN All-Star,1988,AL,,1Б
wellsda01,ALCS MVP,1998,AL,,
willite01,Baseball Magazine All-Star,1939,ML,,RF
santibe01,Silver Slugger,1990,NL,,С
santoro01,TSN All-Star,1968,NL,,3Б
mantlmi01,Hutch Award,1965,ML,,
clemero01,Gold Glove,1970,NL,,ОФ
newhoha01,Baseball Magazine All-Star,1946,ML,,П2
lazzeto01,Baseball Magazine All-Star,1927,AL,,Две единицы
valenfe01,Silver Slugger,1983,NL,,П
wheatza01,Baseball Magazine All-Star,1924,NL,,ЛФ
santoro01,Lou Gehrig Memorial Award,1973,ML,,
mayle01,TSN All-Star,1971,NL,,1Б
jacksjo01,Baseball Magazine All-Star,1914,ML,,ОФ
ferrida01,TSN All-Star,1945,ML,,П
uhlege01,Baseball Magazine All-Star,1926,ML,,Q1: Что такое P1?
bumbral01,Rookie of the Year,1973,AL,,
cochrmi01,TSN All-Star,1934,ML,,С
kellech01,Baseball Magazine All-Star,1943,AL,,ЛФ
hornsro01,Baseball Magazine All-Star,1921,ML,,Две единицы
aparilu01,Gold Glove,1962,AL,,SS
youngcy01,Baseball Magazine All-Star,1908,AL,,П2
coopemo01,Baseball Magazine All-Star,1944,ML,,P3
johnsra05,TSN All-Star,2001,NL,,ЛХП
boudrlo01,Baseball Magazine All-Star,1947,ML,,SS
mcgwima01,TSN All-Star,1998,NL,,1Б
carltst01,Cy Young Award,1972,NL,,
johnsra05,World Series MVP,2001,ML,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",
belleal01,Silver Slugger,1998,AL,,ОФ
johnswa01,Baseball Magazine All-Star,1916,AL,,Q1: Что такое P1?
newsobo01,Baseball Magazine All-Star,1940,AL,,П2
maddugr01,Cy Young Award,1995,NL,,
kalinal01,Gold Glove,1966,AL,,ОФ
wingoiv01,Baseball Magazine All-Star,1914,NL,,С2
daubeja01,Baseball Magazine All-Star,1920,NL,,1Б
maddugr01,Gold Glove,1997,NL,,П
cordech01,TSN All-Star,2005,NL,,РП
mesajo01,Rolaids Relief Man Award,1995,AL,,
rijojo01,TSN All-Star,1991,NL,,Правостороннее движение
griffke02,TSN All-Star,1999,AL,,ОФ
dimagjo01,TSN Major League Player of the Year,1939,ML,,
jonesan01,Gold Glove,2001,NL,,ОФ
brettge01,TSN All-Star,1976,AL,,3Б
garvest01,TSN All-Star,1975,NL,,1Б
bondsba01,TSN Major League Player of the Year,2001,ML,,
larkiba01,Gold Glove,1994,NL,,SS
brookhu01,Silver Slugger,1985,NL,,SS
ramirar01,Hank Aaron Award,2008,NL,,
gomezle01,Baseball Magazine All-Star,1938,AL,,П2
duganjo01,Baseball Magazine All-Star,1923,AL,,3Б
kentje01,Silver Slugger,2000,NL,,Две единицы
mullige01,Baseball Magazine All-Star,1909,AL,,П4
koufasa01,World Series MVP,1963,ML,,
dawsoan01,Gold Glove,1987,NL,,ОФ
rizzuph01,TSN All-Star,1950,ML,,SS
bondsba01,TSN All-Star,1997,NL,,ОФ
thomafr04,Silver Slugger,1993,AL,,1Б
schmimi01,TSN Player of the Year,1986,NL,,
cronijo01,Baseball Magazine All-Star,1939,ML,,SS
carltst01,Gold Glove,1981,NL,,П
jacksjo01,Baseball Magazine All-Star,1914,AL,,ОФ
rodriiv01,Gold Glove,2006,AL,,С
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
uhlege01,Baseball Magazine All-Star,1923,AL,,Q1: Что такое P1?
grimebu01,Baseball Magazine All-Star,1928,ML,,P3
lowelmi01,Silver Slugger,2003,NL,,3Б
raschvi01,Baseball Magazine All-Star,1949,ML,,Q1: Что такое P1?
dawsoan01,TSN Player of the Year,1981,NL,,
mccorfr01,TSN All-Star,1940,ML,,1Б
lowelmi01,Gold Glove,2005,NL,,3Б
larsedo01,Babe Ruth Award,1956,AL,,П
newcodo01,Cy Young Award,1956,ML,,
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
mantlmi01,Most Valuable Player,1956,AL,,
newcodo01,Most Valuable Player,1956,NL,,
robinfr02,Rookie of the Year,1956,NL,,
berrayo01,TSN All-Star,1956,ML,,С
fordwh01,TSN All-Star,1956,ML,,П
foxne01,TSN All-Star,1956,ML,,Две единицы
mantlmi01,TSN All-Star,1956,ML,,ОФ
newcodo01,TSN Pitcher of the Year,1956,NL,,
mantlmi01,TSN Player of the Year,1956,AL,,
aaronha01,TSN Player of the Year,1956,NL,,
