yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1954,BAL,AL,kuzavbo01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,larsedo01,44,,44,44,29,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,lenhado01,13,,13,13,0,0,2,0,0,0,7,0,0,7,,
1954,BAL,AL,littldi01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,melesa01,72,,72,72,0,0,0,0,0,0,40,0,24,62,,
1954,BAL,AL,mossle01,50,,50,50,0,38,0,0,0,0,0,0,0,0,,
1954,BAL,AL,murrara01,22,,22,22,0,21,0,0,0,0,0,0,0,0,,
1954,BAL,AL,odellbi01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,pilledu01,25,,25,25,25,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,stephve01,101,,101,101,0,0,0,0,96,0,0,0,0,0,,
1954,BAL,AL,stuarma01,22,,22,22,22,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,turlebo01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1954,BAL,AL,waitked01,95,,95,95,0,0,78,0,0,0,0,0,0,0,,
1954,BAL,AL,wertzvi01,29,,29,29,0,0,0,0,0,0,0,0,27,27,,
1954,BAL,AL,youngbo01,130,,130,130,0,0,0,127,0,0,0,0,0,0,,
1954,BOS,AL,agganha01,132,,132,132,0,0,119,0,0,0,0,0,0,0,,
1954,BOS,AL,bakerfl01,21,,21,21,0,0,0,1,7,0,0,0,0,0,,
1954,BOS,AL,bollimi01,113,,113,113,0,0,0,0,5,107,0,0,0,0,,
1954,BOS,AL,breweto01,37,,37,37,33,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,brownha01,40,,40,40,40,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,clevete01,25,,25,25,23,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,consobi01,91,,91,91,0,0,0,12,18,50,0,0,0,0,,
1954,BOS,AL,dobsojo01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,eversho01,6,,6,6,0,0,0,0,0,0,1,0,0,1,,
1954,BOS,AL,gernedi01,14,,14,14,0,0,6,0,0,0,0,0,0,0,,
1954,BOS,AL,goodmbi01,127,,127,127,0,0,27,72,12,0,13,0,0,13,,
1954,BOS,AL,hattogr01,99,,99,99,0,0,1,0,93,1,0,0,0,0,,
1954,BOS,AL,henrybi01,25,,25,25,24,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,herrito01,14,,14,14,14,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,hudsosi01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,hurdto01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,jenseja01,152,,152,152,0,0,0,0,0,0,8,106,44,151,,
1954,BOS,AL,kellge01,26,,26,26,0,0,0,0,25,0,0,0,0,0,,
1954,BOS,AL,kemmeru01,19,,19,19,19,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,kielyle01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1954,BOS,AL,kindeel01,48,,48,48,48,0,0,0,0,0,0,0,0,0,,
1994,SDN,NL,roberbi01,105,98.0,105,103,0,0,0,90,0,0,16,5,0,20,0.0,2.0
1885,BFN,NL,woodpe01,28,,28,28,24,0,2,0,0,0,0,2,4,4,,
2007,SFN,NL,molinbe01,134,125.0,134,129,0,129,0,0,0,0,0,0,0,0,0.0,7.0
1945,BSN,NL,cardobe01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1904,PHI,NL,flemito01,3,,3,3,0,0,0,0,0,0,0,0,1,1,,
1986,HOU,NL,keougma02,10,5.0,10,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,CLE,AL,gromest01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1994,SEA,AL,wilsoda01,91,84.0,91,91,0,91,0,0,0,0,0,0,0,0,0.0,0.0
2003,NYA,AL,osunaan01,48,0.0,3,48,48,0,0,0,0,0,0,0,0,0,0.0,0.0
2007,LAN,NL,pierrju01,162,160.0,162,162,0,0,0,0,0,0,0,162,0,162,0.0,0.0
1910,DET,AL,delahji01,106,,106,106,0,0,0,106,0,0,0,0,0,0,,
2010,CHN,NL,tracych01,28,8.0,28,12,0,0,2,0,10,0,0,0,0,0,0.0,18.0
2012,PIT,NL,bedarer01,24,24.0,23,24,24,0,0,0,0,0,0,0,0,0,0.0,0.0
1937,SLA,AL,vanatru01,16,,16,16,16,0,0,0,0,0,0,0,0,0,,
1956,PIT,NL,waterfr02,23,,23,23,23,0,0,0,0,0,0,0,0,0,,
1986,TOR,AL,eichhma01,69,0.0,1,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,MIN,AL,alburvi01,33,0.0,2,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,BRO,NL,cronija01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1923,DET,AL,bassljo01,135,,135,135,0,128,0,0,0,0,0,0,0,0,,
2004,MON,NL,cordech01,69,0.0,67,69,69,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,DET,AL,heilmha01,151,,151,151,0,0,25,0,0,0,0,0,125,125,,
2001,MIN,AL,maxweja01,39,21.0,39,32,0,0,0,9,11,12,0,0,0,0,1.0,2.0
1979,DET,AL,petryda01,15,0.0,1,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,SEA,AL,magadda01,71,62.0,71,66,0,0,41,0,27,0,0,0,0,0,2.0,9.0
2001,PHI,NL,persoro01,33,31.0,31,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,TEX,AL,normane01,7,4.0,7,5,0,0,0,0,0,5,0,0,0,0,0.0,0.0
1904,BSN,NL,needhto01,84,,84,84,0,77,0,0,0,0,0,1,0,1,,
1989,DET,AL,lovulto01,29,25.0,29,28,0,0,18,0,11,0,0,0,0,0,0.0,4.0
1898,LS3,NL,dextech01,112,,112,112,0,7,0,8,0,0,0,0,95,95,,
1944,PHI,NL,karlan01,42,,42,42,38,0,0,0,0,0,0,0,0,0,,
1936,PHI,NL,arnovmo01,13,,13,13,0,0,0,0,0,0,13,0,0,13,,
1965,CAL,AL,powervi01,124,,124,124,0,0,107,6,2,0,0,0,0,0,,
1958,CHN,NL,elstodo01,69,,69,69,69,0,0,0,0,0,0,0,0,0,,
1930,NY1,NL,jackstr01,116,,116,116,0,0,0,0,0,115,0,0,0,0,,
