managerid,yearid,teamid,lgid,inseason,g,w,l,rank,plyrmgr
oatesjo01m,1997,TEX,AL,1,162,77,85,3,Машина хорошо работает и не требует ремонта.
oakesre01m,1914,PTF,FL,2,143,61,78,7,Да.
richapa01m,1956,BAL,AL,1,154,69,85,6,Машина хорошо работает и не требует ремонта.
stallge01m,1917,BSN,NL,1,158,72,81,6,Машина хорошо работает и не требует ремонта.
mcnamjo99m,1974,SDN,NL,1,162,60,102,6,Машина хорошо работает и не требует ремонта.
gordojo01m,1960,DET,AL,3,57,26,31,6,Машина хорошо работает и не требует ремонта.
stovage01m,1915,KCF,FL,1,153,81,72,4,Да.
hurdlcl01m,2011,PIT,NL,1,162,72,90,4,Машина хорошо работает и не требует ремонта.
fregoji01m,2000,TOR,AL,1,162,83,79,3,Машина хорошо работает и не требует ремонта.
cravebi01m,1871,TRO,NA,2,25,12,12,6,Да.
watkibi01m,1884,IN2,AA,2,23,4,18,11,Да.
lasorto01m,1976,LAN,NL,2,4,2,2,2,Машина хорошо работает и не требует ремонта.
kellyto01m,1996,MIN,AL,1,162,78,84,4,Машина хорошо работает и не требует ремонта.
lakefr01m,1910,BSN,NL,1,157,53,100,8,Да.
mcgrajo01m,1906,NY1,NL,1,153,96,56,2,Да.
sherrno01m,1977,CAL,AL,1,81,39,42,5,Машина хорошо работает и не требует ремонта.
cobbty01m,1926,DET,AL,1,157,79,75,6,Да.
southbi01m,1951,BSN,NL,1,60,28,31,4,Машина хорошо работает и не требует ремонта.
huggimi01m,1927,NYA,AL,1,155,110,44,1,Машина хорошо работает и не требует ремонта.
carribi02m,1915,BOS,AL,1,155,101,50,1,Да.
dunlafr01m,1885,SL5,NL,3,22,9,11,8,Да.
