yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1924,AL,WS1,MIN,,1,156,79.0,92,62,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",755,5304,1558,255,88,22,513,392.0,115.0,87.0,,,613,513,3,74,13,25,4149,1329,34,505,469,171,149.0,0,Вашингтонские сенаторы,стадион Гриффита I,584310.0,98,96,WSH,WS1,WS1
1933,AL,WS1,MIN,,1,153,76.0,99,53,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",850,5524,1586,281,86,60,539,395.0,65.0,50.0,,,665,590,3,68,5,26,4167,1415,64,452,447,133,149.0,0,Вашингтонские сенаторы,стадион Гриффита I,437533.0,99,98,WSH,WS1,WS1
1886,NL,KCN,KCN,,7,126,,30,91,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",494,4236,967,177,48,19,269,608.0,96.0,,,,872,573,4,117,4,0,3198,1345,27,246,442,455,,0,Канзас-Сити Ковбояс,Парк Ассоциации,,106,114,KCN,KCN,KCN
1931,NL,BSN,ATL,,7,156,78.0,64,90,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",533,5296,1367,221,59,34,368,430.0,46.0,,,,680,598,3,78,12,9,4140,1465,66,406,419,167,141.0,0,Бостон Брейвс,Бравс-филд,515005.0,97,99,BSN,BSN,BSN
1928,NL,CHN,CHC,,3,154,77.0,91,63,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",714,5260,1460,251,64,92,508,517.0,83.0,,,,615,521,3,75,12,14,4140,1383,56,508,531,156,176.0,0,Чикаго Кабс,Уридж-фелд,1143740.0,99,97,CHC,CHN,CHN
1988,AL,OAK,OAK,W,1,162,81.0,104,58,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",800,5602,1474,251,22,156,580,926.0,129.0,54.0,,,620,569,3,22,9,64,4467,1376,116,553,983,105,151.0,0,Окленд Атлетикс,Окленд Колизей,2287335.0,97,96,OAK,OAK,OAK
1957,NL,ML1,ATL,,1,155,78.0,95,59,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",772,5458,1469,221,62,199,461,729.0,35.0,16.0,,,613,544,3,60,9,24,4233,1347,124,570,693,120,173.0,0,Милуоки Брейвз,"Стадион ""Кэти""",2215404.0,93,90,MLN,MLN,MLN
1980,AL,OAK,OAK,W,2,162,81.0,83,79,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",686,5495,1424,212,35,137,506,824.0,175.0,82.0,,,642,566,3,94,9,13,4413,1347,142,521,769,130,115.0,0,Окленд Атлетикс,Окленд Колизей,842259.0,93,93,OAK,OAK,OAK
1927,NL,CIN,CIN,,5,153,80.0,75,78,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",643,5185,1439,222,77,29,402,332.0,62.0,,,,653,538,3,87,12,12,4104,1472,36,316,407,165,160.0,0,"""Цинциннати Редс""",Кроссли Филд,442164.0,97,97,CIN,CIN,CIN
1978,NL,PHI,PHI,E,1,162,82.0,90,72,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",708,5448,1404,248,32,133,552,866.0,152.0,58.0,,,586,531,3,38,9,29,4308,1343,118,393,813,104,156.0,0,Филадельфийские Филлис,Стадион ветеранов,2583389.0,101,100,PHI,PHI,PHI
1996,AL,DET,DET,E,5,162,81.0,53,109,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",783,5530,1413,257,21,204,546,1268.0,87.0,50.0,,,1103,1015,6,10,4,22,4296,1699,241,784,957,135,157.0,0,Детройт Тайгерс,Стадион Тигров,1168610.0,100,102,DET,DET,DET
1981,AL,CLE,CLE,E,6,103,54.0,52,51,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",431,3507,922,150,21,39,343,379.0,119.0,37.0,,,442,401,3,33,10,13,2793,989,67,311,569,87,91.0,0,Кливленд Индианс,Стадион «Кливленд»,661395.0,100,100,CLE,CLE,CLE
1966,NL,PHI,PHI,,4,162,81.0,87,75,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",696,5607,1448,224,49,117,510,969.0,56.0,42.0,,,640,579,3,52,15,23,4377,1439,137,412,928,113,147.0,0,Филадельфийские Филлис,Стадион Конни Макка,1108201.0,100,99,PHI,PHI,PHI
1968,AL,BAL,BAL,,2,162,80.0,91,71,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",579,5275,1187,215,28,133,570,1019.0,78.0,32.0,,,497,429,2,53,16,31,4353,1111,101,502,1044,120,131.0,0,Балтимор Ориолс,Мемориальный стадион,943977.0,101,99,BAL,BAL,BAL
1914,FL,KCF,KCP,,6,154,,67,84,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,644,5127,1369,226,77,39,399,621.0,171.0,,,,683,516,3,82,10,12,4083,1387,37,445,600,279,135.0,0,Канзас-Сити Пакерс,,,97,97,KCP,KCF,KCF
1909,AL,SLA,BAL,,7,154,79.0,61,89,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",441,4964,1151,116,45,10,331,,136.0,,,,575,433,2,105,21,4,4062,1287,16,383,620,267,107.0,0,Сент-Луис Браунс,Парк спортсмена IV,366274.0,93,98,SLB,SLA,SLA
1924,NL,NY1,SFG,,1,154,77.0,93,60,,,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",857,5445,1634,269,81,95,467,479.0,82.0,53.0,,,641,554,3,71,4,21,4134,1464,77,392,406,186,160.0,0,Нью-Йорк Джайентс,Поле Пло,844068.0,98,95,NYG,NY1,NY1
1973,AL,BOS,BOS,E,2,162,81.0,89,73,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",738,5513,1472,235,30,147,581,799.0,114.0,45.0,,,647,584,3,67,10,33,4320,1417,158,499,808,127,162.0,0,Бостон Ред Сокс,Фенвей-парк II,1481002.0,106,106,BOS,BOS,BOS
1884,UA,CNU,COR,,3,105,,69,36,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,703,3786,1027,118,63,26,147,482.0,,,,,466,242,2,95,11,1,2742,831,17,90,503,532,,0,Цинциннати Оутлоуд Редз,,,111,107,COR,CNU,CNU
2007,AL,KCA,KCR,C,5,162,,69,93,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",706,5534,1447,300,46,102,428,1069.0,78.0,44.0,89.0,47.0,778,716,4,2,6,36,4312,1547,168,520,993,106,159.0,0,Канзас-Сити Ройалс,Стадион Кофман,1616867.0,100,101,KCR,KCA,KCA
1874,NA,CH2,CNA,,5,59,,28,31,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,418,2457,690,89,3,3,34,0.0,,,,,480,192,3,58,3,0,1599,696,7,48,0,446,,0,Чикаго Белые Штанги,23-я улица Грундс,,101,102,CHI,CH2,CH2
1968,AL,BOS,BOS,,4,162,81.0,86,76,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",614,5303,1253,207,17,125,582,974.0,76.0,62.0,,,611,535,3,55,17,31,4341,1303,115,523,972,128,147.0,0,Бостон Ред Сокс,Фенвей-парк II,1940788.0,108,107,BOS,BOS,BOS
1905,NL,BSN,ATL,,7,156,76.0,51,103,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",468,5190,1217,148,52,17,302,,132.0,,,,733,541,3,139,14,0,4149,1390,36,433,533,311,89.0,0,Бостон Бэббитс,Южный конец земельной участка III,150003.0,98,103,BSN,BSN,BSN
1982,NL,SLN,STL,E,1,162,81.0,92,70,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.","Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",685,5455,1439,239,52,67,569,805.0,200.0,91.0,,,609,549,3,25,10,47,4395,1420,94,502,689,124,169.0,0,Сент-Луис Кардиналс,Буш-стадиум II,2111906.0,101,101,STL,SLN,SLN
1890,PL,BRP,BWW,,2,133,,76,56,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,964,4887,1354,186,93,34,502,369.0,272.0,,,,893,520,3,111,4,7,3552,1334,26,570,377,531,,0,Вуду в Бруклине,,,106,105,BWW,BRP,BRP
1948,NL,PIT,PIT,,4,156,80.0,83,71,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",706,5286,1388,191,54,108,580,578.0,68.0,,,,699,632,4,65,5,19,4113,1373,120,564,543,135,150.0,0,Питтсбург Пэйрэтс,Форбс-филд,1517021.0,102,103,PIT,PIT,PIT
1985,AL,CLE,CLE,E,7,162,81.0,60,102,"Yes, I can do that! Please provide the text you would like translated from English to Russian.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",729,5527,1465,254,31,116,492,817.0,132.0,72.0,,,861,775,4,24,7,28,4263,1556,170,547,702,141,161.0,0,Кливленд Индианс,Стадион «Кливленд»,655181.0,99,100,CLE,CLE,CLE
1956,NL,CIN,CIN,,3,155,77.0,91,63,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",775,5291,1406,201,32,221,528,760.0,45.0,22.0,,,658,594,3,47,4,29,4167,1406,141,458,653,113,147.0,0,Цинциннати Редс,Кроссли Филд,1125928.0,106,105,CIN,CIN,CIN
1961,NL,SFN,SFG,,3,155,77.0,85,69,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",773,5233,1379,219,32,183,506,764.0,79.0,54.0,,,655,581,3,39,9,30,4164,1306,152,502,924,133,126.0,0,Сан-Франциско Джайентс,Стадион «Кандлстик Парк»,1390679.0,97,95,SFG,SFN,SFN
1977,AL,KCA,KCR,W,1,162,81.0,102,60,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",822,5594,1549,299,77,146,522,687.0,170.0,87.0,,,651,571,3,41,15,42,4380,1377,110,499,850,137,145.0,0,Канзас-Сити Ройалс,Стадион «Роялс»,1852603.0,102,100,KCR,KCA,KCA
1884,NL,DTN,DTN,,8,114,,28,84,,,"Yes, I can do that! Please provide the text you would like translated from English to Russian.","Yes, I can do that! Please provide the text you would like translated from English to Russian.",445,3970,825,114,47,31,207,699.0,,,,,736,370,3,109,3,0,2952,1097,36,245,488,514,,0,Детройт Уайлдхокс,Рекреационный парк,,94,97,DTN,DTN,DTN
