year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2009,NHL,BUF,BUF,EC,NE,1,CQF,82,45,27,,10.0,100,4.0,6.0,235,207,Buffalo Sabres,918.0,16.0,55.0,313.0,3.0,38.0,284.0,4.0
1978,NHL,BUF,BUF,WA,AD,2,PRE,80,36,28,16.0,,88,,,280,263,Buffalo Sabres,1026.0,16.0,55.0,267.0,4.0,55.0,258.0,9.0
1962,NHL,CHI,CHI,,,2,SF,70,32,21,17.0,,81,,,194,178,Chicago Black Hawks,906.0,,,,,,,
1973,NHL,BUF,BUF,,ED,5,,78,32,34,12.0,,76,,,242,250,Buffalo Sabres,787.0,2.0,48.0,256.0,12.0,42.0,237.0,5.0
1996,NHL,PIT,PIT,EC,NE,2,CQF,82,38,36,8.0,,84,,,285,280,Pittsburgh Penguins,1498.0,12.0,74.0,339.0,12.0,64.0,338.0,11.0
2009,NHL,WAS,WAS,EC,SE,1,CQF,82,54,15,,13.0,121,5.0,6.0,318,233,Washington Capitals,940.0,20.0,79.0,313.0,8.0,67.0,316.0,4.0
1975,WHA,SDM,SDM,,WW,3,AVQF,80,36,38,6.0,,78,,,303,290,San Diego Mariners,716.0,,66.0,287.0,10.0,42.0,220.0,6.0
1994,NHL,LAK,LAK,WC,PC,4,,48,16,23,9.0,,41,,,142,174,Los Angeles Kings,978.0,18.0,35.0,200.0,8.0,42.0,221.0,5.0
1930,NHL,NYA,BKN,,CA,4,,44,18,16,10.0,,46,,,76,74,New York Americans,503.0,,,,,,,
1974,WHA,CHC,CHC,,EW,3,,78,30,47,1.0,,61,,,261,312,Chicago Cougars,1086.0,,46.0,237.0,11.0,58.0,282.0,6.0
2007,NHL,PIT,PIT,EC,AT,1,F,82,47,27,,8.0,102,7.0,4.0,247,216,Pittsburgh Penguins,1179.0,24.0,77.0,378.0,10.0,68.0,357.0,6.0
1970,NHL,LAK,LAK,,WD,5,,78,25,40,13.0,,63,,,239,303,Los Angeles Kings,775.0,8.0,41.0,267.0,10.0,53.0,227.0,6.0
2000,NHL,WAS,WAS,EC,SE,1,CQF,82,41,27,10.0,4.0,96,,,233,211,Washington Capitals,1141.0,10.0,75.0,353.0,7.0,62.0,391.0,6.0
2009,NHL,VAN,VAN,WC,NW,1,CSF,82,49,28,,5.0,103,4.0,4.0,272,222,Vancouver Canucks,1269.0,8.0,68.0,325.0,6.0,59.0,320.0,9.0
2007,NHL,SJS,SJS,WC,PC,1,CSF,82,49,23,,10.0,108,6.0,6.0,222,193,San Jose Sharks,1075.0,14.0,70.0,374.0,9.0,44.0,310.0,7.0
1990,NHL,NYR,NYR,WA,PT,2,DSF,80,36,31,13.0,,85,,,297,265,New York Rangers,1893.0,18.0,91.0,389.0,10.0,73.0,362.0,9.0
1993,NHL,WAS,WAS,EC,AT,3,CSF,84,39,35,10.0,,88,,,277,263,Washington Capitals,2007.0,24.0,70.0,386.0,12.0,74.0,403.0,8.0
1993,NHL,STL,STL,WC,CE,4,CQF,84,40,33,11.0,,91,,,270,283,St. Louis Blues,1659.0,20.0,86.0,420.0,14.0,73.0,388.0,17.0
1937,NHL,BOS,BOS,,AM,1,SF,48,30,11,7.0,,67,,,142,89,Boston Bruins,280.0,,,,,,,
1999,NHL,ATL,WPG,EC,SE,5,,82,14,57,7.0,4.0,39,,,170,313,Atlanta Thrashers,1422.0,16.0,44.0,348.0,13.0,76.0,386.0,6.0
1964,NHL,CHI,CHI,,,3,F,70,34,28,8.0,,76,,,224,176,Chicago Black Hawks,1051.0,,48.0,340.0,9.0,46.0,323.0,14.0
1938,NHL,NYR,NYR,,,2,SF,48,26,16,6.0,,58,,,149,105,New York Rangers,387.0,,,,,,,
2008,NHL,CHI,CHI,WC,CE,2,CF,82,46,24,,12.0,104,4.0,7.0,264,216,Chicago Blackhawks,1157.0,28.0,70.0,363.0,6.0,64.0,330.0,10.0
2000,NHL,ATL,WPG,EC,SE,4,,82,23,45,12.0,2.0,60,,,211,289,Atlanta Thrashers,1500.0,6.0,54.0,395.0,8.0,90.0,408.0,9.0
1978,NHL,BOS,BOS,WA,AD,1,SF,80,43,23,14.0,,100,,,316,270,Boston Bruins,1222.0,20.0,59.0,249.0,9.0,72.0,285.0,6.0
1909,NHA,OT1,STE,,,2,,12,9,3,0.0,,18,,,89,66,Ottawa Senators,,,,,,,,
1977,NHL,VAN,VAN,CC,SM,3,,80,20,43,17.0,,57,,,239,320,Vancouver Canucks,962.0,12.0,60.0,269.0,7.0,65.0,230.0,3.0
1993,NHL,CAL,CAL,WC,PC,1,CQF,84,42,29,13.0,,97,,,302,256,Calgary Flames,1847.0,16.0,87.0,410.0,9.0,90.0,465.0,16.0
1986,NHL,PIT,PIT,WA,PT,5,,80,30,38,12.0,,72,,,297,290,Pittsburgh Penguins,1693.0,16.0,74.0,378.0,9.0,72.0,318.0,7.0
1991,NHL,SJS,SJS,CC,SM,6,,80,17,58,5.0,,39,,,219,359,San Jose Sharks,1894.0,10.0,64.0,374.0,17.0,89.0,407.0,11.0
2009,NHL,SJS,SJS,WC,PC,1,CF,82,51,20,,11.0,113,7.0,6.0,264,215,San Jose Sharks,1155.0,18.0,65.0,309.0,9.0,49.0,327.0,8.0
2010,NHL,OTT,OTT,EC,NE,5,,82,32,40,,10.0,74,2.0,5.0,192,250,Ottawa Senators,1149.0,6.0,45.0,257.0,4.0,48.0,294.0,6.0
1911,NHA,QU1,BKN,,,1,,18,10,8,0.0,,20,,,81,79,Quebec Bulldogs,,,,,,,,
1983,NHL,STL,STL,CC,NO,2,DF,80,32,41,7.0,,71,,,293,316,St. Louis Blues,1614.0,20.0,79.0,347.0,16.0,91.0,364.0,4.0
1998,NHL,SJS,SJS,WC,PC,4,CQF,82,31,33,18.0,,80,,,196,191,San Jose Sharks,1423.0,10.0,53.0,399.0,4.0,61.0,407.0,8.0
2007,NHL,DAL,DAL,WC,PC,3,CF,82,45,30,,7.0,97,5.0,3.0,242,207,Dallas Stars,1178.0,16.0,64.0,354.0,8.0,51.0,354.0,13.0
1994,NHL,NYR,NYR,EC,AT,4,CSF,48,22,23,3.0,,47,,,139,134,New York Rangers,781.0,4.0,40.0,200.0,3.0,34.0,211.0,5.0
1991,NHL,PHI,PHI,WA,PT,6,,80,32,37,11.0,,75,,,252,273,Philadelphia Flyers,1838.0,10.0,68.0,411.0,12.0,76.0,392.0,15.0
1971,NHL,CLF,CLE,,WD,6,,78,21,39,18.0,,60,,,216,288,California Golden Seals,1007.0,6.0,44.0,278.0,6.0,55.0,259.0,5.0
1996,NHL,OTT,OTT,EC,NE,3,CQF,82,31,36,15.0,,77,,,226,234,Ottawa Senators,1087.0,10.0,56.0,336.0,12.0,48.0,265.0,9.0
1999,NHL,TOR,TOR,EC,NE,1,CSF,82,45,27,7.0,3.0,100,,,246,222,Toronto Maple Leafs,1103.0,12.0,57.0,321.0,5.0,58.0,330.0,11.0
1976,NHL,MTL,MTL,WA,NO,1,SC,80,60,8,12.0,,132,,,387,171,Montreal Canadiens,764.0,10.0,59.0,237.0,3.0,28.0,231.0,5.0
1977,NHL,LAK,LAK,WA,NO,3,PRE,80,31,34,15.0,,77,,,243,245,Los Angeles Kings,903.0,10.0,50.0,254.0,6.0,46.0,236.0,3.0
1991,NHL,EDM,EDM,CC,SM,3,CF,80,36,34,10.0,,82,,,295,297,Edmonton Oilers,1907.0,24.0,68.0,366.0,15.0,93.0,423.0,12.0
1980,NHL,TOR,TOR,WA,AD,5,PRE,80,28,37,15.0,,71,,,322,367,Toronto Maple Leafs,1830.0,38.0,85.0,339.0,4.0,93.0,408.0,9.0
1938,NHL,NYA,BKN,,,4,QF,48,17,21,10.0,,44,,,119,157,New York Americans,284.0,,,,,,,
1999,NHL,NJD,NJD,EC,AT,2,SC,82,45,24,8.0,5.0,103,,,251,203,New Jersey Devils,1313.0,22.0,55.0,274.0,9.0,39.0,313.0,9.0
1990,NHL,WIN,PHO,CC,SM,5,,80,26,43,11.0,,63,,,260,288,Winnipeg Jets,1675.0,10.0,74.0,381.0,12.0,57.0,351.0,8.0
1997,NHL,STL,STL,WC,CE,3,CSF,82,45,29,8.0,,98,,,256,204,St. Louis Blues,1414.0,8.0,62.0,368.0,4.0,49.0,367.0,12.0
1992,NHL,NYI,NYI,WA,PT,3,CF,84,40,37,7.0,,87,,,335,297,New York Islanders,1701.0,4.0,90.0,416.0,8.0,77.0,375.0,12.0
1988,NHL,CHI,CHI,CC,NO,4,CF,80,27,41,12.0,,66,,,297,335,Chicago Blackhawks,2496.0,30.0,91.0,434.0,16.0,122.0,481.0,25.0
2011,NHL,BUF,BUF,EC,NE,3,,82,39,32,,11.0,89,7.0,7.0,218,230,Buffalo Sabres,904.0,18.0,44.0,258.0,7.0,47.0,257.0,5.0
2002,NHL,TOR,TOR,EC,NE,2,CQF,82,44,28,7.0,3.0,98,,,236,208,Toronto Maple Leafs,1390.0,22.0,63.0,359.0,7.0,56.0,426.0,11.0
1956,NHL,CHI,CHI,,,6,,70,16,39,15.0,,47,,,169,225,Chicago Black Hawks,809.0,,,,,,,
1958,NHL,MTL,MTL,,,1,SC,70,39,18,13.0,,91,,,258,158,Montreal Canadiens,760.0,,,,,,,
1997,NHL,COL,COL,WC,PC,1,CQF,82,39,26,17.0,,95,,,231,205,Colorado Avalanche,1729.0,24.0,74.0,425.0,12.0,53.0,410.0,8.0
1992,NHL,TBL,TBL,CC,NO,6,,84,23,54,7.0,,53,,,245,332,Tampa Bay Lightning,1625.0,6.0,74.0,424.0,12.0,101.0,395.0,8.0
1973,WHA,MFS,MFS,,WW,2,AVSF,78,44,32,2.0,,90,,,332,275,Minnesota Fighting Saints,1243.0,32.0,61.0,262.0,11.0,53.0,265.0,20.0
1971,NHL,NYR,NYR,,ED,2,F,78,48,17,13.0,,109,,,317,192,New York Rangers,1010.0,4.0,60.0,257.0,10.0,44.0,282.0,14.0
2010,NHL,NJD,NJD,EC,AT,4,,82,38,39,,5.0,81,3.0,2.0,174,209,New Jersey Devils,765.0,18.0,34.0,237.0,8.0,40.0,241.0,3.0
1980,NHL,NYR,NYR,CC,PT,4,SF,80,30,36,14.0,,74,,,312,317,New York Rangers,1981.0,36.0,63.0,351.0,12.0,83.0,392.0,14.0
1968,NHL,LAK,LAK,,WD,4,SF,76,24,42,10.0,,58,,,185,260,Los Angeles Kings,688.0,,31.0,241.0,7.0,53.0,254.0,2.0
2011,NHL,CAR,CAR,EC,SE,5,,82,33,33,,16.0,82,1.0,6.0,213,243,Carolina Hurricanes,763.0,12.0,49.0,294.0,4.0,49.0,252.0,12.0
1989,NHL,STL,STL,CC,NO,2,DF,80,37,34,9.0,,83,,,295,279,St. Louis Blues,1809.0,12.0,79.0,351.0,12.0,67.0,351.0,9.0
1981,NHL,MNS,DAL,CC,NO,1,DSF,80,37,23,20.0,,94,,,346,288,Minnesota North Stars,1358.0,20.0,89.0,362.0,9.0,49.0,271.0,11.0
1973,WHA,CLC,MF2,,EW,3,AVQF,78,37,32,9.0,,83,,,266,264,Cleveland Crusaders,1007.0,0.0,56.0,245.0,12.0,59.0,237.0,6.0
1972,NHL,LAK,LAK,,WD,6,,78,31,36,11.0,,73,,,232,245,Los Angeles Kings,888.0,14.0,52.0,295.0,10.0,31.0,229.0,4.0
1964,NHL,MTL,MTL,,,2,SC,70,36,23,11.0,,83,,,211,185,Montreal Canadiens,1033.0,,57.0,328.0,8.0,42.0,301.0,5.0
2002,NHL,ATL,WPG,EC,SE,3,,82,31,39,7.0,5.0,74,,,226,284,Atlanta Thrashers,1253.0,26.0,64.0,371.0,14.0,65.0,355.0,8.0
1975,WHA,CLC,MF2,,EW,2,AVPRE,80,35,40,5.0,,75,,,273,279,Cleveland Crusaders,1356.0,,69.0,292.0,14.0,49.0,294.0,11.0
2005,NHL,ATL,WPG,EC,SE,3,,82,41,33,,8.0,90,5.0,5.0,281,275,Atlanta Thrashers,1344.0,26.0,100.0,527.0,10.0,102.0,492.0,13.0
1991,NHL,STL,STL,CC,NO,3,DSF,80,36,33,11.0,,83,,,279,266,St. Louis Blues,2041.0,12.0,69.0,359.0,12.0,64.0,389.0,16.0
1973,NHL,PIT,PIT,,WD,5,,78,28,41,9.0,,65,,,242,273,Pittsburgh Penguins,950.0,10.0,47.0,276.0,4.0,47.0,245.0,12.0
1968,NHL,BOS,BOS,,ED,2,SF,76,42,18,16.0,,100,,,303,221,Boston Bruins,1291.0,,60.0,266.0,4.0,54.0,351.0,13.0
1916,PCHA,VML,VMR,,,2,,23,14,9,0.0,,28,,,131,124,Vancouver Millionaires,,,,,,,,
2007,NHL,MIN,MIN,WC,NW,1,CQF,82,44,28,,10.0,98,3.0,8.0,223,218,Minnesota Wild,1098.0,12.0,64.0,338.0,10.0,49.0,330.0,3.0
1999,NHL,FLO,FLO,EC,SE,2,CQF,82,43,27,6.0,6.0,98,,,244,209,Florida Panthers,1329.0,18.0,58.0,338.0,8.0,47.0,323.0,2.0
1930,NHL,CHI,CHI,,AM,2,F,44,24,17,3.0,,51,,,108,78,Chicago Black Hawks,407.0,,,,,,,
1940,NHL,CHI,CHI,,,5,SF,48,16,25,7.0,,39,,,112,139,Chicago Black Hawks,335.0,,,,,,,
1950,NHL,NYR,NYR,,,5,,70,20,29,21.0,,61,,,169,201,New York Rangers,776.0,,,,,,,
1993,NHL,NYR,NYR,EC,AT,1,SC,84,52,24,8.0,,112,,,299,231,New York Rangers,1688.0,20.0,96.0,417.0,5.0,67.0,435.0,20.0
1981,NHL,WIN,PHO,CC,NO,2,DSF,80,33,33,14.0,,80,,,319,332,Winnipeg Jets,1314.0,12.0,74.0,328.0,11.0,61.0,249.0,4.0
1916,NHA,TOB,TOB,,,4,,14,7,7,0.0,,14,,,73,69,228th Battalion,,,,,,,,
1999,NHL,CHI,CHI,WC,CE,3,,82,33,37,10.0,2.0,78,,,242,245,Chicago Blackhawks,1444.0,20.0,52.0,325.0,13.0,58.0,355.0,10.0
1921,PCHA,VA2,VIC,,,3,,24,11,12,1.0,,23,,,61,71,Victoria Aristocrats,,,,,,,,
1969,NHL,MNS,DAL,,WD,3,QF,76,19,35,22.0,,60,,,224,257,Minnesota North Stars,1008.0,20.0,57.0,274.0,7.0,65.0,284.0,10.0
2007,NHL,FLO,FLO,EC,SE,3,,82,38,35,,9.0,85,5.0,6.0,216,226,Florida Panthers,1026.0,24.0,60.0,313.0,3.0,66.0,374.0,4.0
1984,NHL,HAR,CAR,WA,AD,5,,80,30,41,9.0,,69,,,268,318,Hartford Whalers,1606.0,18.0,73.0,321.0,12.0,62.0,324.0,5.0
2009,NHL,CHI,CHI,WC,CE,1,SC,82,52,22,,8.0,112,9.0,6.0,271,209,Chicago Blackhawks,924.0,16.0,52.0,294.0,4.0,39.0,265.0,13.0
1962,NHL,MTL,MTL,,,3,SF,70,28,19,23.0,,79,,,225,183,Montreal Canadiens,751.0,,,,,,,
1980,NHL,PHI,PHI,CC,PT,2,QF,80,41,24,15.0,,97,,,313,249,Philadelphia Flyers,2621.0,40.0,75.0,278.0,4.0,85.0,432.0,10.0
2002,NHL,MIN,MIN,WC,NW,3,CF,82,42,29,10.0,1.0,95,,,198,178,Minnesota Wild,1063.0,28.0,52.0,366.0,5.0,43.0,308.0,9.0
1954,NHL,DET,DET,,,1,SC,70,42,17,11.0,,95,,,204,134,Detroit Red Wings,827.0,,,,,,,
1976,WHA,BIR,BIR,,EW,5,,81,31,46,4.0,,66,,,289,309,Birmingham Bulls,1179.0,37.0,50.0,261.0,7.0,54.0,231.0,6.0
1919,PCHA,VML,VMR,,,2,PF,22,11,11,0.0,,22,,,75,65,Vancouver Millionaires,,,,,,,,
1982,NHL,NJD,NJD,WA,PT,5,,80,17,49,14.0,,48,,,230,338,New Jersey Devils,1270.0,14.0,66.0,302.0,10.0,78.0,294.0,7.0
1940,NHL,TOR,TOR,,,2,SF,48,28,14,6.0,,62,,,145,99,Toronto Maple Leafs,306.0,,,,,,,
1985,NHL,NYI,NYI,WA,PT,3,DSF,80,39,29,12.0,,90,,,327,284,New York Islanders,1343.0,6.0,73.0,332.0,9.0,77.0,369.0,4.0
1992,NHL,PIT,PIT,WA,PT,1,DF,84,56,21,7.0,,119,,,367,268,Pittsburgh Penguins,1776.0,14.0,105.0,440.0,19.0,72.0,429.0,20.0
1971,NHL,BUF,BUF,,ED,6,,78,16,43,19.0,,51,,,203,289,Buffalo Sabres,831.0,14.0,57.0,308.0,7.0,56.0,281.0,1.0
1945,NHL,MTL,MTL,,,1,SC,50,28,17,5.0,,61,,,172,134,Montreal Canadiens,337.0,,,,,,,
1978,WHA,BIR,BIR,,,6,,80,32,42,6.0,,70,,,286,311,Birmingham Bulls,1661.0,38.0,51.0,259.0,7.0,69.0,277.0,5.0
1978,NHL,WAS,WAS,WA,NO,4,,80,24,41,15.0,,63,,,273,338,Washington Capitals,1312.0,20.0,57.0,302.0,12.0,83.0,279.0,5.0
1974,NHL,VAN,VAN,CC,SM,1,QF,80,38,32,10.0,,86,,,271,254,Vancouver Canucks,965.0,14.0,70.0,337.0,5.0,59.0,300.0,5.0
2000,NHL,COL,COL,WC,NW,1,SC,82,52,16,10.0,4.0,118,,,270,192,Colorado Avalanche,1138.0,16.0,80.0,363.0,11.0,59.0,342.0,11.0
1933,NHL,CHI,CHI,,AM,2,SC,48,20,17,11.0,,51,,,88,83,Chicago Black Hawks,335.0,,,,,,,
2010,NHL,CAR,CAR,EC,SE,3,,82,40,31,,11.0,91,5.0,5.0,236,239,Carolina Hurricanes,835.0,14.0,55.0,346.0,6.0,51.0,272.0,7.0
1994,NHL,WAS,WAS,EC,AT,3,CQF,48,22,18,8.0,,52,,,136,120,Washington Capitals,1144.0,16.0,45.0,226.0,2.0,34.0,220.0,13.0
1917,PCHA,PO1,PO1,,,3,,18,7,11,0.0,,14,,,63,75,Portland Rosebuds,,,,,,,,
1991,NHL,WIN,PHO,CC,SM,4,DSF,80,33,32,15.0,,81,,,251,244,Winnipeg Jets,1907.0,20.0,91.0,435.0,6.0,68.0,428.0,7.0
1961,NHL,MTL,MTL,,,1,SF,70,42,14,14.0,,98,,,259,166,Montreal Canadiens,818.0,,,,,,,
1979,NHL,CHI,CHI,CC,SM,1,QF,80,34,27,19.0,,87,,,241,250,Chicago Black Hawks,1325.0,16.0,64.0,269.0,9.0,56.0,293.0,6.0
1993,NHL,FLO,FLO,EC,AT,5,,84,33,34,17.0,,83,,,233,233,Florida Panthers,1620.0,6.0,65.0,409.0,15.0,69.0,396.0,8.0
2011,NHL,FLO,FLO,EC,SE,1,CQF,82,38,26,,18.0,94,6.0,11.0,203,227,Florida Panthers,792.0,30.0,53.0,286.0,6.0,49.0,239.0,4.0
1975,WHA,NEW,CAR,,EW,3,AVSF,80,33,40,7.0,,73,,,255,290,New England Whalers,1012.0,,46.0,259.0,4.0,56.0,271.0,15.0
1989,NHL,NJD,NJD,WA,PT,2,DSF,80,37,34,9.0,,83,,,295,288,New Jersey Devils,1659.0,8.0,64.0,337.0,12.0,67.0,340.0,10.0
1979,NHL,PHI,PHI,CC,PT,1,F,80,48,12,20.0,,116,,,327,254,Philadelphia Flyers,1844.0,26.0,44.0,270.0,7.0,79.0,381.0,15.0
1974,WHA,MFS,MFS,,WW,3,AVSF,78,42,33,3.0,,87,,,308,279,Minnesota Fighting Saints,1233.0,,53.0,228.0,9.0,47.0,256.0,15.0
1977,WHA,WIJ,PHO,,,1,AVC,80,50,28,2.0,,102,,,381,270,Winnipeg Jets,988.0,22.0,78.0,330.0,10.0,44.0,233.0,16.0
1911,NHA,MOC,MTL,,,4,,18,8,10,0.0,,16,,,59,66,Montreal Canadiens,,,,,,,,
1991,NHL,NYR,NYR,WA,PT,1,DF,80,50,25,5.0,,105,,,321,246,New York Rangers,1805.0,14.0,81.0,387.0,12.0,60.0,395.0,14.0
1961,NHL,CHI,CHI,,,3,F,70,31,26,13.0,,75,,,217,186,Chicago Black Hawks,894.0,,,,,,,
1982,NHL,HAR,CAR,WA,AD,5,,80,19,54,7.0,,45,,,261,403,Hartford Whalers,1392.0,28.0,51.0,264.0,9.0,70.0,293.0,6.0
1997,NHL,BUF,BUF,EC,NE,3,CF,82,36,29,17.0,,89,,,211,187,Buffalo Sabres,1768.0,16.0,51.0,396.0,12.0,65.0,413.0,15.0
2002,NHL,STL,STL,WC,CE,2,CQF,82,41,24,11.0,6.0,99,,,253,222,St. Louis Blues,1618.0,16.0,80.0,391.0,7.0,71.0,389.0,11.0
1958,NHL,BOS,BOS,,,2,SF,70,32,29,9.0,,73,,,205,215,Boston Bruins,838.0,,,,,,,
1993,NHL,TOR,TOR,WC,CE,2,CF,84,43,29,12.0,,98,,,280,243,Toronto Maple Leafs,1877.0,8.0,88.0,459.0,9.0,74.0,409.0,8.0
2008,NHL,CBS,CBS,WC,CE,4,CQF,82,41,31,,10.0,92,6.0,7.0,226,230,Columbus Blue Jackets,1227.0,20.0,41.0,322.0,12.0,62.0,346.0,8.0
1967,NHL,NYR,NYR,,ED,2,QF,74,39,23,12.0,,90,,,226,183,New York Rangers,669.0,,46.0,217.0,7.0,42.0,223.0,1.0
2002,NHL,NJD,NJD,EC,AT,1,SC,82,46,20,10.0,6.0,108,,,216,166,New Jersey Devils,938.0,18.0,36.0,303.0,4.0,32.0,264.0,7.0
1944,NHL,TOR,TOR,,,3,SC,50,24,22,4.0,,52,,,183,161,Toronto Maple Leafs,337.0,,,,,,,
2000,NHL,NAS,NAS,WC,CE,3,,82,34,36,9.0,3.0,80,,,186,200,Nashville Predators,944.0,8.0,51.0,361.0,4.0,49.0,331.0,7.0
2008,NHL,NJD,NJD,EC,AT,1,CQF,82,51,27,,4.0,106,6.0,2.0,244,209,New Jersey Devils,1058.0,20.0,58.0,307.0,4.0,65.0,324.0,12.0
1932,NHL,DET,DET,,AM,2,SF,48,25,15,8.0,,58,,,111,93,Detroit Red Wings,462.0,,,,,,,
1947,NHL,DET,DET,,,2,F,60,30,18,12.0,,72,,,187,148,Detroit Red Wings,593.0,,,,,,,
1931,NHL,NYA,BKN,,CA,4,,48,16,24,8.0,,40,,,95,142,New York Americans,589.0,,,,,,,
1911,NHA,MOW,MTW,,,3,,18,9,9,0.0,,18,,,95,96,Montreal Wanderers,,,,,,,,
2011,NHL,STL,STL,WC,CE,1,CSF,82,49,22,,11.0,109,4.0,10.0,210,165,St. Louis Blues,1062.0,16.0,45.0,270.0,3.0,40.0,282.0,7.0
1913,PCHA,VML,VMR,,,2,,16,7,9,0.0,,14,,,89,89,Vancouver Millionaires,,,,,,,,
1911,PCHA,NWR,PO1,,,1,,15,9,6,0.0,,18,,,78,77,New Westminster Royals,,,,,,,,
1950,NHL,BOS,BOS,,,4,SF,70,22,30,18.0,,62,,,178,197,Boston Bruins,654.0,,,,,,,
2000,NHL,VAN,VAN,WC,NW,3,CQF,82,36,28,11.0,7.0,90,,,239,238,Vancouver Canucks,1113.0,22.0,71.0,416.0,11.0,74.0,387.0,12.0
1988,NHL,EDM,EDM,CC,SM,3,DSF,80,38,34,8.0,,84,,,325,306,Edmonton Oilers,1931.0,20.0,83.0,419.0,17.0,78.0,452.0,27.0
1983,NHL,TOR,TOR,CC,NO,5,,80,26,45,9.0,,61,,,303,387,Toronto Maple Leafs,1682.0,10.0,82.0,383.0,7.0,101.0,382.0,10.0
2001,NHL,BOS,BOS,EC,NE,1,CQF,82,43,24,6.0,9.0,101,,,236,201,Boston Bruins,1454.0,12.0,39.0,283.0,5.0,45.0,348.0,14.0
1989,NHL,WIN,PHO,CC,SM,3,DSF,80,37,32,11.0,,85,,,298,290,Winnipeg Jets,1639.0,10.0,65.0,347.0,7.0,57.0,333.0,14.0
1980,NHL,EDM,EDM,CC,SM,4,QF,80,29,35,16.0,,74,,,328,327,Edmonton Oilers,1544.0,18.0,77.0,347.0,7.0,85.0,348.0,13.0
1993,NHL,EDM,EDM,WC,PC,6,,84,25,45,14.0,,64,,,261,305,Edmonton Oilers,1858.0,12.0,74.0,402.0,9.0,78.0,401.0,2.0
1937,NHL,CHI,CHI,,AM,3,SC,48,14,25,9.0,,37,,,97,139,Chicago Black Hawks,242.0,,,,,,,
1969,NHL,PHI,PHI,,WD,5,,76,17,35,24.0,,58,,,197,225,Philadelphia Flyers,1123.0,16.0,46.0,296.0,9.0,58.0,311.0,7.0
1999,NHL,BUF,BUF,EC,NE,3,CQF,82,35,32,11.0,4.0,85,,,213,204,Buffalo Sabres,1173.0,10.0,37.0,351.0,10.0,54.0,361.0,8.0
1912,PCHA,VA1,SPO,,,1,WCS,15,10,5,0.0,,20,,,68,56,Victoria Aristocrats,,,,,,,,
2007,NHL,PHI,PHI,EC,AT,4,CF,82,42,29,,11.0,95,3.0,6.0,248,233,Philadelphia Flyers,1471.0,14.0,84.0,385.0,6.0,65.0,388.0,13.0
1914,PCHA,VML,VMR,,,1,SC,17,13,4,0.0,,26,,,115,71,Vancouver Millionaires,,,,,,,,
1972,NHL,NYR,NYR,,ED,3,SF,78,47,23,8.0,,102,,,297,208,New York Rangers,765.0,8.0,54.0,238.0,5.0,39.0,250.0,5.0
2008,NHL,NAS,NAS,WC,CE,5,,82,40,34,,8.0,88,6.0,5.0,213,233,Nashville Predators,994.0,12.0,50.0,318.0,8.0,59.0,338.0,9.0
1991,NHL,NJD,NJD,WA,PT,4,DSF,80,38,31,11.0,,87,,,289,259,New Jersey Devils,1611.0,8.0,59.0,338.0,10.0,68.0,374.0,15.0
1981,NHL,TOR,TOR,CC,NO,5,,80,20,44,16.0,,56,,,298,380,Toronto Maple Leafs,1888.0,10.0,58.0,292.0,6.0,99.0,363.0,10.0
1947,NHL,MTL,MTL,,,5,,60,20,29,11.0,,51,,,147,169,Montreal Canadiens,722.0,,,,,,,
1954,NHL,BOS,BOS,,,4,SF,70,23,26,21.0,,67,,,169,188,Boston Bruins,863.0,,,,,,,
2001,NHL,NYI,NYI,EC,AT,2,CQF,82,42,28,8.0,4.0,96,,,239,220,New York Islanders,1255.0,14.0,59.0,363.0,10.0,52.0,366.0,17.0
1983,NHL,WIN,PHO,CC,SM,4,DSF,80,31,38,11.0,,73,,,340,374,Winnipeg Jets,1579.0,10.0,80.0,374.0,18.0,86.0,341.0,13.0
2002,NHL,DAL,DAL,WC,PC,1,CSF,82,46,17,15.0,4.0,111,,,245,169,Dallas Stars,1166.0,28.0,62.0,327.0,6.0,50.0,346.0,9.0
2005,NHL,TOR,TOR,EC,NE,4,,82,41,33,,8.0,90,3.0,7.0,257,270,Toronto Maple Leafs,1398.0,20.0,107.0,501.0,12.0,99.0,496.0,14.0
1988,NHL,STL,STL,CC,NO,2,DF,80,33,35,12.0,,78,,,275,285,St. Louis Blues,1675.0,14.0,74.0,370.0,12.0,83.0,356.0,5.0
1972,NHL,NYI,NYI,,ED,8,,78,12,60,6.0,,30,,,170,347,New York Islanders,881.0,10.0,28.0,258.0,13.0,63.0,261.0,2.0
1913,NHA,TBS,TBS,,,1,SC,20,13,7,0.0,,26,,,93,65,Toronto Blueshirts,,,,,,,,
1996,NHL,TBL,TBL,EC,AT,6,,82,32,40,10.0,,74,,,217,247,Tampa Bay Lightning,1686.0,10.0,47.0,340.0,9.0,55.0,361.0,13.0
1966,NHL,BOS,BOS,,,6,,70,17,43,10.0,,44,,,182,253,Boston Bruins,764.0,,34.0,250.0,9.0,53.0,240.0,4.0
1995,NHL,HAR,CAR,EC,NE,4,,82,34,39,9.0,,77,,,237,259,Hartford Whalers,1844.0,18.0,67.0,372.0,9.0,83.0,429.0,8.0
1944,NHL,NYR,NYR,,,6,,50,11,29,10.0,,32,,,154,247,New York Rangers,315.0,,,,,,,
