awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1980,NL,murphda05,23,336,0.0
MVP,1980,AL,quiseda01,70,392,0.0
MVP,1956,AL,bollifr01,3,336,0.0
MVP,1990,AL,brettge01,60,392,0.0
MVP,1953,AL,reynoal01,37,336,0.0
MVP,1935,AL,allenjo02,5,80,0.0
MVP,1984,NL,samueju01,1,336,0.0
MVP,1972,NL,blassst01,9,336,0.0
MVP,1931,NL,kleinch01,55,80,
MVP,1981,NL,cromawa01,3,336,0.0
Cy Young,1970,NL,perryga01,51,120,1.0
Rookie of the Year,2004,AL,takatsh01,44,140,1.0
MVP,1973,AL,allendi01,1,336,0.0
MVP,2004,NL,smoltjo01,6,448,0.0
MVP,1952,AL,rogovsa01,4,336,0.0
MVP,1945,AL,johnsbo01,6,336,0.0
Cy Young,2000,AL,pettian01,7,140,0.0
MVP,1984,AL,quiseda01,235,392,5.0
Cy Young,1983,AL,dotsori01,9,140,0.0
MVP,1971,NL,aaronha01,180,336,0.0
MVP,2006,AL,guillca01,34,392,0.0
MVP,1938,NL,danniha01,13,336,0.0
MVP,1935,NL,derripa01,4,80,0.0
MVP,2003,AL,giambja01,36,392,1.0
MVP,1956,AL,willite01,70,336,0.0
Rookie of the Year,1975,NL,eastwra01,1,24,1.0
MVP,2002,NL,edmonji01,6,448,0.0
MVP,1983,AL,riceji01,150,392,0.0
MVP,1967,NL,javieju01,41,280,0.0
MVP,2011,AL,cabremi01,193,392,2.0
Rookie of the Year,2002,AL,ellisma01,1,140,0.0
MVP,1952,AL,portebo01,1,336,0.0
MVP,1966,NL,cepedor01,22,280,0.0
MVP,1951,AL,woodlge01,5,336,0.0
MVP,1934,NL,lopezal01,1,80,0.0
MVP,1911,AL,cobbty01,64,64,8.0
MVP,1934,NL,wanerpa01,50,80,
MVP,1972,NL,seaveto01,2,336,0.0
Rookie of the Year,2002,NL,simonja01,1,160,0.0
MVP,1951,NL,reesepe01,15,336,0.0
MVP,1980,AL,yountro01,8,392,0.0
MVP,1997,AL,clemero02,56,392,0.0
MVP,2006,NL,carpech01,4,448,0.0
MVP,2002,NL,burrepa01,8,448,0.0
MVP,1974,NL,caprabu01,3,336,0.0
MVP,1938,AL,vosmijo01,7,336,0.0
MVP,1982,AL,jacksre01,107,392,1.0
MVP,1913,NL,mathech01,21,64,
MVP,1985,NL,mcgeewi01,280,336,14.0
MVP,1960,AL,willite01,25,336,0.0
MVP,1943,AL,boudrlo01,40,336,0.0
MVP,1927,NL,wilsoha01,9,80,0.0
MVP,1962,NL,groatdi01,7,280,0.0
MVP,1994,AL,keyji01,102,392,0.0
MVP,2009,AL,youklke01,150,392,0.0
MVP,1986,AL,bellge02,125,392,0.0
MVP,1951,NL,dicksmu01,59,336,1.0
Cy Young,1961,ML,fordwh01,9,18,9.0
MVP,1997,AL,rodriiv01,16,392,0.0
MVP,2009,NL,heltoto01,28,448,0.0
MVP,1996,NL,burksel01,186,392,0.0
MVP,1970,AL,howarfr01,91,336,1.0
MVP,1974,AL,burroje01,248,336,10.0
MVP,2010,NL,hollima01,32,448,0.0
Cy Young,1976,AL,palmeji01,108,120,19.0
MVP,1950,AL,lollash01,4,336,0.0
MVP,1966,AL,ageeto01,63,280,0.0
MVP,1937,AL,laryly01,4,80,0.0
MVP,1912,NL,sweenbi02,16,64,
MVP,1967,AL,yastrca01,275,280,19.0
MVP,2007,NL,cabremi01,18,448,0.0
MVP,1929,NL,grimmch01,13,80,
MVP,1926,NL,traynpi01,14,80,
MVP,1967,NL,mccarti01,136,280,0.0
MVP,1912,AL,wagnehe01,12,64,
Rookie of the Year,1986,NL,mitchke01,22,120,1.0
MVP,1952,AL,runnepe01,8,336,0.0
MVP,1972,NL,marshmi01,22,336,0.0
MVP,1942,AL,bonhati01,102,336,0.0
Rookie of the Year,1988,NL,jordari02,2,120,0.0
MVP,1963,NL,demetdo01,3,280,0.0
MVP,1979,NL,madlobi01,14,336,1.0
MVP,1989,AL,eckerde01,116,392,3.0
Rookie of the Year,1948,ML,beardge01,8,48,8.0
MVP,1993,NL,bagweje01,3,392,0.0
Rookie of the Year,1955,AL,klausbi01,5,24,5.0
Rookie of the Year,1990,NL,walkela01,1,120,0.0
Rookie of the Year,1963,AL,peterga01,10,20,10.0
MVP,1989,NL,sandbry01,157,336,0.0
MVP,1961,NL,willsma01,36,224,0.0
MVP,1983,NL,oroscje01,14,336,0.0
MVP,1990,AL,guilloz01,10,392,0.0
Cy Young,2008,AL,leecl02,132,140,24.0
MVP,1913,AL,mcbrige01,5,64,0.0
Rookie of the Year,1953,NL,repulri01,2,24,2.0
MVP,1961,AL,gentiji01,157,280,5.0
MVP,1962,AL,fordwh01,6,280,0.0
Cy Young,1990,AL,stewada01,43,140,3.0
MVP,1969,AL,tatumke01,2,336,0.0
Rookie of the Year,1971,AL,griffdo01,3,24,3.0
MVP,1931,NL,rootch01,3,80,0.0
MVP,1937,NL,turneji01,30,80,0.0
MVP,2007,AL,lowelmi01,126,392,0.0
MVP,1977,NL,fingero01,17,336,0.0
MVP,2009,AL,rodrial01,31,392,0.0
Rookie of the Year,1986,AL,cansejo01,110,140,16.0
MVP,1992,NL,sandbry01,12,336,0.0
MVP,1934,NL,frankfr02,4,80,0.0
MVP,1924,NL,highan01,9,80,0.0
Rookie of the Year,1994,AL,edmonji01,2,140,0.0
MVP,1944,NL,barrejo01,8,336,0.0
MVP,1962,NL,roebued01,2,280,0.0
MVP,1952,NL,mcmilro01,15,336,0.0
MVP,1942,NL,mccorfr01,4,336,0.0
Cy Young,1999,AL,seleaa01,4,140,0.0
MVP,1994,NL,wallati01,4,392,0.0
MVP,1981,AL,fingero01,319,392,15.0
MVP,1926,AL,mostijo01,33,64,
MVP,2003,NL,abreubo01,3,448,0.0
MVP,1944,NL,sandera01,25,336,0.0
MVP,1953,AL,zernigu01,16,336,0.0
Cy Young,1991,AL,langsma01,7,140,0.0
Cy Young,1995,AL,mussimi01,14,140,0.0
MVP,1948,AL,heganji01,10,336,0.0
Rookie of the Year,2005,NL,atkinga01,17,160,1.0
MVP,1924,AL,flagsir01,5,64,0.0
MVP,1923,AL,perkicy01,1,64,0.0
MVP,1996,AL,thomeji01,9,392,0.0
Rookie of the Year,1987,AL,greenmi01,9,140,0.0
MVP,1925,NL,harpege02,3,80,0.0
MVP,1967,AL,kalinal01,88,280,0.0
MVP,2001,NL,gilesbr02,1,448,0.0
MVP,1972,NL,carltst01,124,336,1.0
MVP,1946,AL,marchph01,5,336,0.0
MVP,1939,AL,dimagjo01,280,336,15.0
MVP,1968,NL,brilene01,4,280,0.0
Cy Young,1993,AL,johnsra05,75,140,6.0
MVP,1936,NL,medwijo01,30,80,0.0
Cy Young,1991,AL,clemero02,119,140,21.0
Cy Young,1994,NL,freemma02,4,140,0.0
Cy Young,1981,AL,vuckope01,8,140,0.0
Rookie of the Year,1954,AL,kalinal01,1,24,1.0
Rookie of the Year,1952,NL,blackjo02,19,24,19.0
Cy Young,2008,AL,rodrifr03,32,140,0.0
Cy Young,1996,NL,neaglde01,2,140,0.0
Rookie of the Year,1993,AL,amarari01,8,140,0.0
MVP,1934,AL,cochrmi01,67,80,
MVP,1985,NL,reardje01,4,336,0.0
MVP,1954,NL,mayswi01,283,336,16.0
MVP,1983,NL,schmimi01,191,336,1.0
MVP,2005,NL,pujolal01,378,448,18.0
MVP,2009,AL,cuddymi01,4,392,0.0
MVP,1972,AL,tiantlu01,70,336,0.0
MVP,2004,AL,hunteto01,4,392,0.0
MVP,1945,NL,milleed03,2,336,0.0
MVP,1913,AL,mcinnst01,12,64,
Cy Young,1977,AL,campbbi02,25,140,1.0
MVP,1992,AL,devermi01,109,392,0.0
MVP,1994,AL,puckeki01,100,392,0.0
Cy Young,2012,NL,lohseky01,6,224,0.0
Rookie of the Year,1969,AL,nagymi01,6,24,6.0
MVP,1939,AL,mcnaier01,5,336,0.0
MVP,1955,AL,sievero01,9,336,0.0
Rookie of the Year,1978,NL,smithoz01,8,24,8.0
MVP,1961,NL,malkmbo01,1,224,0.0
Rookie of the Year,1993,AL,seleaa01,19,140,0.0
Cy Young,1985,AL,blylebe01,9,140,1.0
MVP,1932,AL,gehrilo01,55,80,
MVP,1931,AL,stewale01,2,80,0.0
MVP,1986,AL,baylodo01,32,392,0.0
Rookie of the Year,2004,AL,cabreda01,29,140,0.0
Rookie of the Year,1984,NL,goodedw01,118,120,23.0
MVP,1977,NL,reuscri01,3,336,0.0
MVP,1993,NL,justida01,183,392,0.0
MVP,1944,NL,holmeto01,6,336,0.0
MVP,1940,AL,weathro01,34,336,0.0
MVP,1939,NL,milleed03,1,336,0.0
MVP,1956,NL,ashburi01,1,336,0.0
MVP,1979,NL,parrila01,128,336,0.0
Cy Young,1976,NL,eastwra01,6,120,0.0
MVP,1937,AL,cronijo01,19,80,0.0
MVP,1947,AL,willite01,201,336,3.0
MVP,1997,AL,vaughmo01,2,392,0.0
MVP,1946,AL,caldwea01,18,336,0.0
MVP,1971,NL,johnsje01,12,336,0.0
Cy Young,1998,AL,wellsda01,31,140,0.0
Cy Young,1991,NL,glavito02,110,120,19.0
MVP,1922,AL,rommeed01,31,64,
MVP,1976,AL,tiantlu01,3,336,0.0
Cy Young,1972,NL,seaveto01,6,120,0.0
Rookie of the Year,1963,AL,wardpe01,6,20,6.0
MVP,1913,AL,collied01,30,64,
MVP,1969,AL,perraro01,25,336,0.0
MVP,1929,NL,fribebe01,4,80,0.0
Cy Young,1991,AL,morrija02,17,140,3.0
Rookie of the Year,1998,NL,heltoto01,119,160,15.0
MVP,1927,NL,willicy01,6,80,0.0
MVP,2006,NL,beltrca01,211,448,0.0
MVP,1978,AL,carewro01,46,392,0.0
MVP,2000,NL,sheffga01,71,448,0.0
MVP,1985,NL,gwynnto01,1,336,0.0
MVP,1985,AL,lampde01,3,392,0.0
MVP,1952,AL,eastelu01,40,336,0.0
MVP,1993,AL,alomaro01,102,392,0.0
MVP,1945,AL,richapa01,35,336,0.0
MVP,1975,AL,hunteca01,31,336,0.0
MVP,2011,NL,morsemi01,5,448,0.0
MVP,1987,AL,mcgwima01,109,392,0.0
MVP,1968,AL,jacksre01,8,280,0.0
Cy Young,1971,AL,woodwi01,23,120,1.0
MVP,2000,NL,johnsra05,5,448,0.0
MVP,1945,NL,lopezal01,2,336,0.0
MVP,1995,AL,johnsra05,111,392,0.0
MVP,1941,AL,kellech01,126,336,0.0
MVP,1928,AL,hodapjo01,2,64,0.0
Cy Young,1969,AL,mclaide01,10,24,10.0
Rookie of the Year,1995,NL,johnsch04,1,140,0.0
MVP,1974,AL,blairpa01,27,336,0.0
Cy Young,1967,NL,bunniji01,1,20,1.0
MVP,1954,AL,foxne01,30,336,0.0
MVP,1927,AL,dykesji01,14,64,0.0
Cy Young,2004,NL,sheetbe01,1,160,0.0
Rookie of the Year,1983,AL,kittlro01,104,140,15.0
MVP,1997,NL,bondsba01,123,392,0.0
Cy Young,1998,NL,leiteal01,3,160,0.0
MVP,2004,NL,beltrad01,311,448,6.0
MVP,2006,AL,konerpa01,3,392,0.0
MVP,2009,NL,ramirha01,233,448,0.0
Rookie of the Year,1985,NL,colemvi01,120,120,24.0
Cy Young,1970,AL,palmeji01,11,120,1.0
MVP,1937,NL,whitnpi01,13,80,0.0
MVP,2011,NL,victosh01,18,448,0.0
MVP,1911,NL,brownmo01,4,64,0.0
MVP,1928,AL,lyonste01,2,64,0.0
MVP,2010,AL,beltrad01,83,392,0.0
Cy Young,1994,AL,johnsra05,24,140,2.0
MVP,2006,NL,camermi01,2,448,0.0
Cy Young,1960,ML,mcdanli01,1,16,1.0
MVP,1994,AL,vaughmo01,10,392,0.0
MVP,1994,NL,willima04,281,392,0.0
MVP,1936,AL,applilu01,65,80,
MVP,1996,AL,vaughmo01,132,392,0.0
MVP,1965,AL,treshto01,23,280,0.0
MVP,1983,AL,guidrro01,2,392,0.0
MVP,1963,NL,malonji01,7,280,0.0
MVP,1963,AL,rolliri01,5,280,0.0
MVP,1944,AL,spencst01,56,336,0.0
MVP,2003,NL,sosasa01,53,448,0.0
Cy Young,1993,NL,portuma01,2,140,0.0
MVP,1914,NL,mccarle01,3,64,0.0
MVP,1965,NL,malonji01,7,280,0.0
MVP,1922,AL,collied01,18,64,
MVP,1924,AL,bassljo01,22,64,
Rookie of the Year,1989,NL,waltoje01,116,120,22.0
MVP,1991,NL,larkiba01,2,336,0.0
Cy Young,1974,NL,mcgloly01,1,120,0.0
MVP,1957,NL,snidedu01,10,336,0.0
MVP,1925,AL,meusebo01,6,64,0.0
MVP,1972,AL,rudijo01,164,336,1.0
MVP,2010,NL,hartco01,2,448,0.0
MVP,1938,AL,troskha01,22,336,
MVP,1959,AL,powervi01,5,336,0.0
MVP,2000,NL,piazzmi01,271,448,3.0
MVP,1946,AL,wagneha01,1,336,0.0
MVP,1960,AL,bunniji01,3,336,0.0
MVP,1979,NL,benchjo01,7,336,0.0
MVP,1983,NL,cruzjo01,76,336,0.0
MVP,1969,NL,jonescl01,82,336,0.0
MVP,1998,AL,palmera01,2,392,0.0
Cy Young,2011,NL,cainma01,3,224,0.0
MVP,1963,NL,willsma01,9,280,0.0
MVP,1997,NL,jonesch06,70,392,0.0
Rookie of the Year,1998,NL,leetr01,21,160,0.0
MVP,1950,NL,westrwe01,3,336,0.0
Rookie of the Year,1979,AL,davisro02,3,28,3.0
MVP,1951,NL,roepr01,138,336,2.0
Rookie of the Year,1956,AL,colavro01,1,24,1.0
MVP,1936,NL,derripa01,6,80,0.0
MVP,1931,NL,cuccito01,1,80,0.0
MVP,1973,NL,fergujo01,7,336,0.0
MVP,1954,AL,bauerha01,4,336,0.0
MVP,1914,AL,bakerfr01,17,64,
Rookie of the Year,1986,NL,krukjo01,1,120,0.0
MVP,1993,AL,ripkeca01,7,392,0.0
MVP,1970,NL,sanguma01,36,336,0.0
MVP,1939,AL,foxxji01,170,336,1.0
Cy Young,2007,NL,smoltjo01,2,160,0.0
MVP,1984,NL,sandbry01,326,336,22.0
MVP,1985,AL,saberbr01,45,392,0.0
MVP,1997,AL,thomeji01,89,392,0.0
MVP,1963,AL,foxne01,2,280,0.0
MVP,1932,AL,manushe01,41,80,
MVP,1993,AL,mcdowja01,51,392,0.0
MVP,1926,AL,ricesa01,18,64,
Cy Young,1977,NL,suttebr01,5,120,0.0
MVP,1987,AL,joynewa01,17,392,0.0
MVP,1964,NL,davisto02,4,280,0.0
MVP,2003,AL,ortizda01,130,392,4.0
MVP,1927,NL,hartnga01,12,80,
MVP,1936,NL,deandi01,53,80,0.0
MVP,1926,AL,melilsk01,6,64,0.0
MVP,1962,AL,wagnele01,85,280,0.0
MVP,1949,NL,raffeke01,8,336,0.0
MVP,1953,NL,matheed01,216,336,3.0
MVP,1978,NL,stargwi01,39,336,0.0
Rookie of the Year,1980,NL,walkbo01,1,120,0.0
Cy Young,1996,NL,fasseje01,1,140,0.0
MVP,1956,AL,mantlmi01,336,336,24.0
MVP,1942,NL,starrra01,9,336,0.0
MVP,2005,AL,sheffga01,84,392,0.0
MVP,1971,AL,killeha01,5,336,0.0
Cy Young,2000,AL,mussimi01,1,140,0.0
MVP,1926,AL,mcmanma01,4,64,0.0
MVP,1913,NL,brownmo01,1,64,0.0
Rookie of the Year,1995,AL,greensh01,8,140,0.0
MVP,1982,NL,murphda05,283,336,14.0
MVP,1992,AL,baergca01,31,392,0.0
Cy Young,1986,NL,goodedw01,1,120,0.0
MVP,1950,NL,sainjo01,12,336,0.0
MVP,1993,AL,cartejo01,25,392,0.0
Rookie of the Year,2005,NL,francje01,3,160,0.0
MVP,1961,NL,podrejo01,9,224,0.0
MVP,1971,AL,retteme01,8,336,0.0
MVP,1944,NL,musiast01,136,336,3.0
MVP,2007,NL,jonesch06,107,448,0.0
MVP,1940,AL,kuheljo01,18,336,0.0
MVP,1953,NL,ennisde01,14,336,0.0
MVP,1972,AL,campabe01,11,336,0.0
Rookie of the Year,2004,NL,matsuka01,1,160,0.0
MVP,1950,AL,lopated01,3,336,0.0
MVP,1989,AL,fernato01,9,392,0.0
MVP,2003,AL,anderga01,35,392,0.0
Cy Young,2002,NL,smoltjo01,21,160,0.0
MVP,2012,AL,verlaju01,58,392,0.0
MVP,1989,NL,johnsho01,153,336,0.0
MVP,2009,AL,canoro01,12,392,0.0
Rookie of the Year,1993,AL,gatesbr01,7,140,0.0
MVP,1944,NL,marioma01,190,336,7.0
MVP,1979,NL,niekrph01,11,336,0.0
Rookie of the Year,2000,AL,kennead01,1,140,0.0
Rookie of the Year,1975,NL,trillma01,1,24,1.0
Cy Young,1995,NL,schoupe01,55,140,0.0
MVP,2001,AL,gonzaju03,156,392,0.0
MVP,1965,NL,linzyfr01,16,280,0.0
MVP,1922,AL,heilmha01,8,64,
MVP,1979,AL,fordda01,1,392,0.0
MVP,1961,AL,fordwh01,102,280,0.0
MVP,1958,NL,boyerke01,31,336,0.0
MVP,1982,NL,mintogr01,44,336,0.0
MVP,2002,NL,gagneer01,44,448,0.0
MVP,1912,AL,cobbty01,17,64,
MVP,1997,NL,gwynnto01,113,392,0.0
Cy Young,1989,AL,mooremi01,10,140,0.0
MVP,2003,NL,hidalri01,9,448,0.0
MVP,1967,NL,mccovwi01,2,280,0.0
MVP,1991,AL,francju01,17,392,0.0
MVP,1976,NL,robinbi02,9,336,0.0
MVP,1980,NL,lefloro01,1,336,0.0
Cy Young,1985,AL,stiebda01,2,140,0.0
Cy Young,2012,AL,verlaju01,149,196,13.0
MVP,1974,AL,pinielo01,8,336,0.0
Rookie of the Year,1988,AL,perezme01,9,140,0.0
MVP,1969,AL,andremi01,3,336,0.0
MVP,1911,AL,creebi01,16,64,0.0
MVP,1934,NL,schumha02,16,80,
MVP,1996,NL,rodrihe02,9,392,0.0
MVP,1977,NL,luzingr01,255,336,9.0
Cy Young,1980,AL,gossari01,37,140,2.0
Cy Young,1991,AL,warddu01,3,140,0.0
MVP,1969,NL,huntro01,8,336,0.0
MVP,2008,NL,beltrca01,10,448,0.0
Cy Young,1976,NL,seaveto01,1,120,0.0
MVP,1966,NL,santoro01,23,280,0.0
Cy Young,1971,AL,mcnalda01,8,120,0.0
MVP,1924,NL,alexape01,1,80,0.0
MVP,1967,NL,hundlra01,5,280,0.0
MVP,1966,AL,hortowi01,4,280,0.0
MVP,1957,AL,fordwh01,4,336,0.0
MVP,2012,NL,phillbr01,18,448,0.0
Cy Young,2002,NL,colonba01,1,160,0.0
MVP,1928,NL,bottoji01,76,80,
MVP,1946,AL,willite01,224,336,9.0
MVP,1966,AL,robinbr01,153,280,0.0
MVP,1941,NL,ruckejo01,4,336,0.0
Rookie of the Year,1994,AL,gomezch02,6,140,0.0
Rookie of the Year,1989,AL,gordoto01,67,140,1.0
MVP,1999,AL,ramirma02,226,392,4.0
MVP,1914,AL,collied01,63,64,7.0
MVP,1987,NL,clarkwi02,128,336,0.0
MVP,1941,NL,walkedi02,34,336,1.0
MVP,1973,NL,maddoga01,3,336,0.0
Cy Young,1979,AL,kernji01,25,140,0.0
MVP,1943,NL,cavarph01,4,336,0.0
Rookie of the Year,2006,NL,willijo03,1,160,0.0
MVP,1912,AL,walshed01,30,64,
MVP,1967,NL,davisto02,3,280,0.0
MVP,1990,AL,fiskca01,16,392,0.0
MVP,1990,NL,myersra01,7,336,0.0
Rookie of the Year,1971,AL,manguan01,4,24,4.0
MVP,2009,AL,bayja01,78,392,0.0
MVP,1973,NL,millafe01,12,336,0.0
MVP,2007,NL,ramirar01,36,448,0.0
MVP,1952,AL,collijo01,2,336,0.0
MVP,1973,AL,scottge02,25,336,0.0
MVP,2011,NL,berkmla01,118,448,0.0
Rookie of the Year,1997,AL,cruzjo02,61,140,0.0
MVP,1952,NL,roepr01,7,336,0.0
Rookie of the Year,1973,NL,rogerst01,3,24,3.0
MVP,2005,NL,rolliji01,45,448,0.0
MVP,1913,NL,humphbe01,2,64,0.0
MVP,1925,AL,kammwi01,7,64,0.0
Cy Young,2007,NL,pennybr01,14,160,0.0
MVP,1937,AL,walkege02,3,80,0.0
MVP,2008,AL,mauerjo01,188,392,2.0
MVP,1944,NL,coopewa01,72,336,1.0
Rookie of the Year,1996,NL,renteed01,84,140,10.0
Cy Young,2006,AL,santajo01,140,140,28.0
MVP,1967,NL,staubru01,12,280,0.0
MVP,1994,AL,bereja01,1,392,0.0
MVP,1989,AL,esaskni01,19,392,0.0
MVP,1937,NL,wanerpa01,21,80,0.0
MVP,2012,AL,riosal01,17,392,0.0
Rookie of the Year,1996,AL,clarkto02,30,140,0.0
MVP,1956,AL,lemonbo01,40,336,0.0
MVP,1947,AL,stephve01,1,336,0.0
MVP,1994,AL,sierrru01,1,392,0.0
MVP,2001,NL,bondsba01,438,448,30.0
MVP,1960,AL,fornimi01,2,336,0.0
MVP,2012,AL,ibanera01,1,392,0.0
Cy Young,2001,AL,hudsoti01,1,140,0.0
MVP,1990,NL,strawda01,167,336,0.0
MVP,1913,NL,murrare01,4,64,0.0
MVP,2003,NL,renteed01,13,448,0.0
MVP,2000,NL,sosasa01,71,448,0.0
MVP,1926,NL,wilsoha01,25,80,
MVP,1940,NL,mccorfr01,274,336,16.0
MVP,1976,NL,cedence01,3,336,0.0
Cy Young,1982,AL,sutclri01,14,140,1.0
MVP,1954,AL,berrayo01,230,336,7.0
Rookie of the Year,1997,NL,perezne01,1,140,0.0
MVP,1983,AL,wrighge03,1,392,0.0
MVP,1926,AL,bluegos01,5,64,0.0
MVP,1934,NL,colliri02,32,80,
MVP,1969,NL,seaveto01,243,336,11.0
Cy Young,2009,AL,hernafe02,80,140,2.0
MVP,1956,AL,fordwh01,33,336,0.0
MVP,1942,NL,westma02,4,336,0.0
MVP,1950,AL,yosted01,8,336,0.0
Rookie of the Year,1968,NL,koosmje01,9,20,9.0
Cy Young,1977,AL,tananfr01,3,140,0.0
Rookie of the Year,1950,AL,carrach01,2,24,2.0
MVP,1974,NL,marshmi01,146,336,1.0
MVP,1927,NL,farredo01,4,80,0.0
Cy Young,1985,NL,valenfe01,4,120,0.0
MVP,2006,NL,ramirar01,5,448,0.0
MVP,1946,NL,ennisde01,61,336,0.0
Rookie of the Year,1989,AL,griffke02,21,140,1.0
Rookie of the Year,1977,NL,richage01,4,24,4.0
Rookie of the Year,1983,NL,deleojo01,3,120,0.0
Cy Young,1999,AL,riverma01,27,140,0.0
MVP,2003,AL,jeterde01,10,392,0.0
MVP,1982,NL,knighra01,1,336,0.0
MVP,1969,AL,robinfr02,162,336,2.0
MVP,1998,AL,clemero02,49,392,0.0
MVP,1995,NL,bondsba01,21,392,0.0
MVP,1980,AL,bellbu01,7,392,0.0
MVP,1981,AL,armasto01,139,392,1.0
Rookie of the Year,2005,AL,swishni01,6,140,0.0
MVP,1982,AL,murraed02,228,392,0.0
Cy Young,1974,NL,giustda01,1,120,0.0
MVP,2011,AL,gonzaad01,105,392,0.0
MVP,2004,NL,bondsba01,407,448,24.0
MVP,1975,NL,simmote01,103,336,0.0
Cy Young,1994,AL,smithle02,1,140,0.0
MVP,1931,NL,terrybi01,53,80,
MVP,1965,NL,rojasco01,5,280,0.0
Rookie of the Year,1988,NL,berryda01,3,120,0.0
Cy Young,1995,AL,coneda01,18,140,0.0
MVP,2002,AL,hunteto01,132,392,0.0
MVP,1948,AL,goodmbi01,4,336,0.0
MVP,1950,NL,newcodo01,14,336,0.0
MVP,1941,NL,camildo01,300,336,19.0
MVP,2002,AL,ramirma02,39,392,0.0
MVP,1991,AL,ericksc01,12,392,0.0
MVP,1980,NL,easlemi01,2,336,0.0
MVP,1984,AL,alexado01,1,392,0.0
Cy Young,1999,AL,foulkke01,1,140,0.0
MVP,1929,NL,traynpi01,27,80,
Rookie of the Year,1969,AL,tatumke01,4,24,4.0
MVP,1985,NL,cruzjo01,2,336,0.0
MVP,1913,AL,bushdo01,6,64,0.0
MVP,1929,NL,malonpa02,3,80,0.0
Rookie of the Year,1997,NL,guilljo01,4,140,0.0
Cy Young,1979,AL,marshmi01,7,140,0.0
MVP,1962,NL,skinnbo01,4,280,0.0
MVP,1952,NL,hackewa02,8,336,0.0
Rookie of the Year,1954,NL,conlege01,2,24,2.0
MVP,2002,AL,willibe02,32,392,0.0
MVP,1952,AL,piercbi02,3,336,0.0
Cy Young,1978,NL,tekulke01,12,120,0.0
Rookie of the Year,2002,NL,starkde01,1,160,0.0
MVP,1971,AL,otisam01,67,336,0.0
MVP,1991,NL,saboch01,1,336,0.0
MVP,1929,NL,jackstr01,8,80,0.0
MVP,1933,AL,applilu01,1,80,0.0
Rookie of the Year,1998,NL,woodke02,128,160,16.0
MVP,1993,AL,thomafr04,392,392,28.0
MVP,1954,AL,turlebo01,4,336,0.0
Cy Young,2007,AL,bedarer01,1,140,0.0
MVP,1943,AL,newsosk01,3,336,0.0
MVP,1973,AL,northbi01,3,336,0.0
MVP,1941,NL,crabtes01,5,336,0.0
MVP,1952,NL,kluszte01,16,336,0.0
Cy Young,2009,NL,carpech01,94,160,9.0
MVP,1941,NL,moorete01,26,336,
Rookie of the Year,1997,NL,guerrvl01,9,140,0.0
MVP,1938,AL,foxpe01,9,336,0.0
MVP,1922,AL,cutshge01,1,64,0.0
Cy Young,1976,AL,fingero01,1,120,0.0
MVP,1955,NL,postwa01,23,336,0.0
Rookie of the Year,1988,NL,belchti01,35,120,3.0
MVP,1932,NL,friscfr01,3,80,0.0
MVP,1911,AL,bushdo01,4,64,0.0
Rookie of the Year,1996,AL,damicje01,1,140,0.0
MVP,1940,NL,coonejo01,31,336,0.0
MVP,1947,AL,joosted01,35,336,2.0
MVP,1944,AL,lindejo01,8,336,0.0
MVP,1976,AL,yastrca01,26,336,0.0
Cy Young,1986,NL,scottmi03,98,120,15.0
MVP,1926,AL,fothebo01,6,64,0.0
MVP,1999,AL,giambja01,49,392,0.0
MVP,1926,NL,rootch01,8,80,0.0
MVP,1983,NL,leonaje01,2,336,0.0
Rookie of the Year,1980,AL,charbjo01,102,140,15.0
MVP,1982,AL,baylodo01,8,392,0.0
MVP,1970,AL,mcnalda01,22,336,0.0
MVP,2008,AL,sizemgr01,42,392,0.0
Cy Young,1999,NL,johnsra05,134,160,20.0
MVP,1982,NL,bucknbi01,38,336,0.0
Cy Young,1975,AL,kaatji01,7,120,0.0
MVP,1980,AL,armasto01,29,392,0.0
MVP,1943,NL,ottme01,9,336,0.0
MVP,1936,NL,ottme01,28,80,0.0
MVP,1981,NL,garvest01,1,336,0.0
MVP,1961,AL,romanjo01,1,280,0.0
MVP,2004,AL,guillca01,2,392,0.0
MVP,1952,NL,gordosi01,6,336,0.0
MVP,1945,AL,bentoal01,6,336,0.0
MVP,1932,NL,bergewa01,6,80,0.0
Cy Young,1990,AL,welchbo01,107,140,15.0
Rookie of the Year,1991,NL,lankfra01,28,120,0.0
MVP,1956,AL,scorehe01,18,336,0.0
MVP,1982,NL,dawsoan01,3,336,0.0
MVP,1951,AL,rizzuph01,47,336,1.0
Cy Young,1990,AL,thigpbo01,20,140,2.0
MVP,1995,NL,bagweje01,5,392,0.0
Cy Young,1995,AL,mesajo01,54,140,2.0
MVP,1940,AL,travice01,3,336,0.0
MVP,1978,NL,burroje01,7,336,0.0
MVP,1994,NL,gwynnto01,112,392,0.0
MVP,1964,AL,colavro01,5,280,0.0
Rookie of the Year,1978,AL,trammal01,1,28,1.0
MVP,1997,AL,johnsra05,42,392,0.0
MVP,1950,AL,norenir01,16,336,0.0
MVP,1914,AL,lewisdu01,4,64,0.0
MVP,1937,NL,meltocl01,17,80,0.0
MVP,1965,NL,lawve01,12,280,0.0
MVP,2001,NL,abreubo01,9,448,0.0
MVP,1972,NL,kingmda01,3,336,0.0
Cy Young,1995,NL,glavito02,30,140,0.0
MVP,1971,NL,torrejo01,318,336,21.0
