yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1942,AL,WS1,MIN,,7,151,77.0,62,89,,,Н,Н,653,5295,1364,224,49,40,581,536.0,98.0,29.0,,,817,685,4,68,12,11,4038,1496,50,558,496,222,133.0,0,Сенаторы Вашингтона,Стадион Гриффита I,403493.0,99,100,WSH,WS1,WS1
1908,NL,PHI,PHI,,4,155,78.0,83,71,,,Н,Н,504,5012,1223,194,68,11,334,,200.0,,,,445,325,2,116,22,6,4179,1167,8,379,476,238,75.0,0,Филадельфия Филадельфия,Кубок Бейкера,420660.0,103,102,PHI,PHI,PHI
2007,AL,LAA,ANA,W,1,162,,94,68,Y,Н,Н,Н,822,5554,1578,324,23,123,507,883.0,139.0,55.0,40.0,65.0,731,674,4,5,9,43,4305,1480,151,477,1156,101,154.0,0,Лос-Анджелесские ангелы Анахейма,Ангельский стадион,3365632.0,101,100,LAA,ANA,ANA
1901,AL,BOS,BOS,,2,138,69.0,79,57,,,Н,,759,4866,1353,183,104,37,331,282.0,157.0,,,,608,411,3,123,7,1,3651,1178,33,294,396,329,104.0,0,Бостонские американцы,Земля Хантингтон-авеню,289448.0,98,96,BOS,BOS,BOS
1911,NL,PHI,PHI,,4,153,76.0,79,73,,,Н,Н,658,5044,1307,214,56,60,490,588.0,153.0,,,,669,503,3,90,20,10,4119,1285,43,598,697,231,113.0,0,Филадельфия Филадельфия,Кубок Бейкера,416000.0,101,101,PHI,PHI,PHI
1884,AA,SL4,STL,,4,110,,67,40,,,Н,Н,658,3952,986,151,60,11,174,339.0,,,,,539,293,2,99,8,0,2961,881,16,172,477,489,,0,Сент-Луис Браунс,Парк I для спортсменов,,104,101,STL,SL4,SL4
1978,NL,HOU,HOU,W,5,162,81.0,74,88,Н,,Н,Н,605,5458,1408,231,45,70,434,743.0,178.0,59.0,,,634,581,3,48,17,23,4320,1328,86,578,930,132,109.0,0,Хьюстон Астрос,Астродом,1126145.0,92,92,HOU,HOU,HOU
1873,,WS5,WBL,,7,39,,8,31,,,Н,,283,1563,408,45,25,3,19,33.0,5.0,5.0,,,485,181,4,39,0,0,1038,593,11,22,7,240,,0,Голубые ноги Вашингтона,Олимпийские игры,,96,102,WAS,WS5,WS5
2008,AL,SEA,SEA,W,4,162,,61,101,Н,Н,Н,Н,671,5643,1498,285,20,124,417,890.0,90.0,32.0,38.0,42.0,811,754,4,4,4,36,4306,1544,161,626,1016,99,159.0,0,Морские пехотинцы Сиэтла,Поле Safeco,2329702.0,97,97,SEA,SEA,SEA
1953,AL,CLE,CLE,,2,155,78.0,92,62,,,Н,Н,770,5285,1426,201,29,160,609,683.0,33.0,29.0,,,627,555,3,81,11,15,4119,1311,92,519,586,126,197.0,0,Индейцы Кливленда,Стадион Кливленда,1069176.0,98,94,CLE,CLE,CLE
1996,AL,TEX,TEX,W,1,163,81.0,90,72,Y,Н,Н,Н,928,5702,1622,323,32,221,660,1041.0,83.0,26.0,,,799,750,4,19,6,43,4347,1569,168,582,976,87,150.0,0,Техасские рейнджеры,Баллпарк в Арлингтоне,2889020.0,105,105,TEX,TEX,TEX
1938,NL,CIN,CIN,,4,151,77.0,82,68,,,Н,Н,723,5391,1495,251,57,110,366,518.0,19.0,,,,634,548,3,72,11,16,4086,1329,75,463,542,169,133.0,0,Красные Цинциннати,Кросли Филд,706756.0,98,97,CIN,CIN,CIN
1888,NL,DTN,DTN,,5,134,,68,63,,,Н,Н,721,4849,1275,177,72,51,307,396.0,193.0,,,,629,365,2,130,10,1,3597,1115,44,183,522,463,,0,&lt; &lt; Детройт &gt; &gt;,Парк отдыха,,100,97,DTN,DTN,DTN
1916,AL,SLA,BAL,,5,158,79.0,79,75,,,Н,Н,588,5159,1262,181,50,14,627,640.0,234.0,,,,545,414,2,74,9,13,4329,1292,15,478,505,248,120.0,0,Сент-Луис Браунс,Парк IV для спортсменов,335740.0,95,97,SLB,SLA,SLA
1891,AA,SL4,STL,,2,141,,85,51,,,Н,,976,5005,1330,169,51,58,625,440.0,283.0,,,,753,444,3,103,8,5,3666,1106,50,576,621,466,,0,Сент-Луис Браунс,Парк I для спортсменов,,108,108,STL,SL4,SL4
1957,NL,CIN,CIN,,4,154,77.0,80,74,,,Н,Н,747,5389,1452,251,33,187,546,752.0,51.0,36.0,,,781,716,4,40,5,29,4185,1486,179,429,707,107,139.0,0,Красные ножки Цинциннати,Кросли Филд,1070850.0,106,105,CIN,CIN,CIN
1944,NL,NY1,SFG,,5,155,75.0,67,87,,,Н,Н,682,5306,1398,191,47,93,512,480.0,39.0,,,,773,650,4,47,4,21,4089,1413,116,587,499,179,128.0,0,Нью-Йорк Гиганты,Поло Земля IV,674483.0,99,101,NYG,NY1,NY1
1879,NL,CL2,CBL,,6,82,,27,55,,,Н,,322,2987,666,116,29,4,37,214.0,,,,,461,218,2,79,3,0,2223,818,4,116,287,405,42.0,0,Блюз Кливленда,Парк Кеннард Стрит,,99,100,CLV,CL2,CL2
1977,AL,CLE,CLE,E,5,161,81.0,71,90,Н,,Н,Н,676,5491,1476,221,46,100,531,688.0,87.0,87.0,,,739,661,4,45,8,30,4356,1441,136,550,876,130,145.0,0,Индейцы Кливленда,Стадион Кливленда,900365.0,96,97,CLE,CLE,CLE
1913,AL,SLA,BAL,,8,155,77.0,57,96,,,Н,Н,528,5031,1193,179,73,18,455,769.0,209.0,,,,642,470,3,104,14,5,4146,1369,21,454,476,301,125.0,0,Сент-Луис Браунс,Парк IV для спортсменов,250330.0,97,100,SLB,SLA,SLA
1922,NL,CIN,CIN,,2,156,79.0,86,68,,,Н,Н,766,5282,1561,226,99,45,436,381.0,130.0,136.0,,,677,543,3,88,8,3,4155,1481,49,326,357,205,147.0,0,Красные Цинциннати,Кросли Филд,493754.0,98,97,CIN,CIN,CIN
2012,AL,CHA,CHW,C,2,162,81.0,85,77,Н,Н,Н,Н,748,5518,1409,228,29,211,461,1203.0,109.0,43.0,65.0,36.0,676,646,4,6,2,37,4337,1365,186,503,1246,70,154.0,0,Чикаго Уайт Сокс,Поле сотовой связи США,1965955.0,106,106,CHW,CHA,CHA
1943,NL,CIN,CIN,,2,155,78.0,87,67,,,Н,Н,608,5329,1362,229,47,43,445,476.0,49.0,,,,543,488,3,78,18,17,4212,1299,38,579,498,121,193.0,0,Красные Цинциннати,Кросли Филд,379122.0,99,99,CIN,CIN,CIN
1980,NL,HOU,HOU,W,1,163,81.0,93,70,Y,,Н,Н,637,5566,1455,231,67,75,540,755.0,194.0,74.0,,,589,510,3,31,18,41,4446,1367,69,466,929,140,145.0,0,Хьюстон Астрос,Астродом,2278217.0,92,91,HOU,HOU,HOU
2005,AL,MIN,MIN,C,3,162,81.0,83,79,Н,Н,Н,Н,688,5564,1441,269,32,134,485,978.0,102.0,44.0,59.0,42.0,662,604,3,9,8,44,4393,1458,169,348,965,102,171.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,2034243.0,102,102,MIN,MIN,MIN
1927,NL,PIT,PIT,,1,156,79.0,94,60,,,Y,Н,817,5397,1648,258,78,54,437,355.0,65.0,,,,659,563,3,90,10,10,4155,1400,58,418,435,187,130.0,0,Питтсбургские пираты,Поле Форбса,869720.0,107,105,PIT,PIT,PIT
1990,AL,TOR,TOR,E,2,162,81.0,86,76,Н,,Н,Н,767,5589,1479,263,50,167,526,970.0,111.0,52.0,,,661,620,3,6,9,48,4362,1434,143,445,892,86,144.0,0,Торонтские синие джеи,Скайдом,3885284.0,106,105,TOR,TOR,TOR
1977,NL,SLN,STL,E,3,162,83.0,83,79,Н,,Н,Н,737,5527,1490,252,56,96,489,823.0,134.0,112.0,,,688,612,3,26,10,31,4338,1420,139,532,768,139,174.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1659287.0,99,99,STL,SLN,SLN
2001,AL,DET,DET,C,4,162,81.0,66,96,Н,Н,Н,Н,724,5537,1439,291,60,139,466,972.0,133.0,61.0,51.0,49.0,876,795,5,16,2,34,4288,1624,180,553,859,131,165.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Парк &quot; Комерика &quot;,1921305.0,93,95,DET,DET,DET
1890,PL,CHP,CHP,,4,138,,75,62,,,Н,,886,4968,1311,200,95,31,492,410.0,276.0,,,,770,459,3,124,5,2,3657,1238,27,503,460,492,,0,Чикагские пираты,,,104,103,CHI,CHP,CHP
1926,NL,BRO,LAD,,6,155,76.0,71,82,,,Н,Н,623,5130,1348,246,62,40,475,464.0,76.0,,,,705,578,3,83,5,9,4083,1440,50,472,517,228,95.0,0,Бруклинские Робинс,Эббетс Поле,650819.0,98,100,BRO,BRO,BRO
1933,NL,CHN,CHC,,3,154,79.0,86,68,,,Н,Н,646,5255,1422,256,51,72,392,475.0,52.0,,,,536,443,2,95,16,9,4086,1316,51,413,488,168,163.0,0,Чикаго Кабс,Филд Уригли,594112.0,100,99,CHC,CHN,CHN
1954,AL,PHA,OAK,,8,156,77.0,51,103,,,Н,Н,542,5206,1228,191,41,94,504,677.0,30.0,29.0,,,875,789,5,49,3,13,4113,1523,141,685,555,166,163.0,0,Филадельфия Атлетика,Стадион Конни Мак,304666.0,100,105,PHA,PHA,PHA
1998,NL,MIL,MIL,C,5,162,81.0,74,88,Н,Н,Н,Н,707,5541,1439,266,17,152,532,1039.0,81.0,59.0,,,812,746,4,2,2,39,4353,1538,188,550,1063,110,192.0,0,Милуоки Брюэрс,Окружной стадион,1811593.0,100,101,MIL,ML4,MIL
1989,AL,CLE,CLE,E,6,162,81.0,73,89,Н,,Н,Н,604,5463,1340,221,26,127,499,934.0,74.0,51.0,,,654,589,3,23,13,38,4359,1423,107,452,844,118,126.0,0,Индейцы Кливленда,Стадион Кливленда,1285542.0,101,102,CLE,CLE,CLE
1892,NL,CIN,CIN,,5,155,,82,68,,,Н,,766,5349,1288,155,75,44,503,474.0,270.0,,,,731,485,3,130,8,2,4131,1327,39,535,437,402,,0,Красные Цинциннати,Парк I Лиги в Цинциннати,196473.0,99,99,CIN,CIN,CIN
1872,,BR2,BRA,,6,37,,9,28,,,Н,,237,1466,370,46,10,0,19,24.0,17.0,14.0,,,473,189,5,37,0,0,1008,561,6,19,0,358,,0,Бруклинские Атлантики,Капитолийные земли,,115,122,BRA,BR2,BR2
1940,AL,CHA,CHW,,4,155,78.0,82,72,,,Н,Н,735,5386,1499,238,63,73,496,569.0,52.0,60.0,,,672,576,3,83,10,18,4158,1335,111,480,574,185,125.0,0,Чикаго Уайт Сокс,Парк Комиски,660336.0,102,101,CHW,CHA,CHA
2011,NL,MIL,MIL,C,1,162,,96,66,Y,Н,Н,Н,721,5447,1422,276,31,185,481,1083.0,94.0,31.0,56.0,44.0,638,582,3,1,13,47,4325,1348,147,440,1257,111,131.0,0,Милуоки Брюэрс,Миллер Парк,3071373.0,103,102,MIL,ML4,MIL
1987,NL,PHI,PHI,E,4,162,81.0,80,82,Н,,Н,Н,702,5475,1390,248,51,169,587,1109.0,111.0,49.0,,,749,673,4,13,7,48,4344,1453,167,587,877,121,137.0,0,Филадельфия Филадельфия,Стадион ветеранов,2100110.0,103,104,PHI,PHI,PHI
1927,NL,NY1,SFG,,3,155,74.0,92,62,,,Н,Н,817,5372,1594,251,62,109,461,462.0,73.0,,,,720,609,3,65,7,16,4143,1520,77,453,442,195,160.0,0,Нью-Йорк Гиганты,Поло Земля IV,858190.0,99,98,NYG,NY1,NY1
1921,NL,SLN,STL,,3,154,78.0,87,66,,,Н,Н,809,5309,1635,260,88,83,382,452.0,94.0,94.0,,,681,551,3,70,10,16,4113,1486,61,399,464,219,130.0,0,Кардиналы Сент-Луиса,Парк IV для спортсменов,384773.0,97,96,STL,SLN,SLN
1944,NL,BSN,ATL,,6,155,78.0,65,89,,,Н,Н,593,5282,1299,250,39,79,456,509.0,37.0,,,,674,566,3,70,13,12,4164,1430,80,527,454,182,160.0,0,Бостонские храбрые,Поле храбрых,208691.0,104,106,BSN,BSN,BSN
1908,AL,DET,DET,,1,154,78.0,90,63,,,Y,Н,647,5115,1347,199,86,19,320,,165.0,,,,547,366,2,119,15,5,4122,1313,12,318,553,298,95.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Парк Беннетт,436199.0,104,101,DET,DET,DET
1959,AL,KC1,OAK,,7,154,77.0,66,88,,,Н,Н,681,5264,1383,231,43,117,481,780.0,34.0,24.0,,,760,657,4,44,8,21,4080,1452,148,492,703,159,156.0,0,Канзас-Сити Атлетика,Муниципальный стадион I,963683.0,102,104,KCA,KC1,KC1
1970,NL,HOU,HOU,W,4,162,81.0,79,83,Н,,Н,Н,744,5574,1446,250,47,129,598,911.0,114.0,41.0,,,763,684,4,36,6,35,4368,1491,131,577,942,138,144.0,0,Хьюстон Астрос,Астродом,1253444.0,96,96,HOU,HOU,HOU
1992,AL,ML4,MIL,E,2,162,81.0,92,70,Н,,Н,Н,740,5504,1477,272,35,82,511,779.0,256.0,115.0,,,604,555,3,19,14,39,4371,1344,127,435,793,89,146.0,0,Милуоки Брюэрс,Окружной стадион,1857351.0,99,98,MIL,MIL,MIL
1981,NL,HOU,HOU,W,3,110,51.0,61,49,Y,,Н,Н,394,3693,948,160,35,45,340,488.0,81.0,43.0,,,331,293,2,23,9,25,2970,842,40,300,610,87,81.0,0,Хьюстон Астрос,Астродом,1321282.0,95,94,HOU,HOU,HOU
1976,NL,NYN,NYM,E,3,162,82.0,86,76,Н,,Н,Н,615,5415,1334,198,34,102,561,797.0,66.0,58.0,,,538,473,2,53,18,25,4347,1248,97,419,1025,131,116.0,0,Нью-Йорк Метс,Шейский стадион,1468754.0,94,94,NYM,NYN,NYN
1911,AL,PHA,OAK,,1,152,75.0,101,50,,,Y,Y,861,5199,1540,237,93,35,424,,226.0,,,,601,460,3,97,13,13,4125,1343,17,487,739,228,100.0,0,Филадельфия Атлетика,Парк Шиве,605749.0,98,95,PHA,PHA,PHA
1956,AL,BOS,BOS,,4,155,78.0,84,70,,,Н,Н,780,5349,1473,261,45,139,727,687.0,28.0,19.0,,,751,648,4,50,8,20,4194,1354,130,668,712,169,168.0,0,Бостонский ред Сокс,Парк Фенвей II,1137158.0,113,111,BOS,BOS,BOS
1885,NL,BSN,ATL,,5,113,,46,66,,,Н,Н,528,3950,915,144,53,22,190,522.0,,,,,589,330,3,111,10,0,2943,1045,26,188,480,445,,0,Бостонские бунтари,South End Groups I,,96,95,BSN,BSN,BSN
1997,NL,ATL,ATL,E,1,162,81.0,101,61,Y,Н,Н,Н,791,5528,1490,268,37,174,597,1160.0,108.0,58.0,,,581,518,3,21,17,37,4395,1319,111,450,1196,114,136.0,0,Атланты Храбрые храбрые,Поле Тёрнера,3464488.0,102,99,ATL,ATL,ATL
1873,,PH2,PWS,,2,53,,36,17,,,Н,,526,2325,645,83,20,8,62,39.0,44.0,14.0,,,396,148,2,50,0,0,1443,627,3,44,28,361,,0,Филадельфия Уайтс,Земля Джефферсона,,103,101,PHI,PH2,PH2
1877,NL,LS1,LGR,,2,61,,35,25,,,Н,,339,2355,659,75,36,9,58,140.0,,,,,288,140,2,61,4,0,1677,617,4,41,141,267,37.0,0,Луисвилл Грейс,Бейсбольный парк Луизвилла,,117,117,LOU,LS1,LS1
1995,NL,SLN,STL,C,4,143,72.0,62,81,Н,Н,Н,Н,563,4779,1182,238,24,107,436,920.0,79.0,46.0,,,658,575,4,4,6,38,3795,1290,135,445,842,113,156.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,1756727.0,99,100,STL,SLN,SLN
1986,AL,SEA,SEA,W,7,162,82.0,67,95,Н,,Н,Н,718,5498,1392,243,41,158,572,1148.0,93.0,76.0,,,835,743,4,33,5,27,4317,1590,171,585,944,156,191.0,0,Морские пехотинцы Сиэтла,Королевство,1029045.0,100,101,SEA,SEA,SEA
2002,NL,FLO,FLA,E,4,162,81.0,79,83,Н,Н,Н,Н,699,5496,1433,280,32,146,595,1130.0,177.0,73.0,61.0,49.0,763,706,4,11,12,36,4369,1449,151,631,1104,106,163.0,0,Флорида Марлинс,Стадион Pro Player,813118.0,97,98,FLA,FLO,FLO
1997,NL,FLO,FLA,E,2,162,81.0,92,70,Н,Y,Y,Y,740,5439,1410,272,28,136,686,1074.0,115.0,58.0,,,669,615,3,12,10,39,4338,1353,131,639,1188,119,167.0,0,Флорида Марлинс,Стадион Джо Робби,2364387.0,95,96,FLA,FLO,FLO
1948,AL,SLA,BAL,,6,155,76.0,59,94,,,Н,Н,671,5303,1438,251,62,63,578,572.0,63.0,44.0,,,849,764,5,35,4,20,4119,1513,103,737,531,168,190.0,0,Сент-Луис Браунс,Парк IV для спортсменов,335564.0,103,106,SLB,SLA,SLA
1962,AL,LAA,ANA,,3,162,81.0,86,76,,,Н,Н,718,5499,1377,232,35,137,602,917.0,46.0,27.0,,,706,603,3,23,15,47,4398,1412,118,616,858,175,153.0,0,Лос-Анджелесские ангелы,Стадион Dodger,1144063.0,97,97,LAA,LAA,LAA
2000,NL,SDN,SDP,W,5,162,81.0,76,86,Н,Н,Н,Н,752,5560,1413,279,37,157,602,1177.0,131.0,53.0,46.0,43.0,815,733,4,5,5,46,4377,1443,191,649,1071,141,155.0,0,Сан-Диего Падрес,Стадион Qualcomm,2352443.0,92,92,SDP,SDN,SDN
1871,,CH1,CNA,,2,28,,19,9,,,Н,,302,1196,323,52,21,10,60,22.0,69.0,,,,241,77,2,25,0,1,753,308,6,28,22,218,,0,Белые чулки Чикаго,Расположена на базах,,104,102,CHI,CH1,CH1
1949,AL,SLA,BAL,,7,155,77.0,53,101,,,Н,Н,667,5112,1301,213,30,117,631,700.0,38.0,39.0,,,913,776,5,43,3,16,4023,1583,113,685,432,165,154.0,0,Сент-Луис Браунс,Парк IV для спортсменов,270936.0,105,109,SLB,SLA,SLA
1964,AL,CLE,CLE,,6,164,82.0,79,83,,,Н,Н,689,5603,1386,208,22,164,500,1063.0,79.0,51.0,,,693,620,3,37,16,37,4461,1443,154,565,1162,118,149.0,0,Индейцы Кливленда,Стадион Кливленда,653293.0,99,99,CLE,CLE,CLE
1893,NL,LS3,LOU,,11,126,,50,75,,,Н,,759,4566,1185,177,73,19,485,306.0,203.0,,,,942,708,5,113,4,1,3240,1431,38,479,190,328,,0,Полковники Луисвиля,Парк II &lt; &lt; Эклипс &gt; &gt;,53683.0,92,94,LOU,LS3,LS3
1984,NL,HOU,HOU,W,2,162,81.0,80,82,Н,,Н,Н,693,5548,1465,222,67,79,494,837.0,105.0,61.0,,,630,535,3,24,13,29,4347,1350,91,502,950,133,160.0,0,Хьюстон Астрос,Астродом,1229862.0,92,92,HOU,HOU,HOU
1990,NL,LAN,LAD,W,2,162,81.0,86,76,Н,,Н,Н,728,5491,1436,222,27,129,538,952.0,141.0,65.0,,,685,596,3,29,12,29,4326,1364,137,478,1021,130,123.0,0,Лос-Анджелес Доджерс,Стадион Dodger,3002396.0,98,97,LAD,LAN,LAN
1994,NL,SDN,SDP,W,4,117,57.0,47,70,,,,,479,4068,1117,200,19,92,319,762.0,79.0,37.0,,,531,474,4,8,3,27,3135,1008,99,393,862,111,82.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,953857.0,97,98,SDP,SDN,SDN
1889,AA,LS2,LOU,,8,140,,27,111,,,Н,Н,632,4955,1249,170,75,22,320,521.0,203.0,,,,1091,655,4,127,2,1,3678,1529,43,475,451,584,,0,Полковники Луисвиля,Парк I Eclipse,,98,100,LOU,LS2,LS2
1899,NL,WAS,WAS,,11,155,,54,98,,,Н,,743,5256,1429,162,87,47,350,341.0,176.0,,,,983,712,4,131,3,0,3900,1649,35,422,328,403,,0,Сенаторы Вашингтона,Поле границы,86392.0,99,101,WHS,WSN,WSN
1955,NL,PHI,PHI,,4,154,77.0,77,77,,,Н,Н,675,5092,1300,214,50,132,652,673.0,44.0,32.0,,,666,592,3,58,11,21,4068,1291,161,477,657,110,117.0,0,Филадельфия Филадельфия,Стадион Конни Мак,922886.0,98,98,PHI,PHI,PHI
1973,NL,ATL,ATL,W,5,162,81.0,76,85,Н,,Н,Н,799,5631,1497,219,34,206,608,870.0,84.0,40.0,,,774,690,4,34,9,35,4386,1467,144,575,803,166,142.0,0,Атланты Храбрые храбрые,Стадион округа Атланта-Фултон,800655.0,108,108,ATL,ATL,ATL
1928,NL,PIT,PIT,,4,152,77.0,85,67,,,Н,Н,837,5371,1659,246,100,52,435,352.0,64.0,,,,704,594,3,82,8,11,4062,1422,66,446,385,201,123.0,0,Питтсбургские пираты,Поле Форбса,495070.0,104,102,PIT,PIT,PIT
1967,AL,BOS,BOS,,1,162,81.0,92,70,,,Y,Н,722,5471,1394,216,39,158,522,1020.0,68.0,59.0,,,614,545,3,41,9,44,4377,1307,142,477,1010,142,142.0,0,Бостонский ред Сокс,Парк Фенвей II,1727832.0,109,109,BOS,BOS,BOS
1933,AL,DET,DET,,5,155,78.0,75,79,,,Н,Н,722,5502,1479,283,78,57,475,523.0,68.0,50.0,,,733,614,3,69,6,17,4194,1415,84,561,575,178,167.0,0,&lt; &lt; Тигры Детройта &gt; &gt;,Поле Навина,320972.0,102,101,DET,DET,DET
1990,NL,CIN,CIN,W,1,162,81.0,91,71,Y,,Y,Y,693,5525,1466,284,40,125,466,913.0,166.0,66.0,,,597,548,3,14,12,50,4368,1338,124,543,1029,102,126.0,0,Красные Цинциннати,Стадион &quot; Риверфронт &quot;,2400892.0,105,105,CIN,CIN,CIN
1888,NL,CHN,CHC,,2,136,,77,58,,,Н,Н,734,4616,1201,147,95,77,290,563.0,287.0,,,,659,390,2,123,13,1,3558,1139,63,308,588,417,,0,Белые чулки Чикаго,Вестсайдский парк I,,107,106,CHC,CHN,CHN
1977,AL,BOS,BOS,E,2,161,80.0,97,64,Н,,Н,Н,859,5510,1551,258,56,213,528,905.0,66.0,47.0,,,712,652,4,40,13,40,4284,1555,158,378,758,132,162.0,0,Бостонский ред Сокс,Парк Фенвей II,2074549.0,113,112,BOS,BOS,BOS
1910,NL,BSN,ATL,,8,157,78.0,53,100,,,Н,Н,495,5123,1260,173,49,31,359,540.0,152.0,,,,701,497,3,72,12,9,4170,1328,36,599,531,305,137.0,0,Бостонские голуби,South End Groups III,149027.0,103,109,BSN,BSN,BSN
1987,NL,SFN,SFG,W,1,162,81.0,90,72,Y,,Н,Н,783,5608,1458,274,32,205,511,1094.0,126.0,97.0,,,669,601,3,19,10,38,4413,1407,146,547,1038,129,183.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,1917168.0,96,95,SFG,SFN,SFN
2004,AL,MIN,MIN,C,1,162,81.0,92,70,Y,Н,Н,Н,780,5623,1494,310,24,191,513,982.0,116.0,46.0,64.0,40.0,715,661,4,4,9,48,4428,1523,167,431,1123,101,158.0,0,Близнецы из Миннесоты,Хьюберт Хэмфри Метродом,1911490.0,103,102,MIN,MIN,MIN
1876,NL,SL3,SBS,,3,64,,45,19,,,Н,,386,2478,642,73,27,2,59,63.0,,,,,229,78,1,63,16,0,1731,472,3,39,103,268,33.0,0,Сент-Луис Браун Шеллингс,Парк I для спортсменов,,93,92,STL,SL3,SL3
1904,NL,CHN,CHC,,2,156,78.0,93,60,,,Н,,599,5210,1294,157,62,22,298,,227.0,,,,517,353,2,139,18,6,4149,1150,16,402,618,282,89.0,0,Чикаго Кабс,Вестсайдский парк II,439100.0,100,98,CHC,CHN,CHN
1999,NL,MON,WSN,E,4,162,81.0,68,94,Н,Н,Н,Н,718,5559,1473,320,47,163,438,939.0,70.0,51.0,,,853,747,4,6,4,44,4302,1505,152,572,1043,160,126.0,0,Монреальские выставки,Олимпийская система,773277.0,97,98,MON,MON,MON
1997,NL,SLN,STL,C,4,162,81.0,73,89,Н,Н,Н,Н,689,5524,1409,269,39,144,543,1191.0,164.0,60.0,,,708,631,3,5,3,39,4367,1422,124,536,1130,123,156.0,0,Кардиналы Сент-Луиса,Автобусный стадион II,2634014.0,99,99,STL,SLN,SLN
1937,AL,BOS,BOS,,5,154,74.0,80,72,,,Н,Н,821,5354,1506,269,64,100,601,557.0,79.0,61.0,,,775,680,4,74,6,14,4098,1518,92,597,682,175,139.0,0,Бостонский ред Сокс,Парк Фенвей II,559659.0,104,103,BOS,BOS,BOS
2012,AL,TOR,TOR,E,4,162,81.0,73,89,Н,Н,Н,Н,716,5487,1346,247,22,198,473,1251.0,123.0,41.0,55.0,45.0,784,745,4,5,4,29,4331,1439,204,574,1142,101,168.0,0,Торонтские синие джеи,Центр Роджерс,2099663.0,103,104,TOR,TOR,TOR
1894,NL,PIT,PIT,,7,132,,65,65,,,Н,,955,4676,1458,222,124,48,434,208.0,256.0,,,,972,724,5,106,2,0,3492,1552,39,457,304,354,,0,Питтсбургские пираты,Парк выставки,159000.0,99,98,PIT,PIT,PIT
1993,AL,TOR,TOR,E,1,162,81.0,95,67,Y,,Y,Y,847,5579,1556,317,42,159,588,861.0,170.0,49.0,,,742,674,4,11,11,50,4323,1441,134,620,1023,107,144.0,0,Торонтские синие джеи,Скайдом,4057947.0,101,100,TOR,TOR,TOR
1889,NL,CL4,CLV,,6,136,,61,72,,,Н,Н,656,4673,1167,131,59,25,429,417.0,237.0,,,,720,484,3,132,6,1,3573,1182,36,519,435,365,,0,Кливленд Паук,Парк Национальной лиги,,104,105,CLV,CL4,CL4
1908,AL,BOS,BOS,,5,155,77.0,75,79,,,Н,Н,564,5048,1239,117,88,14,289,,167.0,,,,513,350,2,102,12,7,4140,1200,18,364,624,296,71.0,0,Бостонский ред Сокс,Земля Хантингтон-авеню,473048.0,103,103,BOS,BOS,BOS
1968,AL,OAK,OAK,,6,163,83.0,82,80,,,Н,Н,569,5406,1300,192,40,94,472,1022.0,147.0,61.0,,,544,475,2,45,18,29,4365,1220,124,505,997,145,136.0,0,Аклендская атлетика,Оклендская Колизей,837466.0,94,94,OAK,OAK,OAK
1991,NL,SDN,SDP,W,3,162,81.0,84,78,Н,,Н,Н,636,5408,1321,204,36,121,501,1069.0,101.0,64.0,,,646,576,3,14,11,47,4356,1385,139,457,921,113,130.0,0,Сан-Диего Падрес,Стадион Джека Мерфи,1804289.0,103,103,SDP,SDN,SDN
1922,AL,CLE,CLE,,4,155,80.0,78,76,,,Н,Н,768,5293,1544,320,73,32,554,331.0,89.0,58.0,,,817,705,4,76,14,7,4149,1605,58,464,489,201,140.0,0,Индейцы Кливленда,&lt; &lt; Парк II Лиги &gt; &gt;,528145.0,102,100,CLE,CLE,CLE
1976,NL,SFN,SFG,W,4,162,81.0,74,88,Н,,Н,Н,595,5452,1340,211,37,85,518,778.0,88.0,55.0,,,686,573,3,27,18,31,4383,1464,68,518,746,183,153.0,0,Сан-Франциско Гиганты,Парк слоновой палочки,626868.0,103,103,SFG,SFN,SFN
