awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,2002,NL,gilesbr02,27,448,0.0
Cy Young,1971,NL,ellisdo01,9,120,0.0
MVP,1976,AL,otisam01,58,336,1.0
MVP,1933,NL,bartedi01,3,80,0.0
MVP,1984,NL,gwynnto01,184,336,1.0
Rookie of the Year,1988,NL,berryda01,3,120,0.0
MVP,2001,NL,aloumo01,13,448,0.0
MVP,1966,AL,robinbr01,153,280,0.0
Rookie of the Year,1995,NL,mabryjo01,4,140,0.0
Rookie of the Year,1989,AL,worthcr01,16,140,0.0
MVP,1925,NL,traynpi01,27,80,
MVP,1991,AL,hendeda01,1,392,0.0
MVP,1955,AL,narlera01,90,336,1.0
MVP,1936,AL,dykesji01,3,80,0.0
MVP,1957,NL,anderha02,1,336,0.0
Rookie of the Year,1993,NL,reynoar02,1,140,0.0
MVP,1962,NL,boyerke01,5,280,0.0
MVP,1943,AL,cramedo01,8,336,0.0
MVP,1967,AL,yastrca01,275,280,19.0
MVP,1995,AL,vaughmo01,308,392,12.0
MVP,1934,NL,freybe01,4,80,0.0
MVP,2004,NL,rolensc01,226,448,1.0
MVP,1960,AL,sievero01,58,336,0.0
MVP,1994,NL,willima04,281,392,0.0
Rookie of the Year,2006,NL,johnsjo09,11,160,2.0
MVP,1927,AL,schulfr02,3,64,0.0
MVP,1960,AL,daleybu01,3,336,0.0
Cy Young,1982,NL,andujjo01,1,120,0.0
Rookie of the Year,2003,NL,webbbr01,73,160,7.0
MVP,1973,NL,mcgratu01,17,336,0.0
MVP,1985,NL,smithoz01,5,336,0.0
MVP,1997,NL,martipe02,6,392,0.0
MVP,1950,AL,troutdi01,21,336,0.0
MVP,1987,AL,gaettga01,47,392,0.0
MVP,1962,AL,colavro01,13,280,0.0
MVP,1964,AL,robinfl01,14,280,0.0
MVP,1977,NL,stennre01,7,336,0.0
MVP,1976,NL,koosmje01,20,336,0.0
MVP,1973,AL,blairpa01,2,336,0.0
MVP,1927,AL,reganbi01,2,64,0.0
Rookie of the Year,1995,NL,nomohi01,118,140,18.0
MVP,1986,NL,schmimi01,287,336,15.0
Cy Young,2010,AL,verlaju01,1,196,0.0
MVP,1989,NL,mitchke01,314,336,20.0
MVP,1999,AL,griffke02,42,392,0.0
MVP,1976,NL,suttodo01,7,336,0.0
MVP,1940,NL,wyattwh01,3,336,0.0
MVP,1934,NL,mungova01,1,80,0.0
Rookie of the Year,1987,NL,myersra01,1,120,0.0
MVP,1953,NL,roberro01,106,336,1.0
MVP,1953,NL,thompha02,1,336,0.0
MVP,2001,NL,floydcl01,2,448,0.0
MVP,1937,AL,bellbe01,5,80,0.0
Rookie of the Year,1950,AL,fordwh01,6,24,6.0
MVP,1976,AL,campbbi02,56,336,0.0
Rookie of the Year,1981,AL,bellge02,2,140,0.0
MVP,1993,AL,stanlmi02,15,392,0.0
MVP,1938,AL,vosmijo01,7,336,0.0
Rookie of the Year,1996,AL,coppiro01,6,140,0.0
MVP,1999,NL,guerrvl01,34,448,0.0
MVP,2009,NL,streehu01,2,448,0.0
Cy Young,1988,AL,hurstbr01,12,140,0.0
MVP,1954,NL,loganjo01,9,336,0.0
MVP,1982,AL,fingero01,12,392,0.0
MVP,1944,NL,ryanco01,2,336,0.0
MVP,1933,NL,lucasre01,3,80,0.0
MVP,1978,AL,carewro01,46,392,0.0
Cy Young,2003,NL,gagneer01,146,160,28.0
MVP,1964,AL,wagnele01,9,280,0.0
Cy Young,1980,NL,sambijo01,1,120,0.0
MVP,1954,AL,bauerha01,4,336,0.0
MVP,1969,AL,andremi01,3,336,0.0
MVP,1979,NL,madlobi01,14,336,1.0
MVP,1943,AL,wagneha01,1,336,0.0
MVP,1912,AL,woodjo02,22,64,
MVP,2011,NL,morsemi01,5,448,0.0
Rookie of the Year,1980,NL,howest01,80,120,12.0
MVP,1988,AL,puckeki01,219,392,0.0
MVP,1957,AL,foxne01,193,336,5.0
MVP,1948,NL,cavarph01,6,336,0.0
MVP,1963,AL,robinfl01,1,280,0.0
Cy Young,2010,NL,wainwad01,122,224,0.0
MVP,1970,AL,johnsal01,70,336,0.0
MVP,1962,AL,bunniji01,8,280,0.0
MVP,1913,NL,daubeja01,50,64,
MVP,1956,AL,aparilu01,7,336,0.0
MVP,1940,AL,kuheljo01,18,336,0.0
MVP,1956,AL,wynnea01,32,336,0.0
Cy Young,1972,AL,woodwi01,58,120,7.0
Cy Young,1976,NL,richajr01,2,120,0.0
MVP,1949,AL,willite01,272,336,13.0
Rookie of the Year,2001,NL,pujolal01,160,160,32.0
MVP,1990,AL,grubeke01,175,392,0.0
Rookie of the Year,1947,ML,baumhfr01,42,165,
MVP,1994,NL,galaran01,42,392,0.0
MVP,1923,AL,galloch01,13,64,0.0
Cy Young,1991,NL,glavito02,110,120,19.0
MVP,1978,NL,boonebo01,1,336,0.0
Rookie of the Year,1999,AL,singlch01,9,140,0.0
MVP,1965,NL,maricju01,26,280,0.0
MVP,2002,AL,willibe02,32,392,0.0
MVP,1938,AL,gomezle01,1,336,0.0
MVP,2009,AL,teixema01,225,392,0.0
Rookie of the Year,2005,NL,dukeza01,16,160,3.0
Cy Young,2000,NL,nenro01,20,160,2.0
MVP,1981,AL,murphdw01,45,392,0.0
MVP,1952,NL,darkal01,24,336,0.0
MVP,1987,AL,boggswa01,64,392,0.0
Rookie of the Year,1995,NL,valdeis01,1,140,0.0
MVP,1993,NL,maddugr01,17,392,0.0
MVP,1952,NL,spahnwa01,8,336,0.0
MVP,1969,AL,pinielo01,1,336,0.0
MVP,1957,NL,bouched01,26,336,0.0
MVP,1929,NL,wilsoha01,24,80,
MVP,2010,NL,johnsjo09,2,448,0.0
MVP,1922,AL,rommeed01,31,64,
MVP,2011,AL,canoro01,112,392,0.0
MVP,1913,NL,cravaga01,40,64,
Rookie of the Year,1994,AL,hammoje01,4,140,0.0
MVP,2003,NL,heltoto01,75,448,0.0
Cy Young,1993,NL,maddugr01,119,140,22.0
Cy Young,1972,NL,jenkife01,23,120,0.0
Cy Young,1997,NL,neaglde01,24,140,0.0
MVP,1971,NL,stargwi01,222,336,3.0
MVP,1928,AL,gosligo01,13,64,
MVP,1924,NL,fournja01,21,80,
MVP,2003,AL,anderga01,35,392,0.0
MVP,1995,AL,johnsra05,111,392,0.0
MVP,1926,AL,judgejo01,4,64,0.0
MVP,1936,NL,medwijo01,30,80,0.0
MVP,1965,AL,mcdowsa01,7,280,0.0
MVP,1998,AL,ramirma02,127,392,0.0
MVP,1996,AL,willibe02,6,392,0.0
Rookie of the Year,1990,NL,justida01,118,120,23.0
MVP,1912,AL,speaktr01,59,64,
Rookie of the Year,1996,AL,damicje01,1,140,0.0
MVP,1941,NL,waltebu01,6,336,0.0
Cy Young,2010,NL,hallaro01,224,224,32.0
MVP,1980,AL,bumbral01,27,392,0.0
Cy Young,2000,AL,pettian01,7,140,0.0
MVP,1958,AL,cervbo01,164,336,3.0
Cy Young,1987,AL,morrija02,3,140,0.0
MVP,1944,AL,kreevmi01,4,336,0.0
MVP,2010,AL,cabremi01,262,392,5.0
MVP,1978,NL,bowala01,189,336,3.0
MVP,1996,AL,rodrial01,287,392,10.0
MVP,1967,NL,abernte02,8,280,0.0
MVP,1999,NL,kentje01,2,448,0.0
MVP,1955,NL,meyerja01,3,336,0.0
Cy Young,1972,NL,gibsobo01,3,120,0.0
Cy Young,1984,NL,andujjo01,12,120,0.0
MVP,1934,NL,schumha02,16,80,
MVP,1980,AL,oglivbe01,27,392,0.0
MVP,1970,AL,fregoji01,35,336,0.0
Rookie of the Year,1988,AL,weisswa01,103,140,17.0
MVP,1935,AL,gehrich01,26,80,0.0
MVP,1987,AL,sierrru01,5,392,0.0
MVP,1993,AL,belleal01,81,392,0.0
MVP,2003,NL,sexsori01,21,448,0.0
MVP,1941,NL,fletcel01,22,336,
MVP,1936,AL,bridgto01,25,80,
MVP,1940,AL,foxxji01,110,336,0.0
MVP,1944,AL,yorkru01,5,336,0.0
MVP,1927,AL,lisenho01,5,64,0.0
MVP,1995,AL,disarga01,3,392,0.0
MVP,1924,NL,alexape01,1,80,0.0
MVP,1941,AL,dimagdo01,1,336,0.0
MVP,1991,NL,smithle02,89,336,0.0
Rookie of the Year,1981,NL,raineti01,85,120,6.0
MVP,2006,AL,morneju01,320,392,15.0
MVP,1976,NL,carltst01,16,336,0.0
MVP,1951,AL,coangi01,8,336,0.0
Cy Young,1995,NL,schoupe01,55,140,0.0
MVP,1971,AL,bluevi01,268,336,14.0
MVP,1914,AL,collied01,63,64,7.0
MVP,1944,NL,hoppjo01,10,336,0.0
Rookie of the Year,1980,NL,hollaal01,1,120,0.0
MVP,1934,AL,gehrich01,65,80,
Rookie of the Year,1997,NL,gonzaje01,3,140,0.0
MVP,1969,AL,tatumke01,2,336,0.0
Cy Young,1995,NL,glavito02,30,140,0.0
MVP,2006,AL,rodrial01,13,392,0.0
MVP,1998,NL,vaughgr01,185,448,0.0
MVP,1996,NL,rodrihe02,9,392,0.0
MVP,1956,AL,powervi01,3,336,0.0
MVP,1943,NL,northro01,2,336,0.0
MVP,1923,AL,jamiech01,19,64,0.0
Rookie of the Year,1950,AL,carrach01,2,24,2.0
Rookie of the Year,1974,AL,burleri01,1,24,1.0
Cy Young,1977,AL,guidrro01,5,140,0.0
MVP,1911,AL,walshed01,35,64,0.0
MVP,1932,NL,stephri01,32,80,
MVP,1914,NL,mccarle01,3,64,0.0
MVP,1976,AL,lefloro01,6,336,0.0
MVP,2002,NL,kentje01,135,448,0.0
Cy Young,2001,NL,oswalro01,1,160,0.0
MVP,1988,NL,strawda01,236,336,7.0
MVP,1912,AL,fosteed02,4,64,0.0
MVP,1982,NL,kennete02,20,336,0.0
MVP,2006,AL,hafnetr01,64,392,0.0
MVP,1946,NL,rowesc01,8,336,0.0
MVP,1963,AL,pepitjo01,10,280,0.0
Cy Young,1991,AL,abbotji01,26,140,0.0
MVP,1958,NL,bankser01,283,336,16.0
Cy Young,1982,AL,palmeji01,59,140,4.0
Cy Young,1982,AL,zahnge01,7,140,0.0
Rookie of the Year,1991,AL,cuylemi01,22,140,1.0
Rookie of the Year,1987,NL,magrajo01,10,120,0.0
Rookie of the Year,1981,AL,babitsh01,4,140,0.0
Cy Young,1993,AL,mcdowja01,124,140,21.0
MVP,1980,AL,gossari01,218,392,4.0
MVP,1963,NL,mccovwi01,9,280,0.0
MVP,1993,AL,phillto02,10,392,0.0
MVP,2002,NL,sheffga01,6,448,0.0
MVP,1960,NL,groatdi01,276,336,16.0
MVP,1971,NL,aaronha01,180,336,0.0
Rookie of the Year,1984,AL,clemero02,2,140,0.0
MVP,1943,NL,adamsac01,7,336,0.0
MVP,1924,AL,seweljo01,9,64,
MVP,1950,AL,lollash01,4,336,0.0
MVP,1956,AL,vernomi01,14,336,0.0
MVP,1913,NL,shafeti01,5,64,0.0
MVP,1968,AL,mcauldi01,71,280,0.0
MVP,1950,AL,norenir01,16,336,0.0
Rookie of the Year,1988,AL,augusdo01,22,140,0.0
Cy Young,1975,AL,kaatji01,7,120,0.0
MVP,1941,AL,lyonste01,12,336,0.0
MVP,1955,NL,bankser01,195,336,6.0
Rookie of the Year,1948,ML,goodmbi01,3,48,3.0
MVP,2012,NL,ramirar01,47,448,0.0
MVP,1944,AL,hemslro01,4,336,0.0
MVP,2000,AL,martied01,97,392,0.0
MVP,2005,NL,kentje01,18,448,0.0
MVP,1945,NL,passecl01,9,336,0.0
MVP,1993,NL,beckro01,23,392,0.0
Cy Young,1972,NL,carrocl02,6,120,0.0
MVP,1946,NL,furilca01,1,336,0.0
Rookie of the Year,1998,NL,heltoto01,119,160,15.0
MVP,1979,AL,jacksre01,3,392,0.0
Cy Young,1977,AL,goltzda01,19,140,1.0
Cy Young,1979,NL,niekrjo01,66,120,9.0
Rookie of the Year,1953,AL,umphlto01,1,24,1.0
MVP,1932,NL,orsater01,6,80,0.0
MVP,1979,AL,flanami01,100,392,3.0
Rookie of the Year,1954,AL,finigji01,8,24,8.0
MVP,1925,NL,careyma01,11,80,
MVP,1957,NL,thomafr03,8,336,0.0
MVP,1959,NL,pinsova01,11,336,0.0
MVP,1999,AL,alomaro01,226,392,4.0
MVP,1912,NL,daubeja01,13,64,
MVP,1977,AL,singlke01,200,392,3.0
MVP,1946,NL,reesepe01,79,336,0.0
MVP,1953,AL,boonera01,59,336,0.0
MVP,1951,AL,lopated01,44,336,1.0
Rookie of the Year,1995,AL,pettian01,16,140,1.0
MVP,1974,NL,ceyro01,1,336,0.0
MVP,1956,NL,boyerke01,2,336,0.0
MVP,1937,NL,coonejo01,4,80,0.0
MVP,2006,AL,wangch01,2,392,0.0
MVP,1976,NL,kingmda01,11,336,0.0
MVP,1945,AL,myattge01,98,336,1.0
MVP,1981,NL,bakerdu01,65,336,0.0
MVP,1934,AL,cochrmi01,67,80,
MVP,1941,AL,chapmsa01,25,336,0.0
MVP,1926,NL,alexape01,5,80,0.0
MVP,2004,NL,thomeji01,7,448,0.0
MVP,1976,NL,watsobo01,38,336,0.0
MVP,1982,NL,schmimi01,54,336,0.0
MVP,1942,AL,dickebi01,12,336,0.0
MVP,1967,AL,kalinal01,88,280,0.0
Rookie of the Year,2001,NL,smithbu02,1,160,0.0
MVP,1963,NL,drysddo01,3,280,0.0
MVP,1969,NL,cartyri01,12,336,0.0
Cy Young,1959,ML,shawbo01,1,16,1.0
MVP,1967,NL,rosepe01,40,280,0.0
Cy Young,1975,NL,hraboal01,33,120,2.0
MVP,1994,NL,biggicr01,17,392,0.0
Rookie of the Year,1988,NL,alomaro01,11,120,2.0
MVP,1926,AL,rigneto01,3,64,0.0
MVP,1964,NL,huntro01,1,280,0.0
MVP,1959,NL,aaronha01,174,336,2.0
MVP,1964,AL,powelbo01,28,280,0.0
MVP,1957,AL,boydbo01,9,336,0.0
MVP,1944,NL,muellra01,85,336,2.0
MVP,1941,NL,ettenni01,6,336,0.0
Rookie of the Year,1966,NL,jacksso01,3,20,3.0
MVP,1912,NL,zimmehe01,16,64,
MVP,1991,NL,sandbry01,2,336,0.0
MVP,1939,NL,hamlilu01,32,336,0.0
MVP,1956,AL,piercbi02,75,336,0.0
Rookie of the Year,1997,AL,cruzde01,12,140,0.0
MVP,1939,AL,walkege02,7,336,0.0
MVP,1975,NL,seaveto01,65,336,0.0
MVP,1911,AL,lordbr01,4,64,0.0
MVP,1971,AL,scottge02,3,336,0.0
MVP,1948,AL,zarilal01,11,336,0.0
Cy Young,2005,AL,santajo01,51,140,3.0
MVP,1964,AL,lockdo01,1,280,0.0
Rookie of the Year,1999,AL,beltrca01,133,140,26.0
MVP,1971,AL,dobsopa01,9,336,0.0
MVP,2003,NL,rodriiv01,5,448,0.0
MVP,1952,AL,mitchda01,11,336,0.0
MVP,1953,AL,rizzuph01,76,336,0.0
MVP,1925,AL,combsea01,6,64,0.0
MVP,1977,NL,reuscri01,3,336,0.0
MVP,1981,NL,raineti01,15,336,0.0
MVP,1982,NL,garbege01,6,336,0.0
Rookie of the Year,1995,NL,huntebr02,1,140,0.0
MVP,1985,AL,puckeki01,3,392,0.0
Rookie of the Year,1949,AL,garcimi01,1,24,1.0
MVP,1965,AL,howarfr01,2,280,0.0
MVP,1948,NL,brancra01,8,336,0.0
Cy Young,1997,AL,clemero02,134,140,25.0
MVP,1986,AL,fletcsc01,5,392,0.0
MVP,1966,AL,siebeso01,1,280,0.0
MVP,1985,NL,gwynnto01,1,336,0.0
MVP,2005,AL,konerpa01,128,392,0.0
MVP,1993,AL,appieke01,1,392,0.0
MVP,1944,NL,milleed03,7,336,0.0
MVP,1935,NL,derripa01,4,80,0.0
MVP,1971,NL,sanguma01,49,336,0.0
MVP,1983,AL,hoytla01,24,392,0.0
MVP,1993,AL,olerujo01,198,392,0.0
MVP,2009,AL,polanpl01,2,392,0.0
Rookie of the Year,1983,NL,hallme01,32,120,0.0
Rookie of the Year,1954,NL,bankser01,4,24,4.0
MVP,1978,AL,roberle01,3,392,0.0
Cy Young,2007,NL,webbbr01,94,160,0.0
MVP,1959,NL,hoakdo01,6,336,0.0
MVP,1936,NL,bartedi01,2,80,0.0
MVP,1945,NL,heussed01,7,336,0.0
MVP,1914,AL,lewisdu01,4,64,0.0
MVP,1932,NL,wilsoha01,6,80,0.0
MVP,1922,AL,cutshge01,1,64,0.0
MVP,1989,AL,wilsomo01,1,392,0.0
MVP,1979,NL,parrila01,128,336,0.0
MVP,1978,AL,lefloro01,21,392,0.0
MVP,1938,AL,hardeme01,14,336,
MVP,1949,AL,sievero01,6,336,0.0
Cy Young,2007,AL,verlaju01,1,140,0.0
MVP,1925,AL,ehmkeho01,2,64,0.0
Rookie of the Year,1980,AL,staplda01,40,140,3.0
MVP,1976,AL,mcraeha01,99,336,0.0
Rookie of the Year,1950,NL,oconnda02,4,24,4.0
MVP,1928,NL,bissode01,3,80,0.0
MVP,1968,AL,whitero01,17,280,0.0
Cy Young,1986,NL,goodedw01,1,120,0.0
Rookie of the Year,1958,AL,pearsal02,14,24,14.0
MVP,1983,AL,cruzju01,1,392,0.0
MVP,1998,NL,brownke01,8,448,0.0
MVP,1998,AL,jacksmi02,1,392,0.0
MVP,1935,NL,mancugu01,4,80,0.0
MVP,1975,AL,doylede01,5,336,0.0
MVP,1992,NL,hollida01,3,336,0.0
MVP,1937,NL,wanerpa01,21,80,0.0
Rookie of the Year,2003,NL,cabremi01,3,160,0.0
Cy Young,1999,AL,garcifr02,2,140,0.0
MVP,1969,NL,mayle01,2,336,0.0
MVP,1951,NL,kinerra01,49,336,0.0
MVP,1937,AL,lewisbu01,7,80,0.0
Cy Young,2008,AL,santaer01,2,140,0.0
MVP,2006,AL,verlaju01,7,392,0.0
MVP,1989,AL,henderi01,67,392,0.0
MVP,1983,AL,coopece01,123,392,0.0
MVP,1960,AL,foxne01,11,336,0.0
MVP,1944,AL,newhoha01,236,336,7.0
MVP,1978,AL,lynnfr01,6,392,0.0
MVP,1953,AL,phillda01,11,336,0.0
Rookie of the Year,1966,NL,helmsto01,12,20,12.0
MVP,1961,AL,schwado01,7,280,0.0
MVP,2012,NL,beltrca01,6,448,0.0
MVP,1978,AL,staubru01,88,392,0.0
MVP,1938,NL,rizzojo01,96,336,
MVP,1978,NL,perryga01,45,336,0.0
MVP,1998,NL,kentje01,56,448,0.0
MVP,1944,AL,muncrbo01,1,336,0.0
MVP,1972,NL,clemero01,16,336,0.0
MVP,2007,NL,peavyja01,97,448,0.0
Cy Young,2000,AL,jonesto02,3,140,0.0
MVP,1912,NL,meyerch01,25,64,
MVP,1965,AL,davalvi01,5,280,0.0
MVP,1935,AL,allenjo02,5,80,0.0
MVP,2008,AL,dyeje01,14,392,0.0
Cy Young,1971,AL,bluevi01,98,120,14.0
MVP,1940,NL,moorete01,18,336,0.0
MVP,1933,AL,myerbu01,5,80,0.0
MVP,1934,AL,owenma01,13,80,
MVP,1946,NL,muellra01,3,336,0.0
MVP,1944,AL,krameja01,9,336,0.0
MVP,1940,NL,danniha01,64,336,0.0
Cy Young,1978,AL,gossari01,4,140,0.0
MVP,1951,AL,berrayo01,184,336,6.0
MVP,2007,NL,gonzaad01,6,448,0.0
MVP,1959,AL,tuttlbi01,5,336,0.0
MVP,1997,AL,willibe02,14,392,0.0
MVP,1956,NL,longda02,4,336,0.0
MVP,1931,NL,rootch01,3,80,0.0
MVP,1980,AL,wathajo01,1,392,0.0
MVP,1913,AL,speaktr01,26,64,
MVP,1983,NL,penato01,25,336,0.0
MVP,1927,NL,traynpi01,18,80,
MVP,1966,NL,allendi01,107,280,1.0
MVP,1961,NL,clemero01,81,224,0.0
MVP,1991,AL,ericksc01,12,392,0.0
Cy Young,1968,NL,gibsobo01,20,20,20.0
MVP,1937,AL,radclri01,10,80,0.0
MVP,1970,AL,tovarce01,16,336,0.0
MVP,1938,AL,newsobo01,111,336,
MVP,1932,AL,averiea01,37,80,
MVP,1928,NL,richbla01,5,80,0.0
MVP,1989,AL,parkeda01,44,392,0.0
MVP,1976,NL,schmimi01,179,336,0.0
Rookie of the Year,1994,AL,ramirma02,44,140,0.0
MVP,1978,NL,fingero01,16,336,0.0
MVP,2007,NL,byrneer01,43,448,0.0
Cy Young,1984,AL,violafr01,2,140,0.0
MVP,1956,AL,mantlmi01,336,336,24.0
MVP,1925,NL,wrighgl01,43,80,
Cy Young,1972,AL,lylesp01,3,120,0.0
Rookie of the Year,1970,NL,bowala01,3,24,3.0
MVP,1954,NL,antonjo02,154,336,0.0
MVP,1997,NL,schilcu01,9,392,0.0
MVP,1945,AL,chrisru01,1,336,0.0
MVP,1924,NL,youngro01,35,80,
MVP,1944,NL,coopemo01,63,336,0.0
MVP,1974,NL,schmimi01,136,336,0.0
MVP,1970,AL,powelbo01,234,336,11.0
MVP,1950,NL,konstji01,286,336,18.0
MVP,1931,AL,marbefi01,11,80,
Cy Young,1980,NL,bibbyji01,28,120,0.0
MVP,2005,NL,cordech01,21,448,0.0
MVP,2012,AL,mauerjo01,6,392,0.0
MVP,1984,AL,kingmda01,10,392,0.0
MVP,2010,NL,zimmery01,18,448,0.0
Cy Young,2006,NL,webbbr01,103,160,15.0
MVP,2001,AL,alomaro01,165,392,2.0
MVP,2010,AL,bautijo02,165,392,1.0
MVP,1965,NL,drysddo01,77,280,0.0
MVP,1987,NL,daviser01,73,336,0.0
MVP,1935,AL,bonurze01,7,80,0.0
MVP,1943,AL,floreje01,3,336,0.0
MVP,1914,NL,mageele01,6,64,0.0
MVP,1974,NL,mcbriba01,2,336,0.0
MVP,1972,NL,tolanbo01,6,336,0.0
MVP,1940,AL,radclri01,55,336,0.0
MVP,1985,NL,cruzjo01,2,336,0.0
MVP,1938,AL,lewisbu01,5,336,0.0
MVP,1939,NL,milleed03,1,336,0.0
MVP,1982,NL,mintogr01,44,336,0.0
Rookie of the Year,1970,NL,carbobe01,8,24,8.0
MVP,1988,AL,cartejo01,5,392,0.0
MVP,1951,AL,busbyji01,2,336,0.0
MVP,1971,NL,willsma01,74,336,0.0
MVP,1957,AL,maxwech01,5,336,0.0
MVP,2005,NL,Cabremi01,146,448,0.0
MVP,1991,NL,butlebr01,103,336,1.0
MVP,1981,AL,mumphje01,5,392,0.0
Cy Young,1979,NL,seaveto01,20,120,0.0
MVP,1977,AL,gamblos01,1,392,0.0
MVP,1947,AL,marchph01,47,336,0.0
Rookie of the Year,1987,NL,santibe01,120,120,24.0
MVP,1973,AL,campabe01,4,336,0.0
MVP,1978,AL,sundbji01,24,392,0.0
MVP,2009,NL,utleych01,84,448,0.0
MVP,1992,AL,winfida01,141,392,2.0
MVP,1965,NL,johnsde01,108,280,0.0
MVP,1980,NL,niekrjo01,3,336,0.0
MVP,1966,AL,powelbo01,122,280,0.0
MVP,1983,NL,leonaje01,2,336,0.0
MVP,1990,NL,rijojo01,6,336,0.0
Cy Young,1975,NL,gulledo01,1,120,0.0
MVP,2008,AL,mussimi01,3,392,0.0
MVP,1948,NL,ennisde01,3,336,0.0
MVP,1970,NL,merriji01,8,336,0.0
Rookie of the Year,1999,AL,zimmeje02,27,140,0.0
MVP,1969,AL,fregoji01,7,336,0.0
MVP,1924,AL,galloch01,1,64,0.0
MVP,1934,NL,hermaba01,4,80,0.0
MVP,1996,AL,gonzaju03,290,392,11.0
Cy Young,2004,NL,pavanca01,6,160,0.0
MVP,1954,NL,crandde01,13,336,0.0
MVP,1941,NL,wyattwh01,151,336,
MVP,1923,AL,ehmkeho01,7,64,0.0
MVP,1939,NL,medwijo01,81,336,0.0
Rookie of the Year,1980,NL,reardje01,2,120,0.0
MVP,1987,AL,reardje01,37,392,0.0
MVP,1967,NL,staubru01,12,280,0.0
MVP,1922,AL,judgejo01,12,64,
MVP,1942,AL,flemile01,4,336,0.0
MVP,1958,NL,templjo01,26,336,0.0
Cy Young,2008,NL,sabatcc01,9,160,1.0
MVP,1946,NL,hoppjo01,34,336,0.0
MVP,1978,NL,parkeda01,320,336,21.0
MVP,1934,AL,ferrewe01,16,80,
MVP,1969,NL,clemero01,51,336,0.0
MVP,1926,NL,traynpi01,14,80,
MVP,1965,AL,treshto01,23,280,0.0
MVP,1941,AL,aukerel01,1,336,0.0
MVP,1963,AL,kubekto01,1,280,0.0
MVP,1977,NL,parkeda01,156,336,0.0
MVP,1922,AL,sislege01,59,64,
MVP,1989,AL,mooremi01,6,392,0.0
MVP,1947,AL,chrisma01,4,336,0.0
Cy Young,1992,NL,smithle02,3,120,0.0
MVP,1944,NL,barrejo01,8,336,0.0
Rookie of the Year,1992,AL,eldreca01,22,140,1.0
Cy Young,2007,AL,sabatcc01,119,140,19.0
MVP,1976,AL,lylesp01,8,336,0.0
Cy Young,1970,NL,merriji01,8,120,0.0
MVP,1911,NL,tinkejo01,11,64,
MVP,1957,NL,hodgegi01,54,336,0.0
MVP,1928,NL,whitnpi01,3,80,0.0
MVP,1943,AL,troutdi01,38,336,0.0
MVP,1985,AL,fiskca01,29,392,0.0
Rookie of the Year,1960,NL,howarfr01,12,24,12.0
Rookie of the Year,1986,NL,mitchke01,22,120,1.0
MVP,1953,NL,ashburi01,5,336,0.0
MVP,1964,NL,allendi01,63,280,0.0
MVP,1939,NL,arnovmo01,10,336,0.0
MVP,1994,NL,aloumo01,183,392,0.0
MVP,1985,AL,lampde01,3,392,0.0
MVP,2004,NL,burnije01,3,448,0.0
MVP,1950,NL,torgeea01,6,336,0.0
MVP,1955,AL,valdijo01,1,336,0.0
Cy Young,1975,NL,messean01,1,120,0.0
MVP,1979,NL,parkeda01,56,336,0.0
MVP,1914,NL,daubeja01,4,64,0.0
Rookie of the Year,1995,AL,nunnajo01,2,140,0.0
MVP,1941,NL,litwhda01,3,336,0.0
MVP,1912,AL,moellda01,1,64,0.0
MVP,2011,AL,verlaju01,280,392,13.0
MVP,1968,AL,aparilu01,13,280,0.0
MVP,1998,NL,walkela01,7,448,0.0
MVP,1946,NL,edwarbr01,20,336,0.0
MVP,1952,AL,jenseja01,12,336,0.0
MVP,1973,NL,cardejo02,6,336,0.0
MVP,2005,AL,varitja01,4,392,0.0
Cy Young,1985,NL,tudorjo01,65,120,0.0
Rookie of the Year,1999,AL,hudsoti01,13,140,0.0
MVP,1911,AL,knighjo02,4,64,0.0
MVP,2000,NL,jonesch06,23,448,0.0
MVP,1937,NL,whitnpi01,13,80,0.0
MVP,1967,AL,rojasmi01,1,280,0.0
MVP,1936,AL,mcnaier01,1,80,0.0
MVP,1959,NL,snidedu01,1,336,0.0
MVP,1924,NL,deberha01,1,80,0.0
Cy Young,2008,AL,leecl02,132,140,24.0
MVP,1940,NL,westma02,6,336,0.0
MVP,1942,AL,casege01,17,336,0.0
MVP,1940,AL,babicjo01,5,336,0.0
MVP,1972,AL,rudijo01,164,336,1.0
MVP,1932,NL,vaughar01,1,80,0.0
Rookie of the Year,1991,NL,chambwe01,3,120,0.0
MVP,1922,AL,prattde01,7,64,0.0
MVP,2008,AL,leecl02,24,392,0.0
MVP,1967,NL,santoro01,103,280,0.0
MVP,1942,NL,elliobo01,39,336,0.0
MVP,1938,AL,myerbu01,5,336,0.0
MVP,1955,NL,mayswi01,165,336,0.0
MVP,1999,NL,bagweje01,276,448,1.0
MVP,1940,NL,mccorfr01,274,336,16.0
MVP,1995,AL,martied01,244,392,4.0
MVP,1977,NL,candejo01,8,336,0.0
MVP,1951,NL,newcodo01,3,336,0.0
MVP,1934,NL,lopezal01,1,80,0.0
MVP,1986,AL,fernato01,17,392,0.0
MVP,1976,AL,whitero01,3,336,0.0
MVP,1948,NL,ashburi01,48,336,0.0
MVP,1987,NL,pendlte01,1,336,0.0
MVP,1957,AL,donovdi01,19,336,0.0
Rookie of the Year,1967,AL,carewro01,19,20,19.0
MVP,1981,NL,cartega01,77,336,0.0
MVP,1952,AL,courtcl01,7,336,0.0
