playerid,yearid,gamenum,gameid,teamid,lgid,gp,startingpos
smithoz01,1996,0,NLS199607090,SLN,NL,1.0,
brunato01,1985,0,ALS198507160,MIN,AL,1.0,
bondsba01,1996,0,NLS199607090,SFN,NL,1.0,7.0
mcdowsa01,1968,0,NLS196807090,CLE,AL,1.0,
lowelmi01,2007,0,NLS200707100,BOS,AL,1.0,
foulkke01,2003,0,ALS200307150,OAK,AL,1.0,
posadjo01,2002,0,NLS200207090,NYA,AL,1.0,2.0
mccovwi01,1969,0,ALS196907230,SFN,NL,1.0,3.0
derripa01,1941,0,ALS194107080,CIN,NL,1.0,
smithha09,1957,0,NLS195707090,SLN,NL,0.0,
glavito02,1991,0,ALS199107090,ATL,NL,1.0,1.0
bressed01,1964,0,NLS196407070,BOS,AL,0.0,
baergca01,1995,0,ALS199507110,CLE,AL,1.0,4.0
dropowa01,1950,0,ALS195007110,BOS,AL,1.0,3.0
appieke01,1995,0,ALS199507110,KCA,AL,1.0,
thornan01,1982,0,NLS198207130,CLE,AL,1.0,
jonesdo01,1992,0,NLS199207140,HOU,NL,1.0,
davisto02,1962,1,ALS196207100,LAN,NL,1.0,7.0
patekfr01,1976,0,NLS197607130,KCA,AL,1.0,
mazerbi01,1959,1,NLS195907070,PIT,NL,1.0,
wyattjo02,1964,0,NLS196407070,KC1,AL,1.0,
griffke02,1994,0,NLS199407120,SEA,AL,1.0,8.0
schmijo01,1948,0,ALS194807130,CHN,NL,1.0,
kenneve01,1938,0,NLS193807060,DET,AL,0.0,
caminke01,1997,0,ALS199707080,SDN,NL,1.0,5.0
huntebi03,1953,0,NLS195307140,SLA,AL,1.0,
dunnad01,2002,0,NLS200207090,CIN,NL,1.0,
youklke01,2008,0,ALS200807150,BOS,AL,1.0,3.0
haynejo01,1948,0,ALS194807130,CHA,AL,0.0,
longda02,1956,0,ALS195607100,PIT,NL,1.0,3.0
richepe01,1966,0,NLS196607120,WS2,AL,1.0,
pedrodu01,2008,0,ALS200807150,BOS,AL,1.0,4.0
sanfoja02,1957,0,NLS195707090,PHI,NL,1.0,
reynoha01,1987,0,ALS198707140,SEA,AL,1.0,
marshwi01,1947,0,NLS194707080,NY1,NL,1.0,
bankser01,1962,2,NLS196207300,CHN,NL,1.0,
siebeno01,1963,0,ALS196307090,KC1,AL,0.0,
blantcy01,1937,0,ALS193707070,PIT,NL,1.0,
drewjd01,2008,0,ALS200807150,BOS,AL,1.0,
lewisbu01,1938,0,NLS193807060,WS1,AL,1.0,5.0
kuennha01,1956,0,ALS195607100,DET,AL,1.0,6.0
matthga01,1979,0,ALS197907170,ATL,NL,1.0,
troutmi01,2012,0,ALS201207100,LAA,AL,1.0,
cardele01,1971,0,ALS197107130,MIN,AL,0.0,
johnsho01,1989,0,ALS198907110,NYN,NL,1.0,5.0
carewro01,1984,0,NLS198407100,CAL,AL,1.0,3.0
kinerra01,1953,0,NLS195307140,CHN,NL,1.0,
westsa01,1935,0,ALS193507080,SLA,AL,0.0,
coateji01,1960,2,ALS196007130,NYA,AL,0.0,
verlaju01,2011,0,NLS201107120,DET,AL,,
tejadmi01,2008,0,ALS200807150,HOU,NL,1.0,
cepedor01,1961,1,NLS196107110,SFN,NL,1.0,7.0
schmija01,2006,0,NLS200607110,SFN,NL,0.0,
lavagco01,1940,0,NLS194007090,BRO,NL,1.0,5.0
piercbi02,1957,0,NLS195707090,CHA,AL,1.0,
hubbeca01,1940,0,NLS194007090,NY1,NL,1.0,
bicheda01,1994,0,NLS199407120,COL,NL,1.0,
boonebo01,1979,0,ALS197907170,PHI,NL,1.0,2.0
lopezja01,1997,0,ALS199707080,ATL,NL,1.0,
martivi01,2009,0,NLS200907140,CLE,AL,1.0,
maricju01,1965,0,ALS196507130,SFN,NL,1.0,1.0
plesada01,1988,0,NLS198807120,ML4,AL,1.0,
cartega01,1986,0,NLS198607150,NYN,NL,1.0,2.0
bridgro01,1958,0,ALS195807080,WS1,AL,0.0,
musiast01,1960,1,ALS196007110,SLN,NL,1.0,
ziskri01,1977,0,ALS197707190,CHA,AL,1.0,7.0
palmeji01,1972,0,NLS197207250,BAL,AL,1.0,1.0
marisro01,1961,1,NLS196107110,NYA,AL,1.0,9.0
vaughar01,1941,0,ALS194107080,PIT,NL,1.0,6.0
moorejo02,1934,0,NLS193407100,NY1,NL,0.0,
ramirra01,1984,0,NLS198407100,ATL,NL,0.0,
menkede01,1969,0,ALS196907230,HOU,NL,1.0,
boudrlo01,1944,0,NLS194407110,CLE,AL,0.0,
sosasa01,2001,0,ALS200107100,CHN,NL,1.0,9.0
blaloha01,2004,0,NLS200407130,TEX,AL,1.0,
scottmi03,1986,0,NLS198607150,HOU,NL,1.0,
aloufe01,1962,1,ALS196207100,SFN,NL,1.0,
braunry02,2010,0,ALS201007130,MIL,NL,1.0,7.0
jayjo01,1961,1,NLS196107110,CIN,NL,0.0,
burksel01,1990,0,NLS199007100,BOS,AL,0.0,
damonjo01,2002,0,NLS200207090,BOS,AL,1.0,
staubru01,1970,0,NLS197007140,MON,NL,1.0,
vizquom01,2002,0,NLS200207090,CLE,AL,1.0,
rodriiv01,2001,0,ALS200107100,TEX,AL,1.0,2.0
averiea01,1933,0,ALS193307060,CLE,AL,1.0,
berkmla01,2004,0,NLS200407130,HOU,NL,1.0,8.0
ramirma02,1999,0,ALS199907130,CLE,AL,1.0,9.0
rodriel01,1969,0,ALS196907230,KCA,AL,0.0,
laudnti01,1988,0,NLS198807120,MIN,AL,1.0,
ugglada01,2008,0,ALS200807150,FLO,NL,1.0,
darviyu01,2012,0,ALS201207100,TEX,AL,,
johnsdo02,1944,0,NLS194407110,CHN,NL,0.0,
caminke01,1996,0,NLS199607090,SDN,NL,1.0,
santoro01,1972,0,NLS197207250,CHN,NL,1.0,
caseyse01,2001,0,ALS200107100,CIN,NL,1.0,
howarel01,1960,1,ALS196007110,NYA,AL,1.0,
alomasa02,1992,0,NLS199207140,CLE,AL,1.0,2.0
barkele01,1981,0,ALS198108090,CLE,AL,1.0,
marisro01,1961,2,ALS196107310,NYA,AL,1.0,
rosepe01,1979,0,ALS197907170,PHI,NL,1.0,
jonesan01,2000,0,NLS200007110,ATL,NL,1.0,
aguilri01,1992,0,NLS199207140,MIN,AL,1.0,
musiast01,1951,0,ALS195107100,SLN,NL,1.0,7.0
cabreme01,2012,0,ALS201207100,SFN,NL,1.0,8.0
heganji01,1949,0,NLS194907120,CLE,AL,0.0,
mitchda01,1949,0,NLS194907120,CLE,AL,1.0,
gagneer01,2002,0,NLS200207090,LAN,NL,1.0,
pinsova01,1959,2,NLS195908030,CIN,NL,1.0,
heltoto01,2000,0,NLS200007110,COL,NL,1.0,
cramedo01,1939,0,ALS193907110,BOS,AL,1.0,9.0
jacksda02,1988,0,NLS198807120,CIN,NL,0.0,
mcnalda01,1970,0,NLS197007140,BAL,AL,0.0,
francju01,1989,0,ALS198907110,TEX,AL,1.0,4.0
murphda05,1984,0,NLS198407100,ATL,NL,1.0,8.0
vaughmo01,1995,0,ALS199507110,BOS,AL,1.0,
templjo01,1961,2,ALS196107310,CLE,AL,1.0,4.0
whitebu01,1937,0,ALS193707070,NY1,NL,1.0,
verlaju01,2009,0,NLS200907140,DET,AL,0.0,
mcgwima01,1989,0,ALS198907110,OAK,AL,1.0,3.0
wallati01,1985,0,ALS198507160,MON,NL,1.0,
pepitjo01,1964,0,NLS196407070,NYA,AL,1.0,
mazerbi01,1967,0,ALS196707110,PIT,NL,1.0,4.0
lollash01,1955,0,NLS195507120,CHA,AL,0.0,
renteed01,2000,0,NLS200007110,SLN,NL,1.0,
maglisa01,1952,0,NLS195207080,NY1,NL,0.0,
garvest01,1980,0,NLS198007080,LAN,NL,1.0,3.0
kellge01,1947,0,NLS194707080,DET,AL,1.0,5.0
suttodo01,1977,0,ALS197707190,LAN,NL,1.0,1.0
mahafar01,1961,1,NLS196107110,PHI,NL,0.0,
gentiji01,1960,1,ALS196007110,BAL,AL,1.0,
willite01,1953,0,NLS195307140,BOS,AL,0.0,
galanau01,1944,0,NLS194407110,BRO,NL,1.0,7.0
suttodo01,1972,0,NLS197207250,LAN,NL,1.0,
griffal01,1984,0,NLS198407100,TOR,AL,1.0,
stottme01,1968,0,NLS196807090,NYA,AL,1.0,
mcquige02,1948,0,ALS194807130,NYA,AL,1.0,3.0
morgajo02,1972,0,NLS197207250,CIN,NL,1.0,4.0
ferreri01,1944,0,NLS194407110,WS1,AL,0.0,
grovele01,1933,0,ALS193307060,PHA,AL,1.0,
loretma01,2004,0,NLS200407130,SDN,NL,1.0,
lemanda01,1979,0,ALS197907170,TOR,AL,0.0,
rodrifr03,2009,0,NLS200907140,NYN,NL,1.0,
floodcu01,1964,0,NLS196407070,SLN,NL,1.0,
lylesp01,1973,0,ALS197307240,NYA,AL,1.0,
frymatr01,1992,0,NLS199207140,DET,AL,1.0,
boggswa01,1996,0,NLS199607090,NYA,AL,1.0,5.0
burgesm01,1959,2,NLS195908030,PIT,NL,1.0,
sierrru01,1991,0,ALS199107090,TEX,AL,1.0,
harrato01,1976,0,NLS197607130,TEX,AL,1.0,6.0
munsoth01,1971,0,ALS197107130,NYA,AL,1.0,
boyerke01,1964,0,NLS196407070,SLN,NL,1.0,5.0
larkiba01,1993,0,ALS199307130,CIN,NL,1.0,6.0
maddugr01,1996,0,NLS199607090,ATL,NL,0.0,
blackew01,1947,0,NLS194707080,CIN,NL,1.0,1.0
lombaer01,1936,0,NLS193607070,CIN,NL,0.0,
santibe01,1990,0,NLS199007100,SDN,NL,0.0,
beckro01,1993,0,ALS199307130,SFN,NL,1.0,
crosefr01,1939,0,ALS193907110,NYA,AL,0.0,
kileda01,1993,0,ALS199307130,HOU,NL,0.0,
neaglde01,1997,0,ALS199707080,ATL,NL,0.0,
saberbr01,1990,0,NLS199007100,KCA,AL,1.0,
bondsba01,2007,0,NLS200707100,SFN,NL,1.0,7.0
cappsma01,2010,0,ALS201007130,WAS,NL,1.0,
runnepe01,1959,2,NLS195908030,BOS,AL,1.0,3.0
snidedu01,1963,0,ALS196307090,NYN,NL,1.0,
russoma01,1941,0,ALS194107080,NYA,AL,0.0,
cramedo01,1935,0,ALS193507080,PHA,AL,1.0,
brettge01,1981,0,ALS198108090,KCA,AL,1.0,5.0
kessido01,1972,0,NLS197207250,CHN,NL,1.0,6.0
myersra01,1990,0,NLS199007100,CIN,NL,1.0,
stratmo01,1937,0,ALS193707070,CHA,AL,0.0,
benchjo01,1975,0,ALS197507150,CIN,NL,1.0,2.0
yorkru01,1943,0,ALS194307130,DET,AL,1.0,
hemslro01,1940,0,NLS194007090,CLE,AL,1.0,
mcdowsa01,1971,0,ALS197107130,CLE,AL,0.0,
boyerke01,1962,2,NLS196207300,SLN,NL,1.0,5.0
anderga01,2002,0,NLS200207090,ANA,AL,1.0,
hodgegi01,1954,0,ALS195407130,BRO,NL,1.0,
garneph01,1976,0,NLS197607130,OAK,AL,1.0,
henderi01,1986,0,NLS198607150,NYA,AL,1.0,7.0
alomaro01,1998,0,NLS199807070,BAL,AL,1.0,4.0
boudrlo01,1940,0,NLS194007090,CLE,AL,1.0,
hoffmtr01,1999,0,ALS199907130,SDN,NL,1.0,
drysddo01,1961,2,ALS196107310,LAN,NL,0.0,
carltst01,1977,0,ALS197707190,PHI,NL,0.0,
venturo01,1992,0,NLS199207140,CHA,AL,1.0,
campabe01,1972,0,NLS197207250,OAK,AL,0.0,
brownch02,1986,0,NLS198607150,SFN,NL,1.0,
winfida01,1986,0,NLS198607150,NYA,AL,1.0,9.0
sabatcc01,2007,0,NLS200707100,CLE,AL,1.0,
mccormi03,1961,1,NLS196107110,SFN,NL,1.0,
langsma01,1992,0,NLS199207140,CAL,AL,1.0,
cunnijo01,1959,1,NLS195907070,SLN,NL,0.0,
bereja01,1994,0,NLS199407120,CHA,AL,1.0,
pafkoan01,1948,0,ALS194807130,CHN,NL,1.0,5.0
clemero01,1966,0,NLS196607120,PIT,NL,1.0,9.0
barbest01,1966,0,NLS196607120,BAL,AL,0.0,
batisto01,2000,0,NLS200007110,TOR,AL,1.0,
burleri01,1977,0,ALS197707190,BOS,AL,1.0,6.0
smithoz01,1981,0,ALS198108090,SDN,NL,1.0,
goodedw01,1985,0,ALS198507160,NYN,NL,0.0,
travice01,1941,0,ALS194107080,WS1,AL,1.0,5.0
fainfe01,1952,0,NLS195207080,PHA,AL,0.0,
sorenla01,1978,0,NLS197807110,ML4,AL,1.0,
simmocu01,1952,0,NLS195207080,PHI,NL,1.0,1.0
maxwech01,1957,0,NLS195707090,DET,AL,1.0,
burgesm01,1961,2,ALS196107310,PIT,NL,1.0,2.0
carltst01,1968,0,NLS196807090,SLN,NL,1.0,
camildo01,1941,0,ALS194107080,BRO,NL,0.0,
dobyla01,1950,0,ALS195007110,CLE,AL,1.0,8.0
martied01,2000,0,NLS200007110,SEA,AL,1.0,
mcauldi01,1967,0,ALS196707110,DET,AL,1.0,
youngdm01,2003,0,ALS200307150,DET,AL,0.0,
bondsbo01,1971,0,ALS197107130,SFN,NL,1.0,
moorete01,1939,0,ALS193907110,SLN,NL,1.0,
ramirar01,2005,0,ALS200507120,CHN,NL,1.0,5.0
musiast01,1962,2,NLS196207300,SLN,NL,1.0,
benchjo01,1977,0,ALS197707190,CIN,NL,1.0,2.0
dimagjo01,1936,0,NLS193607070,NYA,AL,1.0,9.0
dobyla01,1955,0,NLS195507120,CLE,AL,0.0,
martipe02,2005,0,ALS200507120,NYN,NL,0.0,
carltst01,1971,0,ALS197107130,SLN,NL,0.0,
blaloha01,2003,0,ALS200307150,TEX,AL,1.0,
lawtoma02,2000,0,NLS200007110,MIN,AL,1.0,
johnto01,1978,0,NLS197807110,LAN,NL,0.0,
schilcu01,2002,0,NLS200207090,ARI,NL,1.0,1.0
burgesm01,1954,0,ALS195407130,PHI,NL,1.0,
sandere02,1995,0,ALS199507110,CIN,NL,1.0,
hubbeca01,1933,0,ALS193307060,NY1,NL,1.0,
kendaja01,2000,0,NLS200007110,PIT,NL,1.0,2.0
bellbu01,1984,0,NLS198407100,TEX,AL,1.0,
garcifr02,2001,0,ALS200107100,SEA,AL,1.0,
youklke01,2011,0,NLS201107120,BOS,AL,1.0,
berkmla01,2008,0,ALS200807150,HOU,NL,1.0,3.0
rojasco01,1972,0,NLS197207250,KCA,AL,1.0,
bonilbo01,1993,0,ALS199307130,NYN,NL,1.0,
riverma01,2009,0,NLS200907140,NYA,AL,1.0,
smoltjo01,2003,0,ALS200307150,ATL,NL,0.0,
willite01,1947,0,NLS194707080,BOS,AL,1.0,7.0
brocklo01,1972,0,NLS197207250,SLN,NL,0.0,
rizzuph01,1951,0,ALS195107100,NYA,AL,1.0,
bankser01,1961,2,ALS196107310,CHN,NL,1.0,
willist02,1960,1,ALS196007110,LAN,NL,0.0,
berrayo01,1956,0,ALS195607100,NYA,AL,1.0,2.0
boggswa01,1990,0,NLS199007100,BOS,AL,1.0,5.0
johnsra05,2002,0,NLS200207090,ARI,NL,0.0,
gwynnto01,1995,0,ALS199507110,SDN,NL,1.0,9.0
eckstda01,2006,0,NLS200607110,SLN,NL,1.0,
johnsal01,1970,0,NLS197007140,CAL,AL,1.0,
cochrmi01,1934,0,NLS193407100,DET,AL,1.0,
hollima01,2007,0,NLS200707100,COL,NL,1.0,
mantlmi01,1954,0,ALS195407130,NYA,AL,1.0,8.0
groteje01,1968,0,NLS196807090,NYN,NL,1.0,2.0
ceyro01,1979,0,ALS197907170,LAN,NL,1.0,
broxtjo01,2009,0,NLS200907140,LAN,NL,0.0,
mosebll01,1986,0,NLS198607150,TOR,AL,1.0,
gibsobo01,1965,0,ALS196507130,SLN,NL,1.0,
hillejo01,1974,0,NLS197407230,DET,AL,0.0,
bondsba01,2003,0,ALS200307150,SFN,NL,1.0,10.0
jacksla01,1958,0,ALS195807080,SLN,NL,1.0,
mungova01,1934,0,NLS193407100,BRO,NL,1.0,
seaveto01,1977,0,ALS197707190,CIN,NL,1.0,
millafe01,1970,0,NLS197007140,ATL,NL,0.0,
honeyri01,1983,0,ALS198307060,TEX,AL,1.0,
willsma01,1963,0,ALS196307090,LAN,NL,0.0,
verbaem01,1947,0,NLS194707080,PHI,NL,1.0,4.0
newsobo01,1938,0,NLS193807060,SLA,AL,0.0,
moneydo01,1978,0,NLS197807110,ML4,AL,1.0,4.0
mcquige02,1939,0,ALS193907110,SLA,AL,0.0,
bruceja01,2011,0,NLS201107120,CIN,NL,1.0,
kinslia01,2008,0,ALS200807150,TEX,AL,1.0,
koufasa01,1963,0,ALS196307090,LAN,NL,0.0,
ferreri01,1945,0,,WS1,AL,0.0,
martied01,2001,0,ALS200107100,SEA,AL,1.0,10.0
snidedu01,1955,0,NLS195507120,BRO,NL,1.0,8.0
rolensc01,2011,0,NLS201107120,CIN,NL,1.0,5.0
pettian01,2010,0,ALS201007130,NYA,AL,1.0,
avilabo01,1955,0,NLS195507120,CLE,AL,1.0,
powervi01,1955,0,NLS195507120,KC1,AL,1.0,
mantlmi01,1958,0,ALS195807080,NYA,AL,1.0,8.0
gracema01,1997,0,ALS199707080,CHN,NL,1.0,
hunteto01,2009,0,NLS200907140,LAA,AL,0.0,
wyattwh01,1941,0,ALS194107080,BRO,NL,1.0,1.0
gonzagi01,2011,0,NLS201107120,OAK,AL,1.0,
thornan01,1984,0,NLS198407100,CLE,AL,1.0,
applilu01,1943,0,ALS194307130,CHA,AL,0.0,
laryfr01,1960,2,ALS196007130,DET,AL,1.0,
joneswi01,1950,0,ALS195007110,PHI,NL,1.0,5.0
carewro01,1982,0,NLS198207130,CAL,AL,0.0,
loaizes01,2004,0,NLS200407130,CHA,AL,1.0,
groatdi01,1959,2,NLS195908030,PIT,NL,1.0,
olivato01,1966,0,NLS196607120,MIN,AL,1.0,9.0
darliro01,1985,0,ALS198507160,NYN,NL,0.0,
goodmbi01,1949,0,NLS194907120,BOS,AL,1.0,
pafkoan01,1947,0,NLS194707080,CHN,NL,1.0,
eckstda01,2005,0,ALS200507120,SLN,NL,1.0,6.0
ortizda01,2008,0,ALS200807150,BOS,AL,0.0,
maricju01,1967,0,ALS196707110,SFN,NL,1.0,1.0
dobyla01,1953,0,NLS195307140,CLE,AL,1.0,
mantlmi01,1953,0,NLS195307140,NYA,AL,1.0,8.0
conlege01,1959,1,NLS195907070,PHI,NL,0.0,
mumphje01,1984,0,NLS198407100,HOU,NL,1.0,
gibsobo01,1962,1,ALS196207100,SLN,NL,0.0,
mccormi03,1960,2,ALS196007130,SFN,NL,0.0,
leecl02,2011,0,NLS201107120,PHI,NL,1.0,
hamelco01,2007,0,NLS200707100,PHI,NL,1.0,
templjo01,1961,1,NLS196107110,CLE,AL,1.0,4.0
hughste01,1943,0,ALS194307130,BOS,AL,1.0,
haddiha01,1954,0,ALS195407130,SLN,NL,0.0,
grissma02,1993,0,ALS199307130,MON,NL,1.0,8.0
newsobo01,1944,0,NLS194407110,PHA,AL,1.0,
gwynnto01,1999,0,ALS199907130,SDN,NL,0.0,
kendaja01,1996,0,NLS199607090,PIT,NL,1.0,
hemslro01,1944,0,NLS194407110,NYA,AL,1.0,2.0
hansoer01,1995,0,ALS199507110,BOS,AL,0.0,
matsuhi01,2004,0,NLS200407130,NYA,AL,1.0,
elstodo01,1959,2,NLS195908030,CHN,NL,0.0,
mcraeha01,1975,0,ALS197507150,KCA,AL,1.0,
verlaju01,2012,0,ALS201207100,DET,AL,1.0,1.0
edwarbr01,1951,0,ALS195107100,CHN,NL,0.0,
morgajo02,1975,0,ALS197507150,CIN,NL,1.0,4.0
kleskry01,2001,0,ALS200107100,SDN,NL,1.0,
fuentbr01,2005,0,ALS200507120,COL,NL,0.0,
stearjo01,1979,0,ALS197907170,NYN,NL,0.0,
wardga01,1985,0,ALS198507160,TEX,AL,1.0,
reynoal01,1945,0,,CLE,AL,0.0,
konerpa01,2010,0,ALS201007130,CHA,AL,1.0,
jonesdo01,1988,0,NLS198807120,CLE,AL,1.0,
koufasa01,1964,0,NLS196407070,LAN,NL,0.0,
johnsch04,2001,0,ALS200107100,FLO,NL,1.0,
cuddymi01,2011,0,NLS201107120,MIN,AL,1.0,
rodnefe01,2012,0,ALS201207100,DET,AL,1.0,
pinsova01,1960,1,ALS196007110,CIN,NL,1.0,
aasedo01,1986,0,NLS198607150,BAL,AL,1.0,
bondsba01,1997,0,ALS199707080,SFN,NL,1.0,7.0
bluevi01,1975,0,ALS197507150,OAK,AL,1.0,1.0
bonilbo01,1991,0,ALS199107090,PIT,NL,1.0,10.0
keyji01,1991,0,ALS199107090,TOR,AL,1.0,
mayda01,1973,0,ALS197307240,ML4,AL,1.0,
leach01,1984,0,NLS198407100,MON,NL,1.0,1.0
papeljo01,2006,0,NLS200607110,BOS,AL,0.0,
roberro01,1954,0,ALS195407130,PHI,NL,1.0,1.0
jacksda02,1994,0,NLS199407120,PHI,NL,1.0,
winfida01,1984,0,NLS198407100,NYA,AL,1.0,7.0
glavito02,1996,0,NLS199607090,ATL,NL,1.0,
mayswi01,1955,0,NLS195507120,NY1,NL,1.0,
duchsju01,2005,0,ALS200507120,OAK,AL,0.0,
corbedo01,1981,0,ALS198108090,MIN,AL,0.0,
freylo01,1943,0,ALS194307130,CIN,NL,1.0,
gossari01,1985,0,ALS198507160,SDN,NL,1.0,
beckegl01,1970,0,NLS197007140,CHN,NL,1.0,4.0
aaronha01,1960,1,ALS196007110,ML1,NL,1.0,9.0
garcino01,1997,0,ALS199707080,BOS,AL,1.0,
hillesh02,2002,0,NLS200207090,BOS,AL,1.0,5.0
portebo01,1954,0,ALS195407130,WS1,AL,1.0,
leede02,2005,0,ALS200507120,CHN,NL,1.0,3.0
santoro01,1964,0,NLS196407070,CHN,NL,0.0,
ferrida01,1945,0,,BOS,AL,0.0,
colemvi01,1989,0,ALS198907110,SLN,NL,1.0,
vaughar01,1936,0,NLS193607070,PIT,NL,0.0,
cepedor01,1961,2,ALS196107310,SFN,NL,1.0,7.0
bowala01,1978,0,NLS197807110,PHI,NL,1.0,6.0
furcara01,2010,0,ALS201007130,LAN,NL,1.0,
mayswi01,1970,0,NLS197007140,SFN,NL,1.0,8.0
galaran01,1988,0,NLS198807120,MON,NL,1.0,
houttar01,1950,0,ALS195007110,DET,AL,1.0,
ellisdo01,1971,0,ALS197107130,PIT,NL,1.0,1.0
rodrial01,1997,0,ALS199707080,SEA,AL,1.0,6.0
randowi01,1981,0,ALS198108090,NYA,AL,1.0,4.0
goodedw01,1984,0,NLS198407100,NYN,NL,1.0,
schmija01,2004,0,NLS200407130,SFN,NL,0.0,
bradlmi01,2008,0,ALS200807150,TEX,AL,1.0,10.0
osteecl01,1967,0,ALS196707110,LAN,NL,0.0,
frymatr01,1993,0,ALS199307130,DET,AL,1.0,
gilliji01,1959,2,NLS195908030,LAN,NL,1.0,
weeksri01,2011,0,NLS201107120,MIL,NL,1.0,4.0
clarkja01,1987,0,ALS198707140,SLN,NL,1.0,3.0
kuoho01,2010,0,ALS201007130,LAN,NL,1.0,
boyerke01,1960,2,ALS196007130,SLN,NL,1.0,
soriara01,2010,0,ALS201007130,TBA,AL,1.0,
fregoji01,1968,0,NLS196807090,CAL,AL,1.0,6.0
robinbr01,1966,0,NLS196607120,BAL,AL,1.0,5.0
jenseja01,1958,0,ALS195807080,BOS,AL,1.0,9.0
murphda05,1980,0,NLS198007080,ATL,NL,1.0,
bonilbo01,1988,0,NLS198807120,PIT,NL,1.0,5.0
saundjo01,2008,0,ALS200807150,LAA,AL,1.0,
mcgwima01,2000,0,NLS200007110,SLN,NL,0.0,
matlajo01,1975,0,ALS197507150,NYN,NL,1.0,
sewelri01,1943,0,ALS194307130,PIT,NL,1.0,
kendaja01,1998,0,NLS199807070,PIT,NL,1.0,
ripkeca01,1999,0,ALS199907130,BAL,AL,1.0,5.0
caseyse01,1999,0,ALS199907130,CIN,NL,1.0,
groatdi01,1960,2,ALS196007130,PIT,NL,1.0,
rogerst01,1982,0,NLS198207130,MON,NL,1.0,1.0
galanau01,1943,0,ALS194307130,BRO,NL,1.0,
owenmi01,1941,0,ALS194107080,BRO,NL,1.0,2.0
molitpa01,1992,0,NLS199207140,ML4,AL,1.0,
ottme01,1939,0,ALS193907110,NY1,NL,1.0,8.0
warnelo01,1933,0,ALS193307060,CHN,NL,1.0,
willite01,1942,0,NLS194207060,BOS,AL,1.0,7.0
clemero02,2001,0,ALS200107100,NYA,AL,1.0,1.0
cordefr01,2004,0,NLS200407130,TEX,AL,0.0,
matheed01,1955,0,NLS195507120,ML1,NL,1.0,5.0
nealch01,1960,1,ALS196007110,LAN,NL,1.0,
erstada01,2000,0,NLS200007110,ANA,AL,1.0,
mazerbi01,1958,0,ALS195807080,PIT,NL,1.0,4.0
robinbr01,1965,0,ALS196507130,BAL,AL,1.0,5.0
wellsda01,1998,0,NLS199807070,NYA,AL,1.0,1.0
templjo01,1959,2,NLS195908030,CIN,NL,1.0,4.0
minosmi01,1953,0,NLS195307140,CHA,AL,1.0,
kimby01,2002,0,NLS200207090,ARI,NL,1.0,
mosesje01,1970,0,NLS197007140,BOS,AL,0.0,
siebeno01,1962,2,NLS196207300,KC1,AL,0.0,
spiveju01,2002,0,NLS200207090,ARI,NL,1.0,
jenksbo01,2006,0,NLS200607110,CHA,AL,0.0,
mcmahdo02,1958,0,ALS195807080,ML1,NL,0.0,
dykstle01,1994,0,NLS199407120,PHI,NL,0.0,
rolensc01,2005,0,ALS200507120,SLN,NL,0.0,
hunteto01,2002,0,NLS200207090,MIN,AL,1.0,8.0
knoblch01,1992,0,NLS199207140,MIN,AL,1.0,
mcgwima01,1990,0,NLS199007100,OAK,AL,1.0,3.0
heathje01,1943,0,ALS194307130,CLE,AL,1.0,
radatdi01,1963,0,ALS196307090,BOS,AL,1.0,
griffke01,1977,0,ALS197707190,CIN,NL,0.0,
cedence01,1973,0,ALS197307240,HOU,NL,1.0,8.0
robinbr01,1960,1,ALS196007110,BAL,AL,1.0,
liebemi01,1999,0,ALS199907130,PHI,NL,1.0,
schoere01,1950,0,ALS195007110,SLN,NL,1.0,
phelpba01,1940,0,NLS194007090,BRO,NL,1.0,
gwynnto01,1993,0,ALS199307130,SDN,NL,1.0,
owenmi01,1942,0,NLS194207060,BRO,NL,1.0,
freehbi01,1966,0,NLS196607120,DET,AL,1.0,2.0
morgajo02,1970,0,NLS197007140,HOU,NL,1.0,
medwijo01,1936,0,NLS193607070,SLN,NL,1.0,7.0
cavarph01,1947,0,NLS194707080,CHN,NL,1.0,
hildeor01,1933,0,ALS193307060,CLE,AL,0.0,
piersji01,1956,0,ALS195607100,BOS,AL,1.0,
marioma01,1943,0,ALS194307130,SLN,NL,1.0,6.0
violafr01,1988,0,NLS198807120,MIN,AL,1.0,1.0
colliri02,1937,0,ALS193707070,CHN,NL,1.0,
rogerke01,2004,0,NLS200407130,TEX,AL,0.0,
dickebi01,1934,0,NLS193407100,NYA,AL,1.0,2.0
grissma02,1994,0,NLS199407120,MON,NL,1.0,
bondsba01,2004,0,NLS200407130,SFN,NL,1.0,7.0
hernawi01,1984,0,NLS198407100,DET,AL,1.0,
wilheho01,1962,2,NLS196207300,BAL,AL,0.0,
smithha09,1959,1,NLS195907070,SLN,NL,0.0,
dickebi01,1941,0,ALS194107080,NYA,AL,1.0,2.0
daviswi02,1973,0,ALS197307240,LAN,NL,1.0,
hamptmi01,2001,0,ALS200107100,COL,NL,1.0,
mayca01,1969,0,ALS196907230,CHA,AL,1.0,
pujolal01,2003,0,ALS200307150,SLN,NL,1.0,7.0
draveda01,1983,0,ALS198307060,SDN,NL,1.0,
torrejo01,1971,0,ALS197107130,SLN,NL,1.0,5.0
foxxji01,1938,0,NLS193807060,BOS,AL,1.0,3.0
kalinal01,1963,0,ALS196307090,DET,AL,1.0,9.0
