year,lgid,tmid,franchid,confid,divid,rank,confrank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmrebound,d_tmrebound,homewon,homelost,awaywon,awaylost,neutwon,neutloss,confwon,confloss,divwon,divloss,pace,won,lost,games,min,arena,attendance,bbtmid
2005,NBA,NYK,NYK,EC,AT,5,15,,New York Knicks,2822,6206,1878,2587,320,884,1034,2360,3394,1468,2157,555,1449,271,7842,2967,6359,1868,565,1495,2480,883,2280,3163,1744,2079,674,1154,437,8367,0,0,15,26,8,33,0,0,15,37,4,12,0,23,59,82,19930.0,Madison Square Garden (IV),32767,NYK
1980,NBA,GSW,GSW,WC,PC,4,7,,Golden State Warriors,3560,7284,1826,2513,60,210,1403,2366,3769,2026,2158,611,1547,301,9006,3631,7204,1804,37,160,2411,1137,2210,3347,2223,2093,714,1385,386,9103,0,0,26,15,13,28,0,0,28,32,10,20,0,39,43,82,19730.0,Oakland-Alameda County Coliseum Arena,32767,GSW
1997,NBA,ATL,ATL,EC,CD,4,5,C1,Atlanta Hawks,2887,6352,1749,2314,337,1016,1105,2418,3523,1569,1671,653,1214,491,7860,2961,6698,1302,348,1017,1772,1081,2152,3233,1753,1892,617,1118,372,7572,0,0,29,12,21,20,0,0,34,20,19,9,0,50,32,82,19880.0,Georgia Dome,32767,ATL
1939,NBL,HAM,HAM,,WE,4,0,,Hammond Ciesar All-Americans,372,0,288,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,0,0,7,7,2,12,0,0,0,0,0,0,0,9,19,28,,,0,HAM
1982,NBA,DET,DET,EC,CD,3,8,,Detroit Pistons,3623,7602,1921,2588,72,272,1312,2477,3789,2108,2122,679,1557,572,9239,3802,7679,1647,21,182,2287,1266,2594,3860,2252,2326,761,1580,561,9272,0,0,23,18,14,27,0,0,29,29,19,11,0,37,45,82,19880.0,Pontiac Silverdome,32767,DET
1989,NBA,HOU,HOU,WC,MW,5,8,C1,Houston Rockets,3483,7250,1633,2267,153,491,1217,2638,3855,2194,1934,809,1513,551,8752,3399,7322,1671,163,556,2256,1175,2460,3635,2010,1819,790,1428,392,8632,0,0,31,10,10,31,0,0,28,28,13,15,0,41,41,82,19805.0,The Summit,32767,HOU
1982,NBA,ATL,ATL,EC,CD,2,6,C1,Atlanta Hawks,3352,7146,1586,2111,45,188,1139,2433,3572,1945,2022,573,1424,665,8335,3383,7201,1608,39,166,2235,1303,2571,3874,1927,1981,656,1468,388,8413,0,0,26,15,17,24,0,0,33,25,21,8,0,43,39,82,19780.0,Omni Coliseum,32767,ATL
1990,NBA,WSB,WAS,EC,AT,4,10,,Washington Bullets,3390,7268,1478,2028,55,284,1173,2390,3563,2081,1927,588,1359,468,8313,3396,7280,1763,166,555,2288,1232,2473,3705,1861,1778,727,1254,492,8721,0,0,21,20,9,32,0,0,22,32,10,16,0,30,52,82,19855.0,Capital Centre,32767,WAS
1993,NBA,LAL,LAL,WC,PC,5,9,,Los Angeles Lakers,3291,7316,1410,1967,241,803,1260,2204,3464,1983,1877,751,1197,461,8233,3337,7008,1683,228,723,2346,1284,2533,3817,2163,1659,664,1344,427,8585,0,0,21,20,12,29,0,0,18,36,7,23,0,33,49,82,19755.0,Great Western Forum,32767,LAL
2002,NBA,NJN,NJN,EC,AT,1,2,F,New Jersey Nets,2906,6585,1662,2195,346,1041,991,2528,3519,1887,1772,717,1212,374,7820,2757,6461,1453,425,1185,1941,932,2461,3393,1607,1880,693,1358,423,7392,0,0,33,8,16,25,0,0,34,20,16,8,0,49,33,82,19755.0,Continental Airlines Arena,32767,NJN
1985,NBA,IND,IND,EC,CD,6,10,,Indiana Pacers,3441,7150,1614,2183,23,143,1138,2613,3751,2159,2135,659,1515,381,8519,3372,7123,1975,73,275,2571,1050,2479,3529,2057,1909,745,1315,445,8792,0,0,19,22,7,34,0,0,19,39,9,20,0,26,56,82,19755.0,Market Square Arena,32767,IND
2004,NBA,SAS,SAS,WC,SW,1,2,NC,San Antonio Spurs,2923,6450,1535,2120,507,1395,987,2489,3476,1771,1717,613,1126,543,7888,2712,6359,1501,323,881,1955,893,2403,3296,1385,1891,594,1240,421,7248,0,0,38,3,21,20,0,0,36,16,10,6,0,59,23,82,19805.0,SBC Center,32767,SAN
1994,NBA,PHI,PHI,EC,AT,6,13,,Philadelphia 76ers,2949,6577,1567,2125,355,936,1105,2230,3335,1566,1835,643,1355,576,7820,3100,6663,1569,467,1287,2057,1143,2317,3460,1992,1859,712,1299,422,8236,0,0,14,27,10,31,0,0,16,40,12,16,0,24,58,82,19805.0,CoreStates Spectrum,32767,PHI
2006,NBA,NOK,NOH,WC,SW,4,10,,NO/Oklahoma City Hornets,2971,6673,1436,1941,455,1256,1024,2513,3537,1537,1620,522,1187,347,7833,3004,6579,1395,559,1575,1839,853,2493,3346,1703,1733,554,1119,391,7962,0,0,24,17,15,26,0,0,23,29,6,10,0,39,43,82,19880.0,Ford Center,32767,
1994,NBA,ATL,ATL,EC,CD,5,7,C1,Atlanta Hawks,2986,6680,1410,1948,539,1580,1104,2272,3376,1757,1804,738,1221,412,7921,3001,6485,1394,420,1212,1919,1051,2391,3442,1733,1815,608,1359,320,7816,0,0,24,17,18,23,0,0,28,28,9,19,0,42,40,82,19855.0,Omni Coliseum,32767,ATL
1992,NBA,MIA,MIA,EC,AT,5,11,,Miami Heat,3127,6850,1908,2476,333,940,1134,2384,3518,1688,2011,609,1287,350,8495,3232,6791,1860,265,781,2416,1032,2424,3456,1965,2053,656,1304,426,8589,0,0,26,15,10,31,0,0,22,34,9,19,0,36,46,82,20005.0,Miami Arena,32767,MIA
2011,NBA,MIL,MIL,EC,CD,3,0,,Milwaukee Bucks,2502,5652,1095,1415,436,1265,820,1983,2803,1550,1273,548,929,335,6535,2449,5453,1181,1535,438,1247,813,2138,2951,1433,1278,499,1049,297,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,0,,,0,
1996,NBA,MIL,MIL,EC,CD,7,11,,Milwaukee Bucks,2967,6303,1560,2104,324,920,955,2263,3218,1610,1892,632,1285,348,7818,2999,6355,1606,369,1080,2197,975,2257,3232,1820,1777,688,1201,392,7973,0,0,20,21,13,28,0,0,22,32,10,18,0,33,49,82,19730.0,Bradley Center,32767,MIL
2010,NBA,PHO,PHO,WC,PC,2,0,,Phoenix Suns,3219,6844,1472,1939,701,1857,821,2478,3299,1945,1666,545,1169,357,8611,3309,7018,1481,1964,585,1595,985,2647,3632,1890,1740,644,1189,356,8684,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,0,,,0,
1946,NBL,TOL,TOL,,EA,3,0,CS,Toledo Jeeps,970,0,600,929,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,0,0,13,9,8,14,0,0,0,0,0,0,0,21,23,44,,,0,TOL
1984,NBA,GSW,GSW,WC,PC,6,12,,Golden State Warriors,3498,7555,1944,2531,112,397,1327,2139,3466,1759,2136,803,1460,284,9052,3839,7165,1919,57,220,2530,1101,2521,3622,2336,2180,650,1583,469,9654,0,0,17,24,5,36,0,0,17,43,10,20,0,22,60,82,19855.0,Oakland-Alameda County Coliseum Arena,32767,GSW
1946,NBA,BOS,BOS,,ED,5,0,,Boston Celtics,1397,5133,811,1375,0,0,0,0,0,470,1202,0,0,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,0,0,14,16,8,22,0,0,0,0,11,19,0,22,38,60,14500.0,Boston Garden,32767,BOS
1946,NBA,NYK,NYK,,ED,3,0,SF,New York Knicks,1465,5255,951,1438,0,0,0,0,0,457,1218,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842,0,0,18,12,15,15,0,0,0,0,13,17,0,33,27,60,14575.0,Madison Square Garden (III),32767,NYK
1947,NBA,BOS,BOS,,ED,3,0,R1,Boston Celtics,1241,4323,821,1246,0,0,0,0,0,364,1065,0,0,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,0,0,11,13,9,15,0,0,0,0,11,13,0,20,28,48,11645.0,Boston Garden,32767,BOS
1948,NBA,BOS,BOS,,ED,5,0,,Boston Celtics,1706,5483,1181,1856,0,0,0,0,0,1135,1382,0,0,0,4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,0,0,17,12,7,20,1,3,0,0,12,18,0,25,35,60,14600.0,Boston Garden,32767,BOS
1948,NBA,NYK,NYK,,ED,2,0,DF,New York Knicks,1688,5237,1376,1959,0,0,0,0,0,1017,1559,0,0,0,4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4663,0,0,18,11,12,17,2,0,0,0,17,13,0,32,28,60,14500.0,Madison Square Garden (III),0,NYK
1949,NBA,NYK,NYK,,ED,2,0,DF,New York Knicks,1889,5351,1710,2404,0,0,0,0,0,1308,1718,0,0,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344,0,0,19,10,18,16,3,2,0,0,20,6,0,40,28,68,16645.0,Madison Square Garden (III),32767,NYK
1950,NBA,BOS,BOS,,ED,2,0,DS,Boston Celtics,2065,5607,1751,2415,0,0,0,0,3499,1579,1881,0,0,0,5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899,210,0,26,6,9,22,4,2,0,0,21,19,0,39,30,69,16885.0,Boston Garden,32767,BOS
1950,NBA,NYK,NYK,,ED,3,0,F,New York Knicks,2037,5380,1592,2231,0,0,0,0,3421,1551,1810,0,0,0,5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5639,284,0,22,5,10,25,4,0,0,0,21,15,0,36,30,66,16315.0,Madison Square Garden (III),32767,NYK
1951,NBA,BOS,BOS,,ED,2,0,DS,Boston Celtics,2131,5510,1765,2406,0,0,0,0,3750,1606,1734,0,0,0,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5758,422,0,22,7,10,19,7,1,0,0,22,14,0,39,27,66,15990.0,Boston Garden,32767,BOS
1951,NBA,NYK,NYK,,ED,3,0,F,New York Knicks,2022,5282,1565,2185,0,0,0,0,3834,1567,1770,0,0,0,5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,494,0,21,4,12,22,4,3,0,0,23,13,0,37,29,66,15890.0,Madison Square Garden (III),32767,NYK
1952,NBA,BOS,BOS,,ED,3,0,DF,Boston Celtics,2177,5555,1904,2617,0,0,0,0,3865,1666,1911,0,0,0,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6090,387,0,21,3,11,18,14,4,0,0,28,13,0,46,25,71,17190.0,Boston Garden,32767,BOS
1952,NBA,NYK,NYK,,ED,1,0,F,New York Knicks,2059,5339,1867,2652,0,0,0,0,4007,1575,2053,0,0,0,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619,466,0,21,4,15,14,11,5,0,0,30,10,0,47,23,70,17100.0,Madison Square Garden (III),32767,NYK
1953,NBA,BOS,BOS,,ED,2,0,DF,Boston Celtics,2232,5580,1851,2550,0,0,0,0,3867,1773,1969,0,0,0,6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6147,307,0,16,6,11,19,15,5,0,0,25,15,0,42,30,72,17630.0,Boston Garden,32767,BOS
1953,NBA,NYK,NYK,,ED,1,0,DR,New York Knicks,1934,5177,1820,2525,0,0,0,0,3830,1469,1832,0,0,0,5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5697,304,0,18,8,15,13,11,7,0,0,24,16,0,44,28,72,17505.0,Madison Square Garden (III),32767,NYK
1954,NBA,BOS,BOS,,ED,3,0,DF,Boston Celtics,2604,6533,2097,2704,0,0,0,0,4203,1905,1859,0,0,0,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7309,318,0,20,5,5,22,11,9,0,0,19,17,0,36,36,72,17355.0,Boston Garden,32767,BOS
1954,NBA,NYK,NYK,,ED,2,0,DS,New York Knicks,2392,6149,1887,2593,0,0,0,0,4379,1744,1587,0,0,0,6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6665,440,391,17,8,8,19,13,7,0,0,15,21,0,38,34,72,17455.0,Madison Square Garden (III),32767,NYK
1955,NBA,BOS,BOS,,ED,2,0,DS,Boston Celtics,2745,6913,2142,2785,0,0,0,0,4583,1834,1874,0,0,0,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585,441,0,20,7,12,15,7,11,0,0,18,18,0,39,33,72,17355.0,Boston Garden,32767,BOS
1955,NBA,NYK,NYK,,ED,3,0,DT,New York Knicks,2508,6395,2196,2913,0,0,0,0,4562,1610,1923,0,0,0,7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242,562,385,14,14,15,14,6,9,0,0,17,19,0,35,37,72,17630.0,Madison Square Garden (III),32767,NYK
1956,NBA,BOS,BOS,,ED,1,0,NC,Boston Celtics,2808,7326,1983,2644,0,0,0,0,4963,1464,1851,0,0,0,7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7213,385,0,27,4,12,19,5,5,0,0,20,16,0,44,28,72,17380.0,Boston Garden,32767,BOS
1957,NBA,DET,DET,,WD,2,0,DF,Detroit Pistons,2746,7295,2093,2774,0,0,0,0,5168,1264,1807,0,0,0,7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7754,783,0,14,14,13,18,6,7,0,0,18,18,0,33,39,72,17380.0,Detroit Olympia,32767,DET
1957,NBA,NYK,NYK,,ED,4,0,,New York Knicks,2884,7307,2300,3056,0,0,0,0,5385,1359,1865,0,0,0,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7981,718,672,16,13,11,19,8,5,0,0,14,22,0,35,37,72,17380.0,Madison Square Garden (III),32767,NYK
1958,NBA,BOS,BOS,,ED,1,0,NC,Boston Celtics,3208,8116,1963,2563,0,0,0,0,5601,1568,1769,0,0,0,8379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7912,546,0,26,4,13,15,13,1,0,0,23,13,0,52,20,72,17480.0,Boston Garden,32767,BOS
1958,NBA,NYK,NYK,,ED,2,0,DS,New York Knicks,2863,7170,2217,2802,0,0,0,0,4091,1383,1899,0,0,0,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7925,757,690,21,9,15,15,4,8,0,0,19,17,0,40,32,72,17380.0,Madison Square Garden (III),32767,NYK
1959,NBA,BOS,BOS,,ED,1,0,NC,Boston Celtics,3744,8971,1849,2519,0,0,0,0,6014,1849,1856,0,0,0,9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8713,649,0,25,2,23,9,11,5,0,0,28,11,0,59,16,75,18075.0,Boston Garden,32767,BOS
1959,NBA,DET,DET,,WD,2,0,DS,Detroit Pistons,3146,7920,2075,2847,0,0,0,0,5491,1472,1983,0,0,0,8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8624,1003,0,17,14,6,21,7,10,0,0,20,19,0,30,45,75,18175.0,Detroit Olympia,32767,DET
1959,NBA,NYK,NYK,,ED,4,0,,New York Knicks,3429,8153,1942,2539,0,0,0,0,5251,1667,1940,0,0,0,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8973,699,727,13,18,9,19,5,11,0,0,7,32,0,27,48,75,18025.0,Madison Square Garden (III),32767,NYK
1960,NBA,BOS,BOS,,ED,1,0,NC,Boston Celtics,3699,9295,2062,2804,0,0,0,0,6131,1872,2032,0,0,0,9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9013,549,0,21,7,24,11,12,4,0,0,28,11,0,57,22,79,19060.0,Boston Garden,32767,BOS
1985,NBA,HOU,HOU,WC,MW,1,2,F,Houston Rockets,3759,7671,1776,2434,85,310,1316,2434,3750,2318,1991,745,1374,551,9379,3638,7402,1802,87,268,2406,1190,2389,3579,2196,1977,683,1464,386,9165,0,0,36,5,15,26,0,0,38,22,20,10,0,51,31,82,19755.0,The Summit,32767,HOU
1994,NBA,MIL,MIL,EC,CD,6,9,,Milwaukee Bucks,3022,6586,1608,2259,494,1349,1063,2187,3250,1737,1858,674,1393,359,8146,3248,6589,1517,491,1242,2081,1014,2337,3351,2103,1973,770,1359,407,8504,0,0,22,19,12,29,0,0,26,30,13,15,0,34,48,82,19855.0,Bradley Center,32767,MIL
1971,ABA,KEN,KEN,,ED,1,0,DS,Kentucky Colonels,3803,7796,2003,2697,134,391,1419,3083,4502,2136,1959,0,1543,0,9743,3597,8142,1661,134,514,2227,1530,2750,4280,1806,2094,0,1469,0,8989,0,0,36,6,28,10,4,0,0,0,44,8,0,68,16,84,20260.0,Freedom Hall,0,KEN
2010,NBA,DET,DET,EC,CD,4,0,,Detroit Pistons,3056,6647,1367,1854,472,1256,931,2236,3167,1730,1629,595,1067,328,7951,3110,6405,1503,1962,523,1461,866,2470,3336,1910,1545,568,1160,381,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,0,,,0,
1965,NBA,BOS,BOS,,ED,2,0,NC,Boston Celtics,3488,8367,2038,2758,0,0,0,0,5591,1795,2012,0,0,0,9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8623,661,0,26,5,19,18,9,3,0,0,19,11,0,54,26,80,19225.0,Boston Garden,32767,BOS
1938,NBL,SHE,SHE,,WE,3,0,,Sheboygan Redskins,392,0,212,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,7,7,4,10,0,0,0,0,0,0,0,11,17,28,,,0,SHE
1961,NBA,BOS,BOS,,ED,1,0,NC,Boston Celtics,3855,9109,1977,2715,0,0,0,0,6080,2049,1909,0,0,0,9687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,754,0,23,5,26,12,11,3,0,0,26,10,0,60,20,80,19275.0,Boston Garden,32767,BOS
1994,NBA,LAL,LAL,WC,PC,3,5,CS,Los Angeles Lakers,3284,7088,1523,2072,525,1492,1126,2316,3442,2078,1933,750,1243,563,8616,3299,7050,1580,456,1294,2233,1283,2474,3757,2203,1807,644,1390,489,8634,0,0,29,12,19,22,0,0,30,24,15,15,0,48,34,82,19905.0,Great Western Forum,32767,LAL
1994,NBA,ORL,ORL,EC,AT,1,1,F,Orlando Magic,3460,6899,1648,2465,523,1412,1149,2457,3606,2281,1726,672,1297,488,9091,3242,7093,1560,468,1239,2106,1136,2226,3362,1986,1954,700,1234,367,8512,0,0,39,2,18,23,0,0,39,17,18,10,0,57,25,82,19930.0,Orlando Arena,32767,ORL
1952,NBA,BLB,BLB,,ED,4,0,DS,Baltimore Bullets,2083,5615,1745,2542,0,0,0,0,3727,1514,2141,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,414,0,11,20,1,19,4,15,0,0,10,30,0,16,54,70,17200.0,Baltimore Coliseum,0,BLT
1971,NBA,BUF,LAC,EC,AT,4,8,,Buffalo Braves,3409,7560,1549,2219,0,0,0,0,3978,1759,2110,0,0,0,8367,3479,7557,2167,0,0,2842,0,0,4187,1918,1728,0,0,0,9125,0,0,13,27,8,31,1,2,16,26,4,14,0,22,60,82,19805.0,Buffalo Memorial Auditorium,32767,BUF
1991,NBA,PHI,PHI,EC,AT,5,10,,Philadelphia 76ers,3187,6761,1757,2267,227,680,1058,2309,3367,1755,1582,692,1238,482,8358,3449,7145,1375,189,615,1772,1171,2365,3536,2226,1766,686,1184,454,8462,0,0,23,18,12,29,0,0,23,33,15,13,0,35,47,82,19755.0,The Spectrum,32767,PHI
1998,NBA,MIL,MIL,EC,CD,4,7,C1,Milwaukee Bucks,1753,3818,847,1155,231,619,570,1369,1939,1030,1142,442,719,202,4584,1600,3746,1029,272,814,1369,657,1398,2055,1018,1020,399,830,194,4501,0,0,17,8,11,14,0,0,25,20,13,11,0,28,22,50,12050.0,Bradley Center,32767,MIL
2010,NBA,TOR,TOR,EC,AT,5,0,,Toronto Raptors,3144,6755,1491,1976,345,1091,963,2343,3306,1795,1807,581,1221,350,8124,3213,6668,1672,2175,541,1438,912,2457,3369,1854,1620,625,1157,456,8639,0,0,0,0,0,0,0,0,0,0,0,0,0,22,60,0,,,0,
2000,NBA,BOS,BOS,EC,AT,5,9,,Boston Celtics,2773,6485,1621,2190,592,1633,897,2367,3264,1708,1952,769,1285,336,7759,2935,6392,1634,430,1170,2178,888,2650,3538,1885,1903,650,1402,440,7934,0,0,20,21,16,25,0,0,24,30,11,13,0,36,46,82,19830.0,FleetCenter,32767,BOS
1947,NBA,PRO,PRO,,ED,4,0,,Providence Steamrollers,1268,4630,782,1275,0,0,0,0,0,347,1105,0,0,0,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873,0,0,3,21,3,21,0,0,0,0,3,21,0,6,42,48,11695.0,Rhode Island Auditorium,0,PRO
1969,ABA,DNR,DEN,,WD,1,0,DF,Denver Rockets,3743,8381,2023,2713,188,684,0,0,4845,1621,2064,0,1404,0,9697,3619,8286,1927,161,534,2571,0,0,4442,1602,2124,0,1479,0,9326,0,0,36,5,11,25,4,3,0,0,29,19,0,51,33,84,20360.0,Denver Auditorium Arena,32767,DNR
2006,NBA,CHA,CHA,EC,SE,4,11,,Charlotte Bobcats,2960,6643,1568,2136,457,1280,920,2346,3266,1836,1985,638,1224,369,7945,2999,6450,1802,452,1245,2404,929,2562,3491,1717,1786,603,1296,437,8252,0,0,20,21,13,28,0,0,24,28,9,7,0,33,49,82,20005.0,Charlotte Bobcats Arena,32767,
2010,NBA,NJN,NJN,EC,AT,4,0,,New Jersey Nets,2918,6638,1427,1881,459,1337,909,2440,3349,1723,1807,458,1152,384,7722,3069,6602,1589,2115,507,1393,849,2575,3424,1824,1638,561,1010,375,8234,0,0,0,0,0,0,0,0,0,0,0,0,0,24,58,0,,,0,
1997,NBA,CHH,NOH,EC,CD,3,4,CS,Charlotte Hornets,2968,6344,1641,2186,346,904,985,2341,3326,1941,1757,691,1247,312,7923,2977,6417,1436,369,1063,1964,965,2259,3224,1806,1902,582,1240,372,7759,0,0,32,9,19,22,0,0,31,23,16,12,0,51,31,82,19780.0,Charlotte Coliseum,32767,CHA
2005,NBA,WAS,WAS,EC,SE,2,5,C1,Washington Wizards,2975,6656,1889,2496,497,1394,1035,2344,3379,1523,1855,658,1143,339,8336,3014,6477,1655,501,1379,2222,964,2477,3441,1766,2075,537,1326,341,8184,0,0,27,14,15,26,0,0,29,23,8,8,0,42,40,82,19830.0,MCI Center,32767,WSW
2004,NBA,CHI,CHI,EC,CD,2,4,C1,Chicago Bulls,2849,6592,1536,2048,511,1433,1001,2591,3592,1743,2028,576,1371,369,7745,2763,6548,1716,416,1245,2305,979,2524,3503,1715,1914,685,1272,434,7658,0,0,27,14,20,21,0,0,32,20,8,8,0,47,35,82,19830.0,United Center,32767,CHI
2005,NBA,MEM,MEM,WC,SW,3,5,C1,Memphis Grizzlies,2746,6125,1476,2077,590,1578,834,2379,3213,1586,1757,600,1134,442,7558,2691,6172,1465,408,1223,1942,927,2404,3331,1605,1867,597,1213,456,7255,0,0,30,11,19,22,0,0,31,21,6,10,0,49,33,82,19855.0,FedExForum,32767,MEM
1977,NBA,NJN,NJN,EC,AT,5,11,,New Jersey Nets,3547,8004,1652,2304,0,0,1306,2595,3901,1879,2312,857,1774,631,8746,3544,7620,2135,0,0,2830,1312,2996,4308,2073,1999,852,1864,560,9223,0,0,18,23,6,35,0,0,10,30,4,12,0,24,58,82,19905.0,Rutgers Athletic Center,32767,NJN
1990,NBA,DEN,DEN,WC,MW,7,14,,Denver Nuggets,3901,8868,1726,2263,300,1059,1520,2530,4050,2005,2235,856,1332,406,9828,4076,7962,2377,194,502,3068,1242,3067,4309,2492,1844,757,1527,525,10723,0,0,17,24,3,38,0,0,12,44,8,20,0,20,62,82,19730.0,McNichols Sports Arena,32767,DEN
1970,NBA,BOS,BOS,EC,AT,3,5,,Boston Celtics,3804,8616,2000,2648,0,0,0,0,4833,2052,2138,0,0,0,9608,3612,8211,2214,0,0,2982,0,0,4342,1910,1962,0,0,0,9438,0,0,25,14,18,22,1,2,22,16,8,8,0,44,38,82,19780.0,Boston Garden,32767,BOS
1977,NBA,NOJ,UTA,EC,CD,5,7,,New Orleans Jazz,3568,7717,1690,2331,0,0,1309,2907,4216,2079,1938,662,1694,514,8826,3659,7938,1661,0,0,2213,1273,2747,4020,2084,2062,851,1511,476,8979,0,0,27,14,12,29,0,0,19,21,8,12,0,39,43,82,19780.0,Louisiana Superdome,32767,NOJ
1999,NBA,TOR,TOR,EC,CD,3,6,C1,Toronto Raptors,2980,6882,1583,2068,425,1171,1098,2449,3547,1947,1989,666,1137,544,7968,3002,6615,1631,346,1021,2136,961,2552,3513,1790,1874,557,1250,434,7981,0,0,26,15,19,22,0,0,29,25,16,12,0,45,37,82,19755.0,Air Canada Centre,32767,TOR
1979,NBA,IND,IND,EC,CD,4,8,,Indiana Pacers,3639,7689,1753,2333,88,314,1398,2326,3724,2148,1973,900,1517,530,9119,3693,7545,1734,56,228,2295,1394,2552,3946,2323,2028,738,1758,470,9176,0,0,26,15,11,30,0,0,28,32,15,15,0,37,45,82,19855.0,Market Square Arena,32767,IND
1973,ABA,VIR,VIR,,ED,4,0,DS,Virginia Squires,3426,7581,2007,2612,74,282,1343,2621,3964,1665,2167,704,1713,375,8933,3724,8010,1804,100,310,2345,1444,2678,4122,1881,2197,766,1537,475,9352,0,0,22,20,6,35,0,1,0,0,15,29,0,28,56,84,20260.0,Norfolk Scope,0,VIR
1983,NBA,BOS,BOS,EC,AT,1,1,NC,Boston Celtics,3616,7235,1907,2407,55,229,1159,2538,3697,2122,1949,673,1420,430,9194,3463,7372,1659,71,219,2143,1101,2227,3328,1957,2090,703,1329,328,8656,0,0,33,8,29,12,0,0,43,15,13,11,0,62,20,82,19955.0,Boston Garden,32767,BOS
2006,NBA,MIA,MIA,EC,SE,1,4,C1,Miami Heat,2919,6288,1393,2019,528,1539,817,2526,3343,1681,1749,566,1201,442,7759,2895,6517,1513,531,1495,2039,921,2467,3388,1656,1790,562,1185,314,7834,0,0,27,14,17,24,0,0,27,25,9,7,0,44,38,82,19855.0,AmericanAirlines Arena,32767,
1979,NBA,PHI,PHI,EC,AT,2,3,F,Philadelphia 76ers,3523,7156,1876,2431,27,125,1187,2635,3822,2226,1860,792,1708,652,8949,3444,7561,1640,75,277,2145,1318,2352,3670,2089,2100,876,1561,388,8603,0,0,36,5,23,18,0,0,44,16,19,5,0,59,23,82,19855.0,The Spectrum,32767,PHI
1966,NBA,BOS,BOS,,ED,2,0,DF,Boston Celtics,3724,8325,2216,2963,0,0,0,0,5703,1962,2138,0,0,0,9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9012,724,0,27,4,25,11,8,6,0,0,30,6,0,60,21,81,19615.0,Boston Garden,32767,BOS
1987,NBA,HOU,HOU,WC,MW,4,6,C1,Houston Rockets,3465,7354,1936,2483,69,291,1239,2530,3769,1936,1865,712,1367,502,8935,3454,7420,1805,108,393,2352,1261,2506,3767,1951,2012,737,1405,365,8821,0,0,31,10,15,26,0,0,33,27,13,17,0,46,36,82,19680.0,The Summit,32767,HOU
2009,NBA,SAS,SAS,WC,SW,2,0,CS,San Antonio Spurs,3150,6659,1458,1969,554,1547,887,2621,3508,1829,1669,516,1116,381,8312,3025,6691,1433,412,1200,1896,814,2427,3241,1576,1672,567,1032,417,7895,0,0,0,0,0,0,0,0,0,0,0,0,94,50,32,0,,,0,
