yearid,lgid,teamid,franchid,divid,rank,g,ghome,w,l,divwin,wcwin,lgwin,wswin,r,ab,h,2b,3b,hr,bb,so,sb,cs,hbp,sf,ra,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,name,park,attendance,bpf,ppf,teamidbr,teamidlahman45,teamidretro
1976,NL,HOU,HOU,W,3,162,82.0,80,82,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",625,5464,1401,195,50,66,530,719.0,150.0,57.0,,,657,571,3,42,17,29,4332,1349,82,662,780,140,155.0,0,Хьюстон Астрос,Астродом,886146.0,91,91,HOU,HOU,HOU
1999,NL,HOU,HOU,C,1,162,82.0,97,65,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",823,5485,1463,293,23,168,728,1138.0,166.0,75.0,,,675,622,3,12,8,48,4375,1485,128,478,1204,106,168.0,0,Хьюстон Астрос,Астродом,2706017.0,100,98,HOU,HOU,HOU
1894,NL,NY1,SFG,,2,137,,88,44,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,940,4806,1446,197,96,43,476,217.0,319.0,,,,789,516,3,111,5,5,3636,1292,37,539,395,443,,0,Нью-Йорк Джайантс,Пло-Гроунз III,387000.0,99,99,NYG,NY1,NY1
1909,NL,SLN,STL,,7,154,76.0,54,98,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",583,5108,1242,148,56,15,568,,161.0,,,,731,522,3,84,5,4,4137,1368,22,483,435,321,90.0,0,Сент-Луис Кардиналс,Робинсон Файлд,299982.0,94,97,STL,SLN,SLN
2010,AL,BOS,BOS,E,3,162,,89,73,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",818,5646,1511,358,22,211,587,1140.0,68.0,17.0,47.0,46.0,744,679,4,3,9,44,4370,1402,152,580,1207,127,132.0,0,Бостон Ред Сокс,Фенвей-парк II,,106,105,BOS,BOS,BOS
1961,NL,PHI,PHI,,8,155,78.0,47,107,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",584,5213,1265,185,50,103,475,928.0,56.0,30.0,,,796,708,4,29,9,13,4149,1452,155,521,775,144,179.0,0,Филадельфия Филлис,Стадион Конни Макка,590039.0,98,101,PHI,PHI,PHI
1875,NA,SL2,SNA,,4,70,,39,29,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,386,2679,641,84,27,0,33,0.0,,,,,369,148,2,67,5,1,1890,634,3,20,0,424,,0,Сент-Луис Браун Стокингс,Парк Грант-Авеню,,89,86,STL,SL2,SL2
1982,NL,SFN,SFG,W,3,162,81.0,87,75,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",673,5499,1393,213,30,133,607,915.0,130.0,56.0,,,687,593,3,18,4,45,4395,1507,109,466,810,173,125.0,0,Сан-Франциско Джайантс,Кандлстик-парк,1200948.0,99,99,SFG,SFN,SFN
1959,AL,CHA,CHW,,1,156,78.0,94,60,,,Да,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",669,5297,1325,220,46,97,580,634.0,113.0,53.0,,,588,521,3,44,13,36,4275,1297,129,525,761,130,141.0,0,"Чикаго ""Белые Соксы""",Комиски-Парк,1423144.0,99,98,CHW,CHA,CHA
1933,AL,SLA,BAL,,8,153,77.0,55,96,,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",669,5285,1337,244,64,64,520,556.0,72.0,60.0,,,820,728,4,55,7,10,4080,1574,96,531,426,150,162.0,0,Сент-Луис Браунс,Спортивный парк IV,88113.0,106,108,SLB,SLA,SLA
1975,AL,OAK,OAK,W,1,162,81.0,98,64,Да,,"Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.","Нет, я не понимаю ваш запрос. Пожалуйста, уточните ваше вопрос или предоставьте дополнительную информацию для перевода.",758,5415,1376,220,33,151,609,846.0,183.0,82.0,,,606,526,3,36,10,44,4344,1267,102,523,784,143,140.0,0,Окленд Атлетикс,Окленд Колизей,1075518.0,98,96,OAK,OAK,OAK
