yearid,teamid,lgid,playerid,g_all,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr
1987,BOS,AL,benzito01,73,56.0,73,63,0,0,2,0,0,0,14,5,47,61,0.0,10.0
1895,WSN,NL,selbaki01,130,,130,130,0,0,0,5,0,6,118,0,1,119,,
1889,CL4,NL,sutclsy01,46,,46,46,0,37,8,0,0,0,0,0,1,1,,
2000,BOS,AL,brognri01,43,14.0,43,37,0,0,37,0,0,0,0,0,0,0,0.0,5.0
1938,BRO,NL,durocle01,141,,141,141,0,0,0,0,0,141,0,0,0,0,,
1975,DET,AL,lemanda01,26,0.0,0,26,26,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,MON,NL,seguida01,115,113.0,115,114,0,0,114,0,0,0,0,0,0,0,0.0,1.0
1892,PIT,NL,terryad01,31,,31,31,30,0,0,0,0,0,0,1,0,1,,
1944,PHA,AL,mcgiljo01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1997,TEX,AL,alberjo01,10,0.0,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,WS1,AL,leonadu02,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1991,SFN,NL,colesda01,11,1.0,11,4,0,0,1,0,0,0,0,0,3,3,0.0,7.0
1988,ATL,NL,oberkke01,120,109.0,120,114,0,0,0,1,113,0,0,0,0,0,0.0,9.0
1890,CHN,NL,ansonca01,139,,139,139,0,3,135,2,0,0,0,0,0,0,,
1924,NYA,AL,combsea01,24,,24,24,0,0,0,0,0,0,5,3,3,11,,
1962,WS2,AL,greenfr01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
2004,FLO,NL,smallaa01,7,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,NYA,AL,stirnsn01,154,,154,154,0,0,0,154,0,0,0,0,0,0,,
1987,CAL,AL,wilsota01,7,1.0,7,4,0,0,0,0,0,0,4,0,0,4,0.0,0.0
1930,NY1,NL,parmero01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1968,DET,AL,mclaide01,44,,44,44,41,0,0,0,0,0,0,0,0,0,,
2012,NYN,NL,dickera01,34,33.0,33,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,ANA,AL,miadiba01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,BSN,NL,cunnibr01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1911,BOS,AL,smithch02,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1907,NYA,AL,conrowi01,140,,140,140,0,0,0,0,0,38,100,0,0,100,,
1949,CHA,AL,yankoge01,12,,12,12,0,6,0,0,0,0,0,0,0,0,,
1972,DET,AL,cashno01,137,,137,137,0,0,134,0,0,0,0,0,0,0,,
1985,CHN,NL,eckerde01,26,25.0,26,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,CLE,AL,garcimi01,38,,38,38,38,0,0,0,0,0,0,0,0,0,,
1993,TEX,AL,pattebo01,52,0.0,0,52,52,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,CHN,NL,engliwo01,156,,156,156,0,0,0,0,18,138,0,0,0,0,,
1952,PIT,NL,garagjo01,118,,118,118,0,105,0,0,0,0,0,0,0,0,,
1988,HOU,NL,agostju01,75,0.0,75,75,75,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,SFN,NL,baileco01,5,0.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,CAL,AL,pinaho01,11,0.0,0,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,SLN,NL,kurowwh01,146,,146,146,0,0,0,0,141,0,0,0,0,0,,
1943,CHN,NL,barredi01,15,,15,15,15,0,0,0,0,0,0,0,0,0,,
1966,NYN,NL,mcmilro01,76,,76,76,0,0,0,0,0,71,0,0,0,0,,
1994,PIT,NL,whiteri01,43,5.0,43,43,43,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,NYN,NL,swancr01,35,35.0,35,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,ATL,NL,reedro01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1972,NYN,NL,mcandji01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1887,IN3,NL,gardngi01,18,,18,18,0,0,0,7,0,0,0,0,11,11,,
1886,LS2,AA,murphcl01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,
1989,BAL,AL,bellju01,8,1.0,8,3,0,0,0,2,0,2,0,0,0,0,0.0,0.0
1964,PHI,NL,tayloto02,154,,154,154,0,0,0,150,0,0,0,0,0,0,,
2004,ATL,NL,francju01,125,72.0,125,84,0,0,84,0,0,0,0,0,0,0,1.0,50.0
1984,HOU,NL,wallide01,87,52.0,87,65,0,0,16,0,52,0,3,3,0,6,0.0,32.0
2005,BAL,AL,gibboja01,139,128.0,139,89,0,0,22,0,0,0,0,0,71,71,40.0,10.0
1970,SDN,NL,stahlla01,52,,52,52,0,0,0,0,0,0,17,0,4,20,,
2002,CHA,AL,claytro01,112,100.0,112,109,0,0,0,0,0,109,0,0,0,0,0.0,2.0
1934,PIT,NL,smithha07,20,,20,20,20,0,0,0,0,0,0,0,0,0,,
2010,HOU,NL,leeca01,157,157.0,157,150,0,0,20,0,0,0,133,0,0,133,7.0,0.0
2006,ARI,NL,aquingr01,42,0.0,40,42,42,0,0,0,0,0,0,0,0,0,0.0,0.0
2004,PHI,NL,burrepa01,127,121.0,127,122,0,0,0,0,0,0,122,0,0,122,0.0,5.0
1964,NYN,NL,samueam01,53,,53,53,0,0,0,3,17,34,0,0,0,0,,
2008,SEA,AL,jimerch01,2,0.0,2,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0
1998,TBA,AL,martida01,90,82.0,90,86,0,0,1,0,0,0,0,2,85,86,1.0,6.0
1990,PIT,NL,pattebo01,55,5.0,55,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,NY1,NL,mizejo01,154,,154,154,0,0,154,0,0,0,0,0,0,0,,
1931,BOS,AL,moorewi01,53,,53,53,53,0,0,0,0,0,0,0,0,0,,
1950,CHN,NL,dubiemo01,39,,39,39,39,0,0,0,0,0,0,0,0,0,,
1972,BAL,AL,cabelen01,3,,3,3,0,0,1,0,0,0,0,0,0,0,,
1949,CIN,NL,merrill01,103,,103,103,0,0,0,0,0,0,0,86,0,86,,
1980,OAK,AL,newmaje01,127,112.0,127,114,0,55,60,1,2,0,1,0,0,1,4.0,13.0
1978,SDN,NL,wehrmda01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,CHA,AL,kreevmi01,137,,137,137,0,0,0,0,0,0,17,65,57,133,,
2003,COL,NL,roajo01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,OAK,AL,afenitr01,14,2.0,14,12,0,12,0,0,0,0,0,0,0,0,0.0,7.0
1925,PHI,NL,sandhe01,148,,148,148,0,0,0,0,0,143,0,0,0,0,,
1977,SDN,NL,retteme01,107,14.0,107,28,0,0,0,0,1,0,23,1,3,27,0.0,86.0
1928,SLA,AL,gerbewa01,6,,6,6,0,0,0,0,0,6,0,0,0,0,,
1989,KCA,AL,brettge01,124,121.0,124,105,0,0,105,0,0,0,2,0,0,2,16.0,3.0
1909,NYA,AL,manniru01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1985,MIN,AL,wardlcu01,35,0.0,0,35,35,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,ML1,NL,edelmjo01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1920,CLE,AL,murchti01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1996,PHI,NL,dosteda01,39,21.0,39,25,0,0,0,24,1,0,0,0,0,0,0.0,15.0
1914,CHA,AL,bergejo01,48,,48,48,0,0,0,12,7,28,0,0,0,0,,
1988,CIN,NL,saboch01,137,131.0,137,135,0,0,0,0,135,2,0,0,0,0,0.0,3.0
1996,CHN,NL,kiescbr01,25,4.0,25,8,0,0,0,0,0,0,4,0,5,8,0.0,20.0
1965,NYN,NL,jacksal01,56,,56,56,37,0,0,0,0,0,0,0,0,0,,
1985,NYA,AL,montejo01,3,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,NYA,AL,reeseji01,65,,65,65,0,0,0,61,0,0,0,0,0,0,,
1912,BRO,NL,bargecy01,17,,17,17,16,0,0,0,0,0,0,0,0,0,,
1914,BRF,FL,delahji01,74,,74,74,0,0,5,55,0,0,0,0,0,0,,
2001,PIT,NL,morriwa02,48,24.0,48,30,0,0,0,29,1,0,0,0,0,0,0.0,20.0
1898,PHI,NL,fifieja01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1995,TOR,AL,molitpa01,130,129.0,130,0,0,0,0,0,0,0,0,0,0,0,129.0,1.0
1949,SLA,AL,papaial01,42,,42,42,42,0,0,0,0,0,0,0,0,0,,
1932,NY1,NL,critzhu01,151,,151,151,0,0,0,151,0,0,0,0,0,0,,
1930,SLA,AL,colliri01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1928,CHA,AL,adkingr01,39,,39,39,36,0,0,0,0,0,0,0,0,0,,
1997,KCA,AL,ruschgl01,30,1.0,2,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,CHN,NL,cardejo02,143,135.0,143,137,0,0,0,0,0,0,33,1,107,137,0.0,8.0
1916,CHA,AL,danfoda01,28,,28,28,28,0,0,0,0,0,0,0,0,0,,
1974,DET,AL,nettlji01,43,39.0,43,41,0,0,0,0,0,0,8,4,30,41,0.0,2.0
2005,CHN,NL,hawkila01,21,0.0,21,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,CHA,AL,fenneho01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1973,TEX,AL,henniri01,0,,0,0,6,0,0,0,0,0,0,0,0,0,,
1943,WS1,AL,gomezle01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1959,SLN,NL,blaylbo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1991,ATL,NL,wohlema01,17,0.0,17,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,TOR,AL,kentje01,65,52.0,65,64,0,0,3,17,49,0,0,0,0,0,0.0,2.0
1872,TRO,NA,kingma01,3,,3,3,0,0,0,0,0,0,0,3,0,3,,
1941,SLN,NL,croucbi02,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1978,MIN,AL,borgmgl01,49,41.0,49,46,0,46,0,0,0,0,0,0,0,0,0.0,3.0
1973,TEX,AL,siebeso01,1,,1,1,25,0,0,0,0,0,0,0,0,0,,
1882,CHN,NL,scottmi01,1,,1,1,0,0,1,0,0,0,0,0,0,0,,
1957,NY1,NL,westrwe01,63,,63,63,0,63,0,0,0,0,0,0,0,0,,
1986,NYA,AL,hassero01,64,50.0,64,51,0,51,0,0,0,0,0,0,0,0,2.0,14.0
2003,COL,NL,micelda01,14,0.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0
2010,LAN,NL,gibboja01,37,15.0,37,19,0,0,3,0,0,0,15,0,1,16,0.0,21.0
1942,NY1,NL,maynabu01,89,,89,89,0,0,0,1,10,0,7,48,4,58,,
1973,NYN,NL,bosweke01,76,,76,76,0,0,0,3,17,0,0,0,0,0,,
2000,CIN,NL,reesepo01,135,129.0,135,133,0,0,0,133,0,0,0,0,0,0,0.0,0.0
2003,SFN,NL,schmija01,29,28.0,28,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,CHN,NL,campbro01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
1946,DET,AL,mandeha01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1991,SEA,AL,martied01,150,145.0,150,144,0,0,0,0,144,0,0,0,0,0,2.0,4.0
1959,CHN,NL,singlel01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1924,CLE,AL,lutzkru01,106,,106,106,0,0,0,3,103,0,0,0,0,0,,
1970,KCA,AL,fioremi01,25,,25,25,0,0,20,0,0,0,0,0,0,0,,
1984,KCA,AL,gubicma01,29,0.0,0,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0
1872,CL1,NA,holdsji01,22,,22,22,0,0,0,0,0,22,0,0,0,0,,
1979,KCA,AL,eatoncr01,5,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,SLN,NL,lankfra01,91,76.0,91,85,0,0,0,0,0,0,85,0,0,85,0.0,9.0
2004,COL,NL,walkela01,38,30.0,38,34,0,0,0,0,0,0,0,0,34,34,1.0,5.0
1934,WS1,AL,suskope01,58,,58,58,0,0,58,0,0,0,0,0,0,0,,
1883,PHI,NL,wolstab01,3,,3,3,0,2,0,0,0,0,1,0,0,1,,
1918,SLN,NL,mattiwa01,8,,8,8,0,0,0,0,0,0,0,0,3,3,,
1997,ATL,NL,tuckemi01,138,121.0,138,129,0,0,0,0,0,0,53,0,102,129,0.0,12.0
1917,PHA,AL,bailege01,5,,5,5,0,0,0,0,0,0,4,0,0,4,,
1953,CLE,AL,majesha01,50,,50,50,0,0,0,10,7,0,1,0,0,1,,
1988,HOU,NL,bellbu01,74,71.0,74,71,0,0,7,0,66,0,0,0,0,0,0.0,3.0
1875,NH1,NA,wrighsa01,33,,33,33,0,0,0,0,0,33,0,0,0,0,,
1950,PIT,NL,fernana01,65,,65,65,0,0,0,0,52,0,0,0,0,0,,
1960,NYA,AL,staffbi01,12,,12,12,11,0,0,0,0,0,0,0,0,0,,
1964,CHA,AL,berryke01,12,,12,12,0,0,0,0,0,0,0,12,0,12,,
2001,BAL,AL,bordimi01,58,58.0,58,58,0,0,0,0,0,58,0,0,0,0,0.0,0.0
1895,WSN,NL,mccaubi01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,
1990,CHA,AL,bradlph01,45,35.0,45,38,0,0,0,0,0,0,23,14,6,38,6.0,5.0
1910,CHA,AL,olmstfr01,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1978,ATL,NL,garbege01,44,1.0,44,44,43,0,0,0,0,0,0,1,0,1,0.0,0.0
1925,CHA,AL,elshro01,32,,32,32,0,0,3,0,0,0,2,3,11,16,,
1966,HOU,NL,leedo01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1925,BOS,AL,rossbu01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1958,CHN,NL,darkal01,114,,114,114,0,0,0,0,111,0,0,0,0,0,,
2005,NYA,AL,wangch01,18,1.0,1,18,18,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,CN2,AA,berkefr01,6,,6,6,0,0,0,0,0,0,6,0,0,6,,
1996,COL,NL,vandejo02,104,25.0,104,35,0,0,10,0,0,0,24,0,1,25,0.0,72.0
2004,SEA,AL,kidama01,7,0.0,0,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,CHA,AL,johnsla03,147,136.0,147,146,0,0,0,0,0,0,0,146,0,146,0.0,2.0
1964,HOU,NL,brownha01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1989,CHA,AL,kittlro01,51,47.0,51,31,0,0,27,0,0,0,5,0,0,5,17.0,4.0
1970,WS2,AL,biittla01,2,,2,2,0,0,0,0,0,0,0,0,0,0,,
2006,NYA,AL,johnsra05,33,2.0,2,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,PHI,NL,bartedi01,152,,152,152,0,0,0,0,0,152,0,0,0,0,,
1970,MIN,AL,tiantlu01,18,,18,18,18,0,0,0,0,0,0,0,0,0,,
1993,MIN,AL,leiussc01,10,7.0,10,9,0,0,0,0,0,9,0,0,0,0,0.0,0.0
1902,NY1,NL,mathech01,43,,43,43,35,0,3,0,0,0,1,0,3,4,,
1873,BL4,NA,kernajo01,2,,2,2,0,0,0,1,0,0,0,1,0,1,,
1982,CHN,NL,cruzhe01,17,1.0,17,4,0,0,0,0,0,0,3,0,1,4,0.0,15.0
1923,PIT,NL,muellwa01,40,,40,40,0,0,0,0,0,0,19,0,7,26,,
1955,PIT,NL,bellbi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1992,NYA,AL,perezme01,33,0.0,0,33,33,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,ATL,NL,ruizch02,18,11.0,18,15,0,0,0,14,1,0,0,0,0,0,0.0,1.0
1972,SDN,NL,gastoci01,111,,111,111,0,0,0,0,0,0,18,7,73,94,,
1927,CHA,AL,lyonste01,41,,41,41,39,0,0,0,0,0,0,0,0,0,,
1930,CHA,AL,harrida01,33,,33,33,0,0,0,1,0,0,23,0,0,23,,
1884,CL5,AA,dundoed01,26,,26,26,11,0,3,0,0,0,14,1,1,16,,
1934,PHI,NL,bartedi01,146,,146,146,0,0,0,0,0,146,0,0,0,0,,
1992,SDN,NL,myersra01,66,0.0,66,66,66,0,0,0,0,0,0,0,0,0,0.0,1.0
1926,NY1,NL,bentlja01,3,,3,3,1,0,0,0,0,0,0,0,0,0,,
2010,CHN,NL,grabojo02,28,0.0,26,28,28,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,WS2,AL,valenfr01,37,,37,37,0,0,0,0,0,0,0,1,26,27,,
2007,ATL,NL,wilsocr03,24,17.0,24,20,0,0,20,0,0,0,0,0,0,0,0.0,6.0
1984,CHN,NL,altampo01,5,0.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,WS1,AL,heydomi01,77,,77,77,0,77,0,0,0,0,0,0,0,0,,
1966,CAL,AL,reichri01,89,,89,89,0,0,0,0,0,0,77,20,0,87,,
1878,PRO,NL,careyto01,61,,61,61,0,0,0,0,0,61,0,0,0,0,,
1911,SLA,AL,hawked01,5,,5,5,5,0,0,0,0,0,0,0,0,0,,
1966,WS2,AL,linesdi01,53,,53,53,53,0,0,0,0,0,0,0,0,0,,
1977,CIN,NL,hoernjo01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,LAN,NL,sciosmi01,93,87.0,93,91,0,91,0,0,0,0,0,0,0,0,0.0,3.0
1962,SFN,NL,bolesca01,19,,19,19,0,0,0,0,0,0,7,0,0,7,,
1946,BRO,NL,galanau01,99,,99,99,0,0,12,0,19,0,60,0,0,60,,
1958,PIT,NL,obrieed01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1982,MON,NL,flynndo01,58,58.0,58,58,0,0,0,58,0,0,0,0,0,0,0.0,0.0
1987,LAN,NL,sharpmi01,10,10.0,10,10,0,0,0,6,7,0,0,0,0,0,0.0,0.0
1962,PIT,NL,vealebo01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,
1913,SLA,AL,prattde01,155,,155,155,0,0,9,146,0,0,0,0,0,0,,
2006,COL,NL,dayza01,3,3.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,NYA,AL,gastomi01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1975,PHI,NL,huttoto01,113,34.0,113,79,0,0,70,0,0,0,0,0,12,12,0.0,42.0
1875,NY2,NA,hatfijo01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,
1990,NYN,NL,francjo01,55,0.0,55,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,CIN,NL,bransje01,129,71.0,129,122,0,0,0,31,64,38,0,0,0,0,0.0,24.0
1892,LS3,NL,weavefa01,138,,138,138,0,15,1,0,0,0,109,1,12,122,,
1906,PHA,AL,broutar01,37,,37,37,0,0,0,1,35,0,0,0,0,0,,
1904,BOS,AL,doranto01,12,,12,12,0,11,0,0,0,0,0,0,0,0,,
1884,SPU,UA,galvilo01,3,,3,3,3,0,0,0,0,0,0,0,0,0,,
1931,PIT,NL,willocl01,9,,9,9,9,0,0,0,0,0,0,0,0,0,,
1991,MON,NL,foleyto02,86,41.0,86,75,0,0,31,2,6,43,0,0,0,0,0.0,15.0
1930,BOS,AL,reevebo01,92,,92,92,0,0,0,11,62,15,0,0,0,0,,
1966,DET,AL,sparmjo01,29,,29,29,29,0,0,0,0,0,0,0,0,0,,
1977,BOS,AL,murphto02,16,0.0,0,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,CLE,AL,hoskida01,15,,15,15,14,0,0,0,0,0,0,0,0,0,,
1938,DET,AL,wadeja01,27,,27,27,27,0,0,0,0,0,0,0,0,0,,
1902,NY1,NL,laudebi01,127,,127,127,0,0,0,0,123,0,2,0,2,4,,
1873,BS1,NA,rogerfr01,2,,2,2,0,0,2,0,0,0,0,0,0,0,,
2006,CHN,NL,dempsry01,74,0.0,70,74,74,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,KCA,AL,whitefr01,51,,51,51,0,0,0,11,0,37,0,0,0,0,,
1959,CHN,NL,morynwa01,117,,117,117,0,0,0,0,0,0,97,1,9,104,,
1955,CIN,NL,bellgu01,154,,154,154,0,0,0,0,0,0,0,154,0,154,,
1955,SLN,NL,virdobi01,144,,144,144,0,0,0,0,0,0,1,109,34,142,,
1987,CIN,NL,oneilpa01,84,32.0,84,45,1,0,2,0,0,0,14,10,22,42,0.0,42.0
1919,DET,AL,ainsmed01,114,,114,114,0,106,0,0,0,0,0,0,0,0,,
1997,PIT,NL,chrisja01,39,0.0,38,39,39,0,0,0,0,0,0,0,0,0,0.0,0.0
2006,HOU,NL,burkech01,123,87.0,123,114,0,0,0,69,0,8,19,38,7,61,0.0,17.0
1956,ML1,NL,crandde01,112,,112,112,0,109,0,0,0,0,0,0,0,0,,
1979,PHI,NL,andermi01,79,21.0,79,71,1,0,0,0,0,0,46,6,21,70,0.0,12.0
1979,PHI,NL,birddo01,32,1.0,32,32,32,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,CIN,NL,benchjo01,26,,26,26,0,26,0,0,0,0,0,0,0,0,,
1986,SEA,AL,morgami01,37,0.0,0,37,37,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,NYA,AL,bladtri01,52,33.0,52,51,0,0,0,0,0,0,0,51,0,51,0.0,3.0
1901,NY1,NL,fishech04,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
2007,SDN,NL,mcanupa01,20,6.0,20,9,0,0,0,0,0,0,4,0,5,9,0.0,11.0
1960,NYA,AL,gablega02,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
1885,PHI,NL,bastich01,103,,103,103,0,0,0,0,0,103,0,0,0,0,,
1886,PT1,AA,handiji01,14,,14,14,14,0,0,0,0,0,0,0,2,2,,
1968,CIN,NL,kelsobi01,35,,35,35,35,0,0,0,0,0,0,0,0,0,,
1926,CHA,AL,harrisp01,80,,80,80,0,0,0,0,0,0,7,11,48,63,,
1973,ML4,AL,scottge02,158,,158,158,0,0,157,0,0,0,0,0,0,0,,
1996,NYA,AL,strawda01,63,55.0,63,34,0,0,0,0,0,0,26,0,8,34,24.0,8.0
1884,BSU,UA,slattmi01,106,,106,106,0,0,11,0,0,0,1,96,0,96,,
1997,NYA,AL,cruziv01,11,3.0,11,4,0,0,3,0,0,0,1,0,0,1,3.0,5.0
1967,MIN,AL,hernaja01,29,,29,29,0,0,0,0,13,15,0,0,0,0,,
1931,PHI,NL,stoneli01,7,,7,7,7,0,0,0,0,0,0,0,0,0,,
1916,WS1,AL,dumonge01,17,,17,17,17,0,0,0,0,0,0,0,0,0,,
1929,CIN,NL,wingoiv01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1967,CAL,AL,eganto01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,
1970,DET,AL,lagrole01,10,,10,10,10,0,0,0,0,0,0,0,0,0,,
2007,HOU,NL,quallch01,79,0.0,75,79,79,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,MON,NL,romanto01,7,0.0,7,3,0,0,0,0,0,0,3,0,0,3,0.0,2.0
1922,BSN,NL,holkewa01,105,,105,105,0,0,105,0,0,0,0,0,0,0,,
1937,SLA,AL,hornsro01,20,,20,20,0,0,0,17,0,0,0,0,0,0,,
1953,NY1,NL,thomsbo01,154,,154,154,0,0,0,0,0,0,0,153,1,154,,
1940,CHN,NL,nichobi01,135,,135,135,0,0,0,0,0,0,43,0,81,123,,
2004,CHN,NL,grudzma01,81,61.0,81,76,0,0,0,76,0,0,0,0,0,0,0.0,11.0
1926,SLN,NL,keenvi01,26,,26,26,26,0,0,0,0,0,0,0,0,0,,
1961,CHN,NL,freesge01,9,,9,9,0,0,0,0,0,0,0,0,0,0,,
1887,IN3,NL,schomot01,112,,112,112,0,0,112,0,0,0,0,0,1,1,,
2005,DET,AL,germafr01,58,0.0,4,58,58,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,CIN,NL,ulricge01,1,,1,1,0,0,0,0,0,0,0,1,0,1,,
1933,CHA,AL,murrage01,2,,2,2,2,0,0,0,0,0,0,0,0,0,,
1904,CHN,NL,williot01,57,,57,57,0,0,11,6,6,10,0,8,13,21,,
1871,FW1,NA,minched01,9,,9,9,0,0,0,0,0,0,9,0,0,9,,
1950,CIN,NL,coopewa01,15,,15,15,0,13,0,0,0,0,0,0,0,0,,
1968,WS2,AL,bowensa01,57,,57,57,0,0,0,0,0,0,11,3,14,27,,
1891,SL4,AA,mcswepa01,3,,3,3,0,0,0,3,1,0,0,0,0,0,,
1918,CHA,AL,collish01,103,,103,103,0,0,5,0,0,0,16,34,42,93,,
1915,CHN,NL,pearcge01,36,,36,36,36,0,0,0,0,0,0,0,0,0,,
2010,SLN,NL,westbja01,12,12.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0
2010,CIN,NL,lincomi01,19,0.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,SDN,NL,walkeke01,16,0.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,NYN,NL,oroscje01,54,0.0,54,54,54,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,BSN,NL,clarkea01,7,,7,7,0,0,0,0,0,0,3,3,0,6,,
1940,CLE,AL,hardeme01,31,,31,31,31,0,0,0,0,0,0,0,0,0,,
1884,WSU,UA,bakerph01,86,,86,86,0,27,39,0,0,0,0,32,0,32,,
2000,CIN,NL,glaubke01,4,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,CLE,AL,morgajo01,4,,4,4,0,0,0,0,0,0,0,2,0,2,,
1994,SDN,NL,ausmubr01,101,94.0,101,99,0,99,1,0,0,0,0,0,0,0,0.0,0.0
1999,ATL,NL,bowiemi01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0
1937,DET,AL,tebbebi01,50,,50,50,0,48,0,0,0,0,0,0,0,0,,
1911,NY1,NL,schlead01,1,,1,1,0,0,0,0,0,0,0,0,0,0,,
2011,SEA,AL,bradlmi01,28,27.0,28,26,0,0,0,0,0,0,26,0,0,26,1.0,1.0
1938,BSN,NL,dimagvi01,150,,150,150,0,0,0,1,0,0,0,149,0,149,,
1979,SFN,NL,northbi01,142,126.0,142,129,0,0,0,0,0,0,0,129,0,129,0.0,15.0
1956,BOS,AL,parneme01,21,,21,21,21,0,0,0,0,0,0,0,0,0,,
2009,CLE,AL,hafnetr01,94,88.0,94,0,0,0,0,0,0,0,0,0,0,0,88.0,6.0
1956,BAL,AL,moorera02,32,,32,32,32,0,0,0,0,0,0,0,0,0,,
1965,DET,AL,mclaide01,33,,33,33,33,0,0,0,0,0,0,0,0,0,,
1982,DET,AL,faheybi01,28,17.0,28,28,0,28,0,0,0,0,0,0,0,0,0.0,2.0
1962,CHA,AL,degermi01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,
1991,SEA,AL,reynoha01,161,159.0,161,159,0,0,0,159,0,0,0,0,0,0,1.0,2.0
