playerid,awardid,yearid,lgid,tie,notes
bumbral01,Rookie of the Year,1973,AL,,
cochrmi01,TSN All-Star,1934,ML,,C
kellech01,Baseball Magazine All-Star,1943,AL,,LF
hornsro01,Baseball Magazine All-Star,1921,ML,,2B
aparilu01,Gold Glove,1962,AL,,SS
youngcy01,Baseball Magazine All-Star,1908,AL,,P2
coopemo01,Baseball Magazine All-Star,1944,ML,,P3
johnsra05,TSN All-Star,2001,NL,,LHP
boudrlo01,Baseball Magazine All-Star,1947,ML,,SS
mcgwima01,TSN All-Star,1998,NL,,1B
carltst01,Cy Young Award,1972,NL,,
johnsra05,World Series MVP,2001,ML,Y,
belleal01,Silver Slugger,1998,AL,,OF
johnswa01,Baseball Magazine All-Star,1916,AL,,P1
newsobo01,Baseball Magazine All-Star,1940,AL,,P2
maddugr01,Cy Young Award,1995,NL,,
kalinal01,Gold Glove,1966,AL,,OF
wingoiv01,Baseball Magazine All-Star,1914,NL,,C2
daubeja01,Baseball Magazine All-Star,1920,NL,,1B
maddugr01,Gold Glove,1997,NL,,P
cordech01,TSN All-Star,2005,NL,,RP
mesajo01,Rolaids Relief Man Award,1995,AL,,
rijojo01,TSN All-Star,1991,NL,,RHP
griffke02,TSN All-Star,1999,AL,,OF
dimagjo01,TSN Major League Player of the Year,1939,ML,,
jonesan01,Gold Glove,2001,NL,,OF
brettge01,TSN All-Star,1976,AL,,3B
garvest01,TSN All-Star,1975,NL,,1B
bondsba01,TSN Major League Player of the Year,2001,ML,,
larkiba01,Gold Glove,1994,NL,,SS
brookhu01,Silver Slugger,1985,NL,,SS
ramirar01,Hank Aaron Award,2008,NL,,
gomezle01,Baseball Magazine All-Star,1938,AL,,P2
duganjo01,Baseball Magazine All-Star,1923,AL,,3B
kentje01,Silver Slugger,2000,NL,,2B
mullige01,Baseball Magazine All-Star,1909,AL,,P4
koufasa01,World Series MVP,1963,ML,,
dawsoan01,Gold Glove,1987,NL,,OF
rizzuph01,TSN All-Star,1950,ML,,SS
bondsba01,TSN All-Star,1997,NL,,OF
thomafr04,Silver Slugger,1993,AL,,1B
schmimi01,TSN Player of the Year,1986,NL,,
cronijo01,Baseball Magazine All-Star,1939,ML,,SS
carltst01,Gold Glove,1981,NL,,P
jacksjo01,Baseball Magazine All-Star,1914,AL,,OF
rodriiv01,Gold Glove,2006,AL,,C
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
uhlege01,Baseball Magazine All-Star,1923,AL,,P1
grimebu01,Baseball Magazine All-Star,1928,ML,,P3
lowelmi01,Silver Slugger,2003,NL,,3B
raschvi01,Baseball Magazine All-Star,1949,ML,,P1
dawsoan01,TSN Player of the Year,1981,NL,,
mccorfr01,TSN All-Star,1940,ML,,1B
lowelmi01,Gold Glove,2005,NL,,3B
larsedo01,Babe Ruth Award,1956,AL,,P
newcodo01,Cy Young Award,1956,ML,,
reesepe01,Lou Gehrig Memorial Award,1956,ML,,
mantlmi01,Most Valuable Player,1956,AL,,
newcodo01,Most Valuable Player,1956,NL,,
robinfr02,Rookie of the Year,1956,NL,,
berrayo01,TSN All-Star,1956,ML,,C
fordwh01,TSN All-Star,1956,ML,,P
foxne01,TSN All-Star,1956,ML,,2B
mantlmi01,TSN All-Star,1956,ML,,OF
newcodo01,TSN Pitcher of the Year,1956,NL,,
mantlmi01,TSN Player of the Year,1956,AL,,
aaronha01,TSN Player of the Year,1956,NL,,
